# TimeStep  RandWalk_mean  RandWalk_lo  RandWalk_hi  PIG_mean  PIG_lo  PIG_hi  EPIG_mean  EPIG_lo  EPIG_hi  TPIG_mean  TPIG_lo  TPIG_hi  ETPIG_mean  ETPIG_lo  ETPIG_hi  LP_mean  LP_lo  LP_hi
29  12.286656  9.271024  15.302288  18.311072  16.060287  20.561857  17.923497  15.715956  20.131038  4.560297  3.934525  5.186068  4.827718  3.480299  6.175138  5.106295  3.963493  6.249097
30  12.661098  9.446141  15.876054  18.732957  16.379992  21.085922  18.347740  16.087249  20.608231  4.592357  3.951286  5.233428  4.945203  3.605404  6.285001  5.129983  3.936545  6.323422
31  12.917085  9.595152  16.239018  19.276155  16.825831  21.726479  18.802143  16.412217  21.192069  4.515772  3.831673  5.199870  4.968709  3.581943  6.355474  5.148220  3.939326  6.357113
32  13.122288  9.774465  16.470112  19.813022  17.246558  22.379486  19.207197  16.692229  21.722165  4.478056  3.769769  5.186343  5.016099  3.647628  6.384570  5.276619  4.084800  6.468438
33  13.341471  9.913082  16.769859  20.406340  17.796873  23.015807  19.570834  16.990125  22.151543  4.568449  3.851066  5.285833  5.082716  3.688481  6.476950  5.426424  4.256888  6.595961
34  13.595460  10.126503  17.064417  20.990551  18.255847  23.725255  20.028779  17.379261  22.678297  4.723305  4.072008  5.374601  5.143551  3.755738  6.531364  5.465576  4.264245  6.666908
35  13.905400  10.423467  17.387332  21.537444  18.710807  24.364081  20.447142  17.604420  23.289864  4.766571  4.125206  5.407936  5.263594  3.819009  6.708180  5.493067  4.264628  6.721506
36  14.191055  10.677021  17.705089  21.981104  19.022920  24.939288  20.820946  17.794125  23.847767  4.698609  4.038982  5.358236  5.189808  3.730338  6.649277  5.574941  4.328846  6.821035
37  14.399270  10.906614  17.891926  22.441744  19.472122  25.411366  21.423080  18.313834  24.532326  4.636473  3.914642  5.358303  5.279111  3.784828  6.773394  5.674564  4.217090  7.132037
38  14.742311  11.203286  18.281336  22.844508  19.739679  25.949337  21.945231  18.866515  25.023947  4.555907  3.866428  5.245387  5.379073  3.913338  6.844808  5.700305  4.124081  7.276529
39  15.081023  11.498378  18.663668  23.310332  20.121825  26.498839  22.351382  19.195099  25.507665  4.499830  3.823887  5.175773  5.561160  4.019634  7.102686  5.930101  4.202552  7.657651
40  15.422914  11.781972  19.063855  23.741031  20.403172  27.078890  22.698057  19.452399  25.943715  4.502323  3.735123  5.269524  5.704349  4.093936  7.314761  6.119783  4.304398  7.935168
41  15.587101  11.898816  19.275386  24.131081  20.631992  27.630170  23.148647  19.788251  26.509043  4.542284  3.649097  5.435470  5.745604  4.112779  7.378429  6.335976  4.576184  8.095768
42  15.768229  12.104963  19.431496  24.447954  20.941730  27.954178  23.606123  20.260916  26.951330  4.568385  3.670767  5.466002  5.914114  4.220022  7.608205  6.613513  4.985094  8.241932
43  15.986040  12.304624  19.667457  24.726375  21.126807  28.325943  24.063469  20.691653  27.435285  4.647876  3.795935  5.499816  6.029178  4.415714  7.642642  6.890026  5.326490  8.453562
44  16.253131  12.446966  20.059296  25.040183  21.357832  28.722534  24.503087  21.132135  27.874039  4.806448  3.956440  5.656455  6.110379  4.474580  7.746178  6.987699  5.567995  8.407402
45  16.489448  12.655302  20.323593  25.316583  21.487694  29.145472  24.952308  21.440214  28.464402  4.891479  3.935869  5.847089  6.173372  4.488103  7.858641  7.080401  5.751983  8.408819
46  16.773444  12.954171  20.592718  25.600038  21.587848  29.612228  25.366568  21.714662  29.018474  4.872695  3.739208  6.006181  6.288640  4.497680  8.079600  7.232846  5.964517  8.501176
47  17.064746  13.190441  20.939051  25.870678  21.769750  29.971606  25.713674  22.023828  29.403520  4.848976  3.634074  6.063878  6.445445  4.669780  8.221111  7.286633  5.886029  8.687236
48  17.377222  13.490791  21.263654  26.076409  21.863189  30.289629  26.053616  22.301318  29.805914  4.846180  3.666831  6.025529  6.575001  4.848661  8.301341  7.349437  5.765489  8.933385
49  17.623436  13.615560  21.631311  26.315953  22.017225  30.614681  26.411246  22.655383  30.167109  5.041766  3.859786  6.223745  6.630829  4.828022  8.433637  7.475513  5.836001  9.115024
50  17.926300  13.836897  22.015703  26.466257  22.138876  30.793638  26.803082  22.934643  30.671521  5.335123  4.215093  6.455154  6.731813  4.856082  8.607544  7.536945  5.891543  9.182348
51  18.203255  14.054709  22.351801  26.717879  22.221180  31.214578  27.071329  23.298301  30.844357  5.711323  4.645839  6.776807  6.832977  4.983012  8.682942  7.643561  6.103723  9.183399
52  18.377345  14.210152  22.544537  26.933935  22.456300  31.411570  27.391826  23.564484  31.219168  5.950572  4.973649  6.927495  7.018539  5.267055  8.770022  7.805706  6.336350  9.275062
53  18.514287  14.398133  22.630440  27.227461  22.812706  31.642216  27.671191  23.780117  31.562265  6.100073  5.203906  6.996241  7.190425  5.426730  8.954120  7.868377  6.352242  9.384512
54  18.643525  14.491894  22.795156  27.523230  23.086215  31.960245  27.896142  23.953783  31.838501  6.132748  5.326662  6.938835  7.304497  5.578154  9.030840  7.982540  6.438604  9.526475
55  18.746417  14.583396  22.909438  27.826459  23.476380  32.176538  28.137642  24.197112  32.078172  6.116693  5.318616  6.914770  7.368219  5.619381  9.117058  7.970646  6.525216  9.416076
56  18.820686  14.537722  23.103651  28.162353  23.913609  32.411097  28.428228  24.448365  32.408091  6.078341  5.293423  6.863258  7.481800  5.686140  9.277459  8.000029  6.545223  9.454835
57  19.059486  14.719720  23.399252  28.514568  24.328891  32.700245  28.735482  24.643679  32.827285  6.052438  5.264074  6.840802  7.530501  5.762062  9.298940  8.097999  6.634191  9.561807
58  19.275526  14.916059  23.634993  28.922280  24.830612  33.013948  28.959186  24.866672  33.051700  6.057239  5.195960  6.918518  7.656131  5.909974  9.402288  8.255290  6.747443  9.763137
59  19.385821  15.018881  23.752762  29.269814  25.283091  33.256537  29.278225  25.211413  33.345037  6.133407  5.134580  7.132233  7.708197  5.884495  9.531899  8.330411  6.743730  9.917092
60  19.598393  15.113100  24.083686  29.513956  25.553964  33.473948  29.554832  25.530978  33.578686  6.184512  5.128038  7.240986  7.741362  5.925818  9.556906  8.374696  6.719191  10.030200
61  19.712437  15.202384  24.222491  29.754081  25.799305  33.708857  29.889165  25.812525  33.965805  6.279352  5.287444  7.271261  7.861239  6.045471  9.677007  8.476609  6.744260  10.208957
62  19.851436  15.416432  24.286439  30.036846  26.131717  33.941975  30.098583  25.961472  34.235694  6.385762  5.388694  7.382831  7.950575  6.106799  9.794351  8.649067  6.797133  10.501000
63  20.099364  15.543159  24.655568  30.271141  26.176785  34.365497  30.306385  26.098235  34.514535  6.384289  5.365075  7.403503  8.052279  6.179850  9.924709  8.812454  7.028919  10.595989
64  20.218812  15.595088  24.842535  30.521868  26.337597  34.706139  30.555687  26.213879  34.897495  6.290832  5.156895  7.424769  8.127882  6.284166  9.971599  8.993269  7.313423  10.673115
65  20.389398  15.838628  24.940167  30.707748  26.423919  34.991577  30.811264  26.416423  35.206105  6.295596  5.114415  7.476776  8.204564  6.310122  10.099006  9.112139  7.486726  10.737552
66  20.481805  16.045578  24.918031  30.962886  26.612705  35.313067  30.987497  26.584178  35.390816  6.407898  5.190312  7.625485  8.372808  6.417280  10.328336  9.241656  7.562129  10.921183
67  20.567893  16.072495  25.063291  31.196606  26.638836  35.754376  31.179568  26.718949  35.640187  6.514292  5.369726  7.658858  8.526176  6.583028  10.469324  9.421715  7.617706  11.225724
68  20.733660  16.230849  25.236471  31.441608  26.815117  36.068099  31.347108  26.817737  35.876479  6.706041  5.640879  7.771203  8.557648  6.623450  10.491846  9.478738  7.689455  11.268022
69  20.920661  16.367280  25.474042  31.652123  27.038247  36.265999  31.589813  27.066261  36.113365  6.830175  5.733666  7.926684  8.619224  6.671245  10.567203  9.651903  7.773025  11.530782
70  21.131807  16.577165  25.686449  31.917954  27.301923  36.533985  31.691695  27.243482  36.139908  6.887953  5.757245  8.018662  8.674663  6.655734  10.693592  9.798592  7.941931  11.655252
71  21.255785  16.765224  25.746346  32.141855  27.535186  36.748524  31.877884  27.462603  36.293165  6.867628  5.743253  7.992004  8.720436  6.630200  10.810673  9.939133  8.088868  11.789398
72  21.410146  16.849575  25.970717  32.360174  27.720328  37.000020  32.082441  27.570683  36.594199  6.841890  5.697279  7.986500  8.812763  6.752661  10.872865  10.045462  8.193003  11.897920
73  21.628482  16.977275  26.279689  32.448825  27.786962  37.110688  32.229165  27.657296  36.801034  6.878406  5.760512  7.996300  8.909206  6.878870  10.939542  10.164882  8.323267  12.006498
74  21.862233  17.246076  26.478390  32.537850  27.802642  37.273058  32.431068  27.771982  37.090154  6.906020  5.750834  8.061207  9.069491  7.093548  11.045434  10.227278  8.388057  12.066498
75  22.093097  17.482666  26.703528  32.587599  27.830469  37.344729  32.620420  27.941150  37.299690  6.919207  5.626661  8.211754  9.172695  7.110029  11.235362  10.207112  8.363974  12.050250
76  22.203659  17.640585  26.766733  32.640103  27.867038  37.413168  32.723893  28.133444  37.314342  6.908373  5.458948  8.357799  9.213275  7.168455  11.258095  10.252916  8.317600  12.188233
77  22.308256  17.718856  26.897656  32.682265  27.861924  37.502606  32.946636  28.361921  37.531351  6.868915  5.347537  8.390293  9.378158  7.300420  11.455896  10.278447  8.239815  12.317078
78  22.463520  17.872606  27.054434  32.778372  27.859355  37.697389  33.051592  28.428799  37.674385  6.830516  5.311633  8.349398  9.551192  7.524063  11.578322  10.300908  8.220780  12.381037
79  22.583546  18.063082  27.104010  32.851523  27.864745  37.838301  33.227668  28.501225  37.954111  6.882779  5.389946  8.375613  9.589847  7.508103  11.671591  10.355191  8.280024  12.430358
80  22.706453  18.105628  27.307278  32.888498  27.941280  37.835716  33.374489  28.647732  38.101246  7.008477  5.592835  8.424120  9.657454  7.539012  11.775896  10.484456  8.346690  12.622221
81  22.878603  18.233479  27.523727  32.908615  27.906505  37.910725  33.617925  28.852226  38.383624  7.114068  5.738365  8.489771  9.757903  7.641094  11.874713  10.542292  8.433505  12.651078
82  22.972224  18.335318  27.609130  33.001719  27.912513  38.090925  33.794443  29.029489  38.559397  7.307435  5.922580  8.692291  9.873172  7.796099  11.950244  10.615746  8.515674  12.715818
83  23.025330  18.446083  27.604577  33.040854  27.931006  38.150702  33.915847  29.151893  38.679801  7.542339  6.186884  8.897794  9.857460  7.814938  11.899981  10.776542  8.669615  12.883469
84  23.184277  18.557975  27.810579  33.060591  27.958982  38.162200  33.970761  29.271366  38.670156  7.679202  6.345530  9.012874  9.965531  7.914286  12.016777  10.950694  8.846257  13.055130
85  23.225417  18.609481  27.841353  33.226218  28.118974  38.333462  34.010006  29.291369  38.728643  7.711389  6.315983  9.106796  9.995281  7.927905  12.062658  11.058368  9.074793  13.041942
86  23.321163  18.659304  27.983022  33.287456  28.238704  38.336208  34.111885  29.453367  38.770403  7.757200  6.368876  9.145524  10.058146  7.965054  12.151238  11.218446  9.262356  13.174535
87  23.429224  18.786794  28.071654  33.417700  28.386729  38.448671  34.207247  29.645480  38.769014  7.819105  6.407550  9.230660  10.132324  8.013029  12.251618  11.309775  9.352218  13.267332
88  23.416028  18.779718  28.052338  33.650693  28.637659  38.663727  34.259362  29.799837  38.718887  7.997954  6.521597  9.474311  10.157542  8.067501  12.247584  11.447500  9.572661  13.322339
89  23.393042  18.749426  28.036658  33.772936  28.848173  38.697699  34.409806  29.875394  38.944218  8.088129  6.648739  9.527518  10.270379  8.188212  12.352547  11.545965  9.737864  13.354067
90  23.476919  18.811428  28.142410  33.923666  29.038263  38.809069  34.570458  29.933519  39.207397  8.220641  6.773742  9.667539  10.334404  8.162725  12.506083  11.681567  9.862986  13.500147
91  23.580612  18.871347  28.289877  34.042629  29.266173  38.819085  34.702391  30.106734  39.298048  8.345775  6.828173  9.863378  10.438651  8.277857  12.599446  11.776971  9.935767  13.618174
92  23.681587  18.976238  28.386936  34.158824  29.469210  38.848438  34.702144  30.120605  39.283683  8.427082  6.908837  9.945328  10.562615  8.400133  12.725098  11.792679  9.841242  13.744117
93  23.831321  19.185273  28.477369  34.208554  29.573252  38.843856  34.878917  30.398349  39.359485  8.525560  7.033714  10.017406  10.619088  8.516724  12.721453  11.911287  9.914495  13.908079
94  23.873032  19.254463  28.491601  34.280704  29.741384  38.820024  34.987824  30.526839  39.448809  8.493419  7.000595  9.986243  10.605566  8.553495  12.657638  11.977076  10.052442  13.901709
95  23.968793  19.422896  28.514690  34.180825  29.673976  38.687674  35.119500  30.658278  39.580722  8.449504  6.949038  9.949969  10.715118  8.714517  12.715719  12.087898  10.176880  13.998917
96  23.986250  19.485267  28.487233  34.139737  29.584158  38.695316  35.189993  30.685416  39.694570  8.488443  6.964678  10.012207  10.823993  8.758064  12.889923  12.245195  10.188986  14.301405
97  24.085486  19.565666  28.605306  34.060207  29.513412  38.607002  35.307697  30.777465  39.837929  8.567794  6.999957  10.135631  10.979067  8.843787  13.114347  12.256770  10.144166  14.369374
98  24.115959  19.625117  28.606801  34.053706  29.634027  38.473385  35.333185  30.848959  39.817411  8.565513  6.893106  10.237920  11.055519  8.975818  13.135220  12.300644  10.135051  14.466237
99  24.171208  19.732912  28.609504  34.130709  29.760094  38.501324  35.311482  30.877246  39.745718  8.653229  6.925723  10.380735  11.186789  9.077382  13.296197  12.369985  10.189466  14.550504
100  24.192109  19.840817  28.543401  34.175040  29.863420  38.486660  35.271020  30.802709  39.739331  8.829347  7.107339  10.551355  11.338777  9.200343  13.477212  12.350951  10.221447  14.480454
101  24.325933  19.983258  28.668608  34.356236  30.163321  38.549151  35.189472  30.677303  39.701641  8.871129  7.128776  10.613481  11.366371  9.186223  13.546519  12.353794  10.178449  14.529138
102  24.451429  20.128917  28.773941  34.431160  30.307689  38.554631  35.126815  30.657491  39.596139  8.970958  7.260172  10.681744  11.380707  9.176994  13.584421  12.453903  10.243266  14.664540
103  24.480880  20.184865  28.776895  34.550107  30.449810  38.650404  35.110650  30.674890  39.546410  9.092065  7.362613  10.821517  11.399099  9.242185  13.556013  12.684872  10.480028  14.889716
104  24.461255  20.128494  28.794016  34.737267  30.624900  38.849634  35.071019  30.711822  39.430216  9.234997  7.553759  10.916234  11.561655  9.435945  13.687365  12.838349  10.676199  15.000499
105  24.524574  20.257179  28.791969  34.882014  30.692782  39.071246  34.995462  30.639543  39.351381  9.389290  7.829988  10.948593  11.752212  9.641256  13.863169  12.868953  10.689262  15.048644
106  24.489012  20.259087  28.718937  34.885797  30.749695  39.021899  34.994944  30.658616  39.331272  9.479736  7.941044  11.018428  11.803143  9.639993  13.966294  13.001020  10.840617  15.161423
107  24.469356  20.169086  28.769626  34.907742  30.773022  39.042462  34.930717  30.655617  39.205817  9.538002  8.008359  11.067646  11.855425  9.652852  14.057999  13.167040  10.992062  15.342018
108  24.561783  20.328047  28.795519  34.888641  30.821983  38.955299  34.941980  30.684693  39.199267  9.732678  8.209678  11.255679  11.893241  9.771111  14.015372  13.154122  10.941818  15.366426
109  24.558641  20.341054  28.776228  34.960096  30.961384  38.958808  34.958976  30.828970  39.088982  9.854348  8.329490  11.379207  11.886668  9.771718  14.001619  13.322961  11.063245  15.582676
110  24.606713  20.403269  28.810157  34.918677  31.073746  38.763608  34.951124  30.828193  39.074055  9.902552  8.408302  11.396801  12.005189  9.877752  14.132626  13.392939  11.139422  15.646456
111  24.685919  20.590789  28.781049  34.917032  31.149787  38.684277  34.844523  30.749892  38.939154  9.883828  8.431442  11.336215  12.147370  10.034215  14.260525  13.494793  11.260107  15.729480
112  24.722690  20.688707  28.756673  34.881572  31.189857  38.573287  34.775051  30.684551  38.865551  9.999747  8.545412  11.454081  12.219488  10.041370  14.397607  13.683055  11.430436  15.935674
113  24.769412  20.705679  28.833145  34.918601  31.307984  38.529218  34.713039  30.614932  38.811146  10.045288  8.597195  11.493381  12.315925  10.169582  14.462268  13.704729  11.383863  16.025594
114  24.884999  20.844530  28.925468  35.008682  31.405038  38.612326  34.662387  30.604519  38.720255  10.051951  8.499928  11.603974  12.388324  10.346776  14.429871  13.739421  11.437602  16.041239
115  24.925370  20.880140  28.970600  34.960552  31.407974  38.513130  34.569027  30.585019  38.553035  10.079693  8.497681  11.661704  12.514670  10.466930  14.562409  13.812815  11.550755  16.074875
116  24.991457  20.904755  29.078159  34.947515  31.499476  38.395554  34.485762  30.619336  38.352188  10.176038  8.485002  11.867073  12.651194  10.621128  14.681260  13.912257  11.606765  16.217749
117  25.092518  21.077872  29.107164  34.954811  31.573313  38.336309  34.430655  30.613980  38.247330  10.276029  8.597071  11.954987  12.630051  10.592125  14.667977  14.015650  11.650242  16.381058
118  25.131604  21.042787  29.220421  34.901212  31.595686  38.206738  34.387414  30.647895  38.126933  10.373443  8.679041  12.067845  12.608931  10.535648  14.682215  14.165474  11.759918  16.571030
119  25.117566  21.001005  29.234127  34.807539  31.503550  38.111528  34.340893  30.654646  38.027140  10.436406  8.608526  12.264287  12.671439  10.599468  14.743409  14.228691  11.743560  16.713822
120  25.070275  21.073959  29.066591  34.811552  31.624438  37.998666  34.294419  30.709994  37.878844  10.521568  8.761939  12.281196  12.801623  10.659097  14.944149  14.300994  11.824235  16.777752
121  25.123787  21.113901  29.133673  34.682896  31.491409  37.874383  34.253158  30.666048  37.840268  10.599693  8.812775  12.386611  12.941913  10.812395  15.071431  14.396410  11.858321  16.934500
122  25.170044  21.097602  29.242486  34.658165  31.612221  37.704109  34.155166  30.561594  37.748738  10.667151  8.833846  12.500456  12.930221  10.793616  15.066826  14.527524  11.952785  17.102264
123  25.153676  21.021277  29.286075  34.621373  31.591061  37.651685  34.059991  30.501977  37.618005  10.743842  8.966928  12.520756  13.022813  10.890948  15.154679  14.592357  12.037009  17.147706
124  25.229833  21.045086  29.414580  34.458027  31.442796  37.473258  34.015472  30.521521  37.509423  10.806373  9.008086  12.604660  13.140157  11.019686  15.260628  14.695350  12.099507  17.291193
125  25.288266  21.207582  29.368950  34.388153  31.366089  37.410217  33.979211  30.517084  37.441338  10.821946  9.033369  12.610524  13.207473  11.050895  15.364050  14.844650  12.264199  17.425102
126  25.276915  21.188900  29.364930  34.310681  31.299904  37.321458  33.942887  30.581918  37.303856  10.987474  9.211809  12.763140  13.264701  11.036380  15.493023  14.928333  12.398074  17.458591
127  25.388673  21.292110  29.485236  34.276619  31.322114  37.231124  33.868785  30.612794  37.124776  11.001667  9.185779  12.817556  13.359166  11.100027  15.618305  15.040386  12.454846  17.625926
128  25.373218  21.233861  29.512575  34.214016  31.279014  37.149018  33.768329  30.625225  36.911433  11.042071  9.195904  12.888238  13.468514  11.230511  15.706517  15.260575  12.642484  17.878667
129  25.455738  21.365475  29.546001  34.071550  31.205213  36.937887  33.711270  30.686030  36.736510  11.228398  9.394136  13.062660  13.520980  11.232081  15.809879  15.422147  12.788489  18.055805
130  25.527505  21.559666  29.495344  34.028117  31.180183  36.876051  33.654420  30.717204  36.591636  11.369148  9.547975  13.190321  13.656223  11.345457  15.966990  15.457219  12.892468  18.021970
131  25.535960  21.603631  29.468289  33.878939  31.052275  36.705603  33.625487  30.700545  36.550429  11.436764  9.647177  13.226352  13.754377  11.479722  16.029031  15.634803  13.008564  18.261042
132  25.571946  21.593518  29.550374  33.713384  30.911132  36.515636  33.500234  30.585300  36.415168  11.476316  9.688143  13.264488  13.970944  11.652129  16.289759  15.698151  13.126633  18.269669
133  25.572781  21.541241  29.604321  33.629370  30.879347  36.379393  33.369717  30.465428  36.274006  11.595631  9.801312  13.389951  14.055819  11.759659  16.351979  15.838927  13.319254  18.358601
134  25.506809  21.475886  29.537732  33.522831  30.803588  36.242074  33.284127  30.363503  36.204751  11.641383  9.869315  13.413451  14.115237  11.809294  16.421180  15.970641  13.515557  18.425725
135  25.491287  21.435731  29.546843  33.350709  30.687736  36.013682  33.161984  30.235242  36.088726  11.709574  9.849913  13.569236  14.171755  11.854949  16.488561  16.051128  13.600070  18.502185
136  25.429497  21.424269  29.434725  33.218663  30.587998  35.849328  33.015243  30.105995  35.924491  11.723992  9.831336  13.616648  14.241983  11.847540  16.636426  16.172750  13.704380  18.641119
137  25.420750  21.432386  29.409114  33.139393  30.503873  35.774913  32.844531  29.954184  35.734878  11.847376  10.006682  13.688070  14.313268  11.946567  16.679968  16.196647  13.816861  18.576433
138  25.407634  21.375186  29.440082  33.071188  30.529928  35.612448  32.741216  29.840590  35.641842  11.892458  10.079117  13.705799  14.410170  12.165990  16.654350  16.291148  13.974243  18.608053
139  25.364423  21.345840  29.383006  32.962627  30.442848  35.482406  32.597090  29.691334  35.502846  11.962242  10.110667  13.813816  14.509390  12.369960  16.648820  16.485199  14.184126  18.786272
140  25.455045  21.482882  29.427208  32.867453  30.404165  35.330741  32.527084  29.617831  35.436337  12.010296  10.054862  13.965730  14.568498  12.333247  16.803749  16.683698  14.448636  18.918760
141  25.422680  21.454332  29.391028  32.776367  30.420164  35.132570  32.438333  29.593815  35.282851  12.099684  10.165323  14.034045  14.589226  12.297051  16.881401  16.774318  14.623433  18.925203
142  25.458582  21.541561  29.375603  32.657413  30.353128  34.961698  32.391144  29.563684  35.218604  12.165796  10.254417  14.077175  14.605590  12.292605  16.918575  16.826367  14.654046  18.998688
143  25.496821  21.673810  29.319832  32.514856  30.230568  34.799144  32.335054  29.578071  35.092037  12.298040  10.340871  14.255208  14.721067  12.365081  17.077053  16.895750  14.741033  19.050467
144  25.438375  21.676360  29.200390  32.364758  30.098289  34.631227  32.296727  29.599158  34.994296  12.443572  10.519479  14.367666  14.793025  12.393231  17.192819  16.997360  14.824148  19.170572
145  25.471546  21.702252  29.240840  32.273406  30.050503  34.496309  32.200698  29.602695  34.798701  12.447320  10.552185  14.342456  14.857998  12.550271  17.165725  17.133284  14.928876  19.337692
146  25.435597  21.617629  29.253565  32.164335  29.959667  34.369003  32.048084  29.518713  34.577455  12.509342  10.581908  14.436776  15.025544  12.690277  17.360811  17.203343  14.967659  19.439027
147  25.445143  21.598495  29.291791  32.042420  29.888239  34.196601  31.889880  29.404781  34.374979  12.600407  10.713061  14.487753  15.139564  12.781760  17.497368  17.329345  15.110678  19.548012
