# TimeStep  RandWalk_mean  RandWalk_lo  RandWalk_hi  PIG_mean  PIG_lo  PIG_hi  EPIG_mean  EPIG_lo  EPIG_hi  TPIG_mean  TPIG_lo  TPIG_hi  ETPIG_mean  ETPIG_lo  ETPIG_hi  LP_mean  LP_lo  LP_hi
32  0.260000  -0.350246  0.870246  0.000000  0.000000  0.000000  0.010000  -0.089499  0.109499  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
33  0.270000  -0.360159  0.900159  0.000000  0.000000  0.000000  0.030000  -0.140587  0.200587  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
34  0.290000  -0.362610  0.942610  0.010000  -0.089499  0.109499  0.040000  -0.155959  0.235959  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
35  0.310000  -0.378404  0.998404  0.010000  -0.089499  0.109499  0.060000  -0.177487  0.297487  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
36  0.330000  -0.391873  1.051873  0.010000  -0.089499  0.109499  0.070000  -0.185147  0.325147  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
37  0.360000  -0.368286  1.088286  0.010000  -0.089499  0.109499  0.090000  -0.196182  0.376182  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
38  0.390000  -0.356927  1.136927  0.010000  -0.089499  0.109499  0.100000  -0.200000  0.400000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
39  0.400000  -0.374597  1.174597  0.020000  -0.120000  0.160000  0.100000  -0.200000  0.400000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
40  0.430000  -0.397708  1.257708  0.020000  -0.120000  0.160000  0.120000  -0.204962  0.444962  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
41  0.440000  -0.423944  1.303944  0.020000  -0.120000  0.160000  0.140000  -0.206987  0.486987  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
42  0.460000  -0.405101  1.325101  0.020000  -0.120000  0.160000  0.170000  -0.231373  0.571373  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
43  0.500000  -0.400000  1.400000  0.050000  -0.167945  0.267945  0.190000  -0.227013  0.607013  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
44  0.510000  -0.411900  1.431900  0.060000  -0.177487  0.297487  0.190000  -0.227013  0.607013  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
45  0.520000  -0.412523  1.452523  0.070000  -0.185147  0.325147  0.220000  -0.217721  0.657721  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
46  0.530000  -0.412921  1.472921  0.090000  -0.196182  0.376182  0.260000  -0.200869  0.720869  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
47  0.550000  -0.423396  1.523396  0.110000  -0.202890  0.422890  0.270000  -0.195940  0.735940  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
48  0.570000  -0.412395  1.552395  0.120000  -0.204962  0.444962  0.290000  -0.185289  0.765289  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
49  0.600000  -0.400000  1.600000  0.130000  -0.206303  0.466303  0.340000  -0.154368  0.834368  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
50  0.600000  -0.400000  1.600000  0.200000  -0.200000  0.600000  0.370000  -0.133090  0.873090  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
51  0.620000  -0.397644  1.637644  0.280000  -0.168999  0.728999  0.400000  -0.109902  0.909902  0.000000  0.000000  0.000000  0.010000  -0.089499  0.109499  0.000000  0.000000  0.000000
52  0.650000  -0.383199  1.683199  0.380000  -0.105386  0.865386  0.420000  -0.093420  0.933420  0.000000  0.000000  0.000000  0.010000  -0.089499  0.109499  0.000000  0.000000  0.000000
53  0.680000  -0.358075  1.718075  0.440000  -0.056387  0.936387  0.430000  -0.084879  0.944879  0.000000  0.000000  0.000000  0.010000  -0.089499  0.109499  0.000000  0.000000  0.000000
54  0.680000  -0.358075  1.718075  0.460000  -0.038397  0.958397  0.470000  -0.048748  0.988748  0.000000  0.000000  0.000000  0.010000  -0.089499  0.109499  0.000000  0.000000  0.000000
55  0.690000  -0.365415  1.745415  0.510000  0.010100  1.009900  0.510000  -0.009519  1.029519  0.000000  0.000000  0.000000  0.010000  -0.089499  0.109499  0.000000  0.000000  0.000000
56  0.700000  -0.353565  1.753565  0.520000  0.020400  1.019600  0.580000  0.066580  1.093420  0.000000  0.000000  0.000000  0.010000  -0.089499  0.109499  0.000000  0.000000  0.000000
57  0.710000  -0.360467  1.780467  0.550000  0.052506  1.047494  0.610000  0.102161  1.117839  0.000000  0.000000  0.000000  0.010000  -0.089499  0.109499  0.000000  0.000000  0.000000
58  0.750000  -0.348863  1.848863  0.570000  0.074924  1.065076  0.630000  0.126910  1.133090  0.000000  0.000000  0.000000  0.010000  -0.089499  0.109499  0.000000  0.000000  0.000000
59  0.780000  -0.320727  1.880727  0.590000  0.098167  1.081833  0.650000  0.113810  1.186190  0.000000  0.000000  0.000000  0.010000  -0.089499  0.109499  0.000000  0.000000  0.000000
60  0.800000  -0.313553  1.913553  0.590000  0.098167  1.081833  0.670000  0.121274  1.218726  0.000000  0.000000  0.000000  0.010000  -0.089499  0.109499  0.000000  0.000000  0.000000
61  0.830000  -0.275034  1.935034  0.620000  0.134614  1.105386  0.700000  0.108392  1.291608  0.000000  0.000000  0.000000  0.010000  -0.089499  0.109499  0.000000  0.000000  0.000000
62  0.890000  -0.249254  2.029254  0.630000  0.147196  1.112804  0.740000  0.146367  1.333633  0.000000  0.000000  0.000000  0.030000  -0.140587  0.200587  0.000000  0.000000  0.000000
63  0.900000  -0.235782  2.035782  0.660000  0.186291  1.133709  0.770000  0.155915  1.384085  0.000000  0.000000  0.000000  0.040000  -0.201661  0.281661  0.000000  0.000000  0.000000
64  0.910000  -0.231008  2.051008  0.720000  0.271001  1.168999  0.810000  0.121596  1.498404  0.000000  0.000000  0.000000  0.050000  -0.277872  0.377872  0.000000  0.000000  0.000000
65  0.940000  -0.198596  2.078596  0.730000  0.286041  1.173959  0.860000  0.085145  1.634855  0.000000  0.000000  0.000000  0.060000  -0.281174  0.401174  0.000000  0.000000  0.000000
66  0.970000  -0.174159  2.114159  0.740000  0.301366  1.178634  0.890000  0.008014  1.771986  0.000000  0.000000  0.000000  0.070000  -0.310920  0.450920  0.000000  0.000000  0.000000
67  1.020000  -0.137411  2.177411  0.750000  0.316987  1.183013  0.930000  -0.062522  1.922522  0.000000  0.000000  0.000000  0.090000  -0.381063  0.561063  0.000000  0.000000  0.000000
68  1.060000  -0.096028  2.216028  0.790000  0.382692  1.197308  0.940000  -0.116598  1.996598  0.000000  0.000000  0.000000  0.110000  -0.471292  0.691292  0.000000  0.000000  0.000000
69  1.090000  -0.059739  2.239739  0.800000  0.400000  1.200000  0.990000  -0.127989  2.107989  0.000000  0.000000  0.000000  0.140000  -0.608599  0.888599  0.000000  0.000000  0.000000
70  1.110000  -0.046676  2.266676  0.800000  0.400000  1.200000  1.010000  -0.116898  2.136898  0.000000  0.000000  0.000000  0.150000  -0.654674  0.954674  0.000000  0.000000  0.000000
71  1.140000  -0.026362  2.306362  0.810000  0.417699  1.202301  1.030000  -0.114159  2.174159  0.000000  0.000000  0.000000  0.160000  -0.708562  1.028562  0.000000  0.000000  0.000000
72  1.150000  -0.010819  2.310819  0.820000  0.435813  1.204187  1.050000  -0.119402  2.219402  0.000000  0.000000  0.000000  0.160000  -0.708562  1.028562  0.000000  0.000000  0.000000
73  1.170000  -0.013681  2.353681  0.850000  0.492929  1.207071  1.060000  -0.146814  2.266814  0.000000  0.000000  0.000000  0.170000  -0.713799  1.053799  0.000000  0.000000  0.000000
74  1.180000  -0.031445  2.391445  0.850000  0.492929  1.207071  1.090000  -0.167736  2.347736  0.000000  0.000000  0.000000  0.200000  -0.716515  1.116515  0.000000  0.000000  0.000000
75  1.200000  -0.008305  2.408305  0.860000  0.513013  1.206987  1.090000  -0.167736  2.347736  0.000000  0.000000  0.000000  0.240000  -0.741020  1.221020  0.000000  0.000000  0.000000
76  1.220000  0.006905  2.433095  0.860000  0.513013  1.206987  1.140000  -0.093045  2.373045  0.000000  0.000000  0.000000  0.280000  -0.797775  1.357775  0.000000  0.000000  0.000000
77  1.230000  0.022896  2.437104  0.860000  0.513013  1.206987  1.140000  -0.093045  2.373045  0.000000  0.000000  0.000000  0.320000  -0.879000  1.519000  0.000000  0.000000  0.000000
78  1.270000  0.022162  2.517838  0.870000  0.533697  1.206303  1.150000  -0.077803  2.377803  0.000000  0.000000  0.000000  0.350000  -0.964344  1.664344  0.000000  0.000000  0.000000
79  1.300000  0.015477  2.584523  0.890000  0.546634  1.233366  1.160000  -0.070610  2.390610  0.000000  0.000000  0.000000  0.380000  -1.060694  1.820694  0.000000  0.000000  0.000000
80  1.310000  0.016207  2.603793  0.910000  0.507632  1.312368  1.180000  -0.055961  2.415961  0.000000  0.000000  0.000000  0.410000  -1.165405  1.985405  0.000000  0.000000  0.000000
81  1.330000  0.002936  2.657064  0.940000  0.453790  1.426210  1.200000  -0.032883  2.432883  0.000000  0.000000  0.000000  0.430000  -1.232859  2.092859  0.000000  0.000000  0.000000
82  1.350000  -0.023863  2.723863  0.970000  0.379153  1.560847  1.220000  -0.017578  2.457578  0.000000  0.000000  0.000000  0.450000  -1.307128  2.207128  0.000000  0.000000  0.000000
83  1.370000  -0.027534  2.767534  0.990000  0.275927  1.704073  1.250000  -0.009960  2.509960  0.000000  0.000000  0.000000  0.480000  -1.377310  2.337310  0.010000  -0.089499  0.109499
84  1.380000  -0.018428  2.778428  1.040000  0.192415  1.887585  1.290000  -0.008422  2.588422  0.000000  0.000000  0.000000  0.490000  -1.372767  2.352767  0.020000  -0.178997  0.218997
85  1.390000  -0.002085  2.782085  1.070000  0.129202  2.010798  1.350000  -0.009228  2.709228  0.000000  0.000000  0.000000  0.510000  -1.363473  2.383473  0.030000  -0.268496  0.328496
86  1.420000  -0.016524  2.856524  1.090000  0.099091  2.080909  1.430000  -0.027772  2.887772  0.000000  0.000000  0.000000  0.520000  -1.358723  2.398723  0.040000  -0.357995  0.437995
87  1.460000  -0.032783  2.952783  1.150000  0.097622  2.202378  1.510000  -0.074266  3.094266  0.000000  0.000000  0.000000  0.530000  -1.359206  2.419206  0.040000  -0.357995  0.437995
88  1.460000  -0.032783  2.952783  1.190000  0.035054  2.344946  1.620000  -0.110780  3.350780  0.000000  0.000000  0.000000  0.560000  -1.360000  2.480000  0.050000  -0.359268  0.459268
89  1.460000  -0.032783  2.952783  1.260000  -0.025457  2.545457  1.700000  -0.135756  3.535756  0.000000  0.000000  0.000000  0.610000  -1.354154  2.574154  0.080000  -0.382169  0.542169
90  1.460000  -0.032783  2.952783  1.320000  -0.086272  2.726272  1.760000  -0.179691  3.699691  0.000000  0.000000  0.000000  0.660000  -1.370862  2.690862  0.110000  -0.453826  0.673826
91  1.500000  0.000000  3.000000  1.390000  -0.158515  2.938515  1.820000  -0.245817  3.885817  0.010000  -0.089499  0.109499  0.710000  -1.407994  2.827994  0.150000  -0.548212  0.848212
92  1.510000  0.016715  3.003285  1.460000  -0.203851  3.123851  1.890000  -0.327634  4.107634  0.020000  -0.178997  0.218997  0.780000  -1.463123  3.023123  0.230000  -0.592861  1.052861
93  1.510000  0.016715  3.003285  1.550000  -0.322832  3.422832  1.950000  -0.405313  4.305313  0.030000  -0.268496  0.328496  0.840000  -1.512531  3.192531  0.300000  -0.621954  1.221954
94  1.520000  -0.019351  3.059351  1.660000  -0.433896  3.753896  1.970000  -0.431895  4.371895  0.040000  -0.357995  0.437995  0.880000  -1.537768  3.297768  0.440000  -0.640000  1.520000
95  1.570000  0.006318  3.133682  1.730000  -0.432660  3.892660  2.000000  -0.420744  4.420744  0.050000  -0.447494  0.547494  0.940000  -1.589111  3.469111  0.580000  -0.678412  1.838412
96  1.570000  0.006318  3.133682  1.780000  -0.480885  4.040885  2.040000  -0.409163  4.489163  0.060000  -0.536992  0.656992  0.990000  -1.604205  3.584205  0.710000  -0.699220  2.119220
97  1.580000  0.016798  3.143202  1.820000  -0.488159  4.128159  2.080000  -0.396611  4.556611  0.090000  -0.618449  0.798449  1.040000  -1.605449  3.685449  0.860000  -0.702178  2.422178
98  1.610000  0.023211  3.196789  1.860000  -0.510738  4.230738  2.110000  -0.391580  4.611580  0.130000  -0.714452  0.974452  1.080000  -1.628062  3.788062  0.980000  -0.638518  2.598518
99  1.620000  0.021376  3.218624  1.900000  -0.547448  4.347448  2.140000  -0.397794  4.677794  0.220000  -0.795677  1.235677  1.120000  -1.623283  3.863283  1.140000  -0.557174  2.837174
100  1.650000  0.029043  3.270957  1.940000  -0.541209  4.421209  2.190000  -0.389515  4.769515  0.360000  -0.877093  1.597093  1.200000  -1.653069  4.053069  1.280000  -0.486805  3.046805
101  1.670000  0.032594  3.307406  1.980000  -0.517919  4.477919  2.230000  -0.388606  4.848606  0.550000  -0.955822  2.055822  1.280000  -1.666455  4.226455  1.430000  -0.398961  3.258961
102  1.680000  0.031486  3.328514  2.060000  -0.461190  4.581190  2.290000  -0.371935  4.951935  0.760000  -0.995677  2.515677  1.380000  -1.694996  4.454996  1.560000  -0.307190  3.427190
103  1.730000  0.033798  3.426202  2.170000  -0.395365  4.735365  2.350000  -0.349537  5.049537  0.990000  -1.061804  3.041804  1.480000  -1.730857  4.690857  1.730000  -0.123942  3.583942
104  1.750000  0.015785  3.484215  2.300000  -0.340076  4.940076  2.440000  -0.299781  5.179781  1.260000  -1.113268  3.633268  1.560000  -1.721219  4.841219  1.920000  0.045540  3.794460
105  1.780000  0.027402  3.532598  2.470000  -0.240922  5.180922  2.560000  -0.219640  5.339640  1.540000  -1.185509  4.265509  1.650000  -1.703729  5.003729  2.100000  0.237206  3.962794
106  1.790000  0.033327  3.546673  2.670000  -0.147996  5.487996  2.680000  -0.119571  5.479571  1.860000  -1.225515  4.945515  1.760000  -1.704448  5.224448  2.270000  0.421460  4.118540
107  1.820000  0.034615  3.605385  2.920000  -0.031881  5.871881  2.830000  -0.023261  5.683261  2.250000  -1.186204  5.686204  1.830000  -1.700028  5.360028  2.400000  0.588923  4.211077
108  1.820000  0.034615  3.605385  3.160000  0.108050  6.211950  3.030000  0.123266  5.936734  2.670000  -1.071804  6.411804  1.960000  -1.675712  5.595712  2.550000  0.720383  4.379617
109  1.830000  0.040838  3.619162  3.410000  0.215959  6.604041  3.250000  0.248750  6.251250  3.120000  -0.918019  7.158019  2.090000  -1.617007  5.797007  2.650000  0.814925  4.485075
110  1.840000  0.041556  3.638444  3.670000  0.338169  7.001831  3.450000  0.343958  6.556042  3.590000  -0.638700  7.818700  2.210000  -1.524421  5.944421  2.710000  0.897295  4.522705
111  1.860000  0.054342  3.665658  3.880000  0.470367  7.289633  3.620000  0.426945  6.813055  4.040000  -0.295712  8.375712  2.330000  -1.425143  6.085143  2.760000  0.970475  4.549525
112  1.870000  0.066365  3.673635  4.080000  0.585204  7.574796  3.810000  0.527638  7.092362  4.490000  0.116226  8.863774  2.440000  -1.347664  6.227664  2.810000  1.039718  4.580282
113  1.880000  0.072903  3.687097  4.250000  0.682438  7.817562  4.000000  0.668334  7.331666  4.950000  0.542336  9.357664  2.560000  -1.285309  6.405309  2.850000  1.098572  4.601428
114  1.880000  0.072903  3.687097  4.380000  0.769515  7.990485  4.220000  0.889595  7.550405  5.410000  0.984856  9.835144  2.670000  -1.213439  6.553439  2.890000  1.158556  4.621444
115  1.910000  0.098398  3.721602  4.510000  0.892003  8.127997  4.420000  1.072822  7.767178  5.850000  1.379262  10.320738  2.780000  -1.166087  6.726087  2.930000  1.219708  4.640292
116  1.930000  0.112007  3.747993  4.670000  1.022933  8.317067  4.610000  1.257702  7.962298  6.290000  1.790456  10.789544  2.910000  -1.132512  6.952512  2.970000  1.264392  4.675608
117  1.940000  0.107952  3.772048  4.810000  1.139319  8.480681  4.810000  1.419735  8.200265  6.740000  2.244180  11.235820  3.060000  -1.113296  7.233296  3.010000  1.315922  4.704078
118  1.940000  0.107952  3.772048  4.940000  1.310069  8.569931  5.000000  1.582399  8.417601  7.150000  2.692703  11.607297  3.180000  -1.063536  7.423536  3.050000  1.374440  4.725560
119  1.970000  0.112825  3.827175  5.090000  1.473109  8.706891  5.220000  1.780291  8.659709  7.550000  3.185656  11.914344  3.280000  -1.046846  7.606846  3.080000  1.432699  4.727301
120  1.980000  0.098618  3.861382  5.290000  1.719860  8.860140  5.400000  1.938786  8.861214  7.940000  3.650898  12.229102  3.370000  -1.013275  7.753275  3.140000  1.533638  4.746362
121  2.000000  0.134524  3.865476  5.490000  1.961558  9.018442  5.530000  2.067472  8.992528  8.270000  4.053710  12.486290  3.470000  -0.915100  7.855100  3.210000  1.678367  4.741633
