# TimeStep  RandWalk_mean  RandWalk_lo  RandWalk_hi  PIG_mean  PIG_lo  PIG_hi  EPIG_mean  EPIG_lo  EPIG_hi  TPIG_mean  TPIG_lo  TPIG_hi  ETPIG_mean  ETPIG_lo  ETPIG_hi  LP_mean  LP_lo  LP_hi
53  132.370000  127.858559  136.881441  124.400000  121.596431  127.203569  124.330000  120.926898  127.733102  143.500000  142.535635  144.464365  142.530000  140.099136  144.960864  142.610000  140.919468  144.300532
54  131.990000  127.358596  136.621404  123.780000  120.917903  126.642097  123.780000  120.259830  127.300170  142.900000  142.022504  143.777496  142.110000  139.714609  144.505391  142.120000  140.397908  143.842092
55  131.590000  126.833751  136.346249  123.160000  120.218164  126.101836  123.260000  119.686151  126.833849  142.320000  141.415788  143.224212  141.760000  139.401526  144.118474  141.740000  140.010145  143.469855
56  131.180000  126.331536  136.028464  122.670000  119.649884  125.690116  122.690000  119.093627  126.286373  141.970000  141.006102  142.933898  141.360000  138.995597  143.724403  141.400000  139.738675  143.061325
57  130.800000  125.878618  135.721382  122.150000  119.066577  125.233423  122.180000  118.515631  125.844369  141.640000  140.644812  142.635188  140.910000  138.564387  143.255613  141.070000  139.359708  142.780292
58  130.390000  125.426342  135.353658  121.720000  118.560633  124.879367  121.670000  117.930869  125.409131  141.200000  140.151191  142.248809  140.500000  138.060738  142.939262  140.760000  139.004323  142.515677
59  129.960000  124.946179  134.973821  121.210000  117.934958  124.485042  121.220000  117.379219  125.060781  140.920000  139.864728  141.975272  140.120000  137.616882  142.623118  140.400000  138.673732  142.126268
60  129.560000  124.442735  134.677265  120.760000  117.430976  124.089024  120.840000  116.921531  124.758469  140.630000  139.574964  141.685036  139.700000  137.184051  142.215949  140.040000  138.285463  141.794537
61  129.080000  123.940584  134.219416  120.210000  116.788611  123.631389  120.450000  116.461579  124.438421  140.080000  138.996672  141.163328  139.200000  136.642658  141.757342  139.680000  137.836742  141.523258
62  128.630000  123.467336  133.792664  119.660000  116.192378  123.127622  120.000000  115.962674  124.037326  139.710000  138.584878  140.835122  138.830000  136.225945  141.434055  139.460000  137.619239  141.300761
63  128.150000  122.859679  133.440321  119.160000  115.653663  122.666337  119.490000  115.453925  123.526075  139.500000  138.304174  140.695826  138.470000  135.803710  141.136290  139.250000  137.404059  141.095941
64  127.750000  122.407014  133.092986  118.610000  115.117451  122.102549  119.000000  114.918334  123.081666  139.300000  137.947225  140.652775  138.040000  135.331052  140.748948  138.920000  136.931634  140.908366
65  127.350000  121.956717  132.743283  118.080000  114.654566  121.505434  118.450000  114.342994  122.557006  139.110000  137.776621  140.443379  137.630000  134.993127  140.266873  138.440000  136.379321  140.500679
66  126.930000  121.421361  132.438639  117.510000  114.090950  120.929050  117.950000  113.825985  122.074015  138.890000  137.556621  140.223379  137.240000  134.597577  139.882423  137.860000  135.800777  139.919223
67  126.610000  121.004833  132.215167  116.910000  113.536293  120.283707  117.400000  113.259952  121.540048  138.470000  137.225372  139.714628  136.770000  134.128580  139.411420  137.330000  135.241675  139.418325
68  126.210000  120.531453  131.888547  116.310000  112.916786  119.703214  116.960000  112.734080  121.185920  137.930000  136.841377  139.018623  136.390000  133.740868  139.039132  136.850000  134.745837  138.954163
69  125.760000  119.942578  131.577422  115.710000  112.392486  119.027514  116.470000  112.280835  120.659165  137.410000  136.379515  138.440485  136.050000  133.475607  138.624393  136.440000  134.317172  138.562828
70  125.400000  119.507632  131.292368  115.190000  111.877312  118.502688  115.960000  111.791259  120.128741  136.940000  135.846199  138.033801  135.660000  133.145164  138.174836  136.110000  133.951783  138.268217
71  124.990000  119.014224  130.965776  114.640000  111.262072  118.017928  115.490000  111.324679  119.655321  136.490000  135.277606  137.702394  135.260000  132.812062  137.707938  135.700000  133.520551  137.879449
72  124.660000  118.613150  130.706850  114.170000  110.761027  117.578973  115.060000  110.930061  119.189939  136.150000  134.798149  137.501851  134.840000  132.295516  137.384484  135.220000  133.110118  137.329882
73  124.320000  118.275366  130.364634  113.640000  110.194655  117.085345  114.590000  110.520369  118.659631  135.730000  134.396921  137.063079  134.520000  131.887587  137.152413  134.800000  132.659907  136.940093
74  123.960000  117.915300  130.004700  113.160000  109.670817  116.649183  114.240000  110.212296  118.267704  135.250000  133.958683  136.541317  134.020000  131.333069  136.706931  134.410000  132.169040  136.650960
75  123.550000  117.499587  129.600413  112.690000  109.107557  116.272443  113.850000  109.819181  117.880819  134.740000  133.486046  135.993954  133.560000  130.909264  136.210736  134.000000  131.759464  136.240536
76  123.140000  117.113359  129.166641  112.130000  108.467610  115.792390  113.330000  109.270308  117.389692  134.370000  133.107819  135.632181  133.130000  130.459214  135.800786  133.500000  131.266169  135.733831
77  122.730000  116.720250  128.739750  111.620000  107.823212  115.416788  112.960000  108.846802  117.073198  133.950000  132.666450  135.233550  132.770000  130.031917  135.508083  133.040000  130.786469  135.293531
78  122.360000  116.359133  128.360867  111.180000  107.239492  115.120508  112.470000  108.343367  116.596633  133.570000  132.418870  134.721130  132.380000  129.656840  135.103160  132.610000  130.383366  134.836634
79  122.040000  116.006891  128.073109  110.720000  106.719800  114.720200  111.980000  107.777667  116.182333  133.000000  131.859825  134.140175  132.060000  129.296596  134.823404  132.160000  129.898496  134.421504
80  121.740000  115.695796  127.784204  110.290000  106.134774  114.445226  111.510000  107.219324  115.800676  132.460000  131.333767  133.586233  131.640000  128.820355  134.459645  131.810000  129.496150  134.123850
81  121.370000  115.343965  127.396035  109.910000  105.617926  114.202074  111.090000  106.678436  115.501564  131.910000  130.700909  133.119091  131.270000  128.466948  134.073052  131.410000  129.107414  133.712586
82  121.000000  114.973392  127.026608  109.510000  105.104333  113.915667  110.670000  106.166546  115.173454  131.490000  130.213325  132.766675  130.930000  128.104208  133.755792  131.020000  128.679145  133.360855
83  120.670000  114.651603  126.688397  109.130000  104.618559  113.641441  110.260000  105.746420  114.773580  131.070000  129.689746  132.450254  130.510000  127.679823  133.340177  130.630000  128.286264  132.973736
