# TimeStep  RandWalk_mean  RandWalk_lo  RandWalk_hi  PIG_mean  PIG_lo  PIG_hi  EPIG_mean  EPIG_lo  EPIG_hi  TPIG_mean  TPIG_lo  TPIG_hi  ETPIG_mean  ETPIG_lo  ETPIG_hi  LP_mean  LP_lo  LP_hi
52  695.500000  689.204764  701.795236  692.580000  688.709134  696.450866  692.260000  688.162147  696.357853  712.260000  710.855578  713.664422  710.670000  708.630123  712.709877  710.520000  708.522602  712.517398
53  694.900000  688.413861  701.386139  691.890000  687.938051  695.841949  691.540000  687.336620  695.743380  711.910000  710.605431  713.214569  710.290000  708.172006  712.407994  710.060000  707.982405  712.137595
54  694.190000  687.634552  700.745448  691.180000  687.092507  695.267493  690.840000  686.576856  695.103144  711.490000  710.253109  712.726891  709.950000  707.812829  712.087171  709.660000  707.556574  711.763426
55  693.570000  686.952969  700.187031  690.550000  686.349107  694.750893  690.140000  685.781055  694.498945  711.030000  709.903457  712.156543  709.560000  707.446614  711.673386  709.270000  707.139953  711.400047
56  692.920000  686.264656  699.575344  689.920000  685.584841  694.255159  689.510000  685.045708  693.974292  710.570000  709.410216  711.729784  709.270000  707.168310  711.371690  708.890000  706.783368  710.996632
57  692.280000  685.615047  698.944953  689.310000  684.888021  693.731979  688.900000  684.375622  693.424378  710.180000  708.935974  711.424026  708.950000  706.850595  711.049405  708.510000  706.433970  710.586030
58  691.600000  684.903732  698.296268  688.670000  684.139978  693.200022  688.220000  683.588413  692.851587  709.690000  708.321095  711.058905  708.570000  706.466408  710.673592  708.140000  706.139900  710.140100
59  690.950000  684.229323  697.670677  688.060000  683.464742  692.655258  687.490000  682.781508  692.198492  709.370000  708.001388  710.738612  708.150000  705.921211  710.378789  707.830000  705.736892  709.923108
60  690.320000  683.583710  697.056290  687.320000  682.638376  692.001624  686.850000  682.070094  691.629906  709.070000  707.704313  710.435687  707.790000  705.435027  710.144973  707.520000  705.458544  709.581456
61  689.690000  682.961412  696.418588  686.580000  681.838313  691.321687  686.220000  681.334143  691.105857  708.800000  707.400000  710.200000  707.420000  705.031779  709.808221  707.100000  705.087539  709.112461
62  689.010000  682.197519  695.822481  685.860000  681.091310  690.628690  685.540000  680.531168  690.548832  708.470000  707.073898  709.866102  707.060000  704.644136  709.475864  706.680000  704.715923  708.644077
