# TimeStep  RandWalk_mean  RandWalk_lo  RandWalk_hi  PIG_mean  PIG_lo  PIG_hi  EPIG_mean  EPIG_lo  EPIG_hi  TPIG_mean  TPIG_lo  TPIG_hi  ETPIG_mean  ETPIG_lo  ETPIG_hi  LP_mean  LP_lo  LP_hi
43  18.630749  13.917506  23.343992  21.102446  18.049047  24.155845  21.030825  17.202452  24.859197  5.520268  4.881905  6.158631  6.885838  5.077407  8.694270  6.180514  4.688774  7.672253
44  19.010922  14.210874  23.810971  21.542630  18.310525  24.774735  21.423401  17.575296  25.271506  5.419268  4.673337  6.165199  6.974003  5.177265  8.770742  6.337423  4.812436  7.862409
45  19.407591  14.483201  24.331980  21.906714  18.565853  25.247575  21.765253  17.865301  25.665205  5.361979  4.608399  6.115559  7.079443  5.319960  8.838925  6.500743  4.968393  8.033093
46  19.866830  14.836774  24.896886  22.218069  18.666298  25.769840  22.040070  18.147341  25.932799  5.382797  4.622478  6.143116  7.219763  5.466302  8.973224  6.683794  5.140539  8.227049
47  20.182797  15.037359  25.328234  22.578973  18.876642  26.281304  22.364761  18.518632  26.210890  5.465632  4.693076  6.238187  7.342722  5.629008  9.056437  6.798656  5.191132  8.406180
48  20.562690  15.227739  25.897642  22.934825  19.138585  26.731065  22.748895  18.787771  26.710019  5.609507  4.798876  6.420137  7.482534  5.785048  9.180020  6.816533  5.164507  8.468558
49  20.951883  15.521737  26.382029  23.224373  19.380495  27.068251  23.240501  19.243857  27.237145  5.722752  4.956253  6.489251  7.566718  5.826912  9.306524  6.963213  5.229375  8.697051
50  21.269642  15.740127  26.799157  23.581759  19.714263  27.449255  23.678778  19.626447  27.731109  5.818709  5.029595  6.607824  7.601384  5.942189  9.260579  7.070821  5.318748  8.822894
51  21.648719  16.065265  27.232173  23.983284  20.127857  27.838711  24.125438  20.008176  28.242700  5.821071  4.890268  6.751875  7.694873  6.037513  9.352233  7.188115  5.523325  8.852906
52  22.001780  16.247771  27.755789  24.406889  20.528045  28.285733  24.539049  20.381982  28.696116  5.812865  4.838346  6.787383  7.761350  6.037059  9.485641  7.461298  5.779790  9.142805
53  22.341437  16.400053  28.282820  24.810954  20.860256  28.761652  24.913223  20.652944  29.173502  5.928892  4.993478  6.864306  7.899306  6.171994  9.626618  7.666917  5.966349  9.367486
54  22.744978  16.731261  28.758695  25.215263  21.108568  29.321958  25.320381  21.048431  29.592331  6.097379  5.154572  7.040186  7.942789  6.279438  9.606141  7.776076  6.056347  9.495804
55  23.066248  17.015030  29.117466  25.554191  21.312562  29.795820  25.744054  21.376691  30.111417  6.288203  5.435906  7.140500  8.050407  6.406863  9.693951  7.879736  6.186394  9.573078
56  23.415395  17.364312  29.466478  25.887903  21.482802  30.293004  26.064965  21.630453  30.499477  6.442436  5.628488  7.256384  8.042994  6.336271  9.749716  7.973275  6.310462  9.636088
57  23.762404  17.710990  29.813818  26.218602  21.727180  30.710024  26.422961  21.957615  30.888307  6.573484  5.776928  7.370040  8.152375  6.464980  9.839770  8.078460  6.480003  9.676918
58  24.155429  18.052101  30.258757  26.536261  21.965350  31.107172  26.814717  22.206090  31.423344  6.800520  5.929360  7.671679  8.264594  6.603096  9.926092  8.179749  6.638820  9.720678
59  24.517804  18.388329  30.647279  26.849419  22.234890  31.463948  27.256719  22.541167  31.972271  6.863404  6.029515  7.697293  8.433981  6.690358  10.177605  8.210377  6.585369  9.835384
60  24.895945  18.763303  31.028587  27.305083  22.649930  31.960236  27.623723  22.848539  32.398907  6.877808  6.045636  7.709980  8.545682  6.681037  10.410326  8.238861  6.623234  9.854487
61  25.262916  19.172576  31.353256  27.753907  23.032993  32.474821  27.958709  23.090675  32.826743  6.888739  6.013332  7.764146  8.663781  6.756227  10.571335  8.416829  6.844309  9.989349
62  25.647991  19.457366  31.838616  28.143785  23.362296  32.925274  28.410300  23.441037  33.379563  6.962003  6.141431  7.782575  8.774000  6.865098  10.682902  8.536319  6.996031  10.076607
63  26.026328  19.761555  32.291101  28.548885  23.721332  33.376438  28.791244  23.809940  33.772548  7.180033  6.365568  7.994498  8.912545  7.047552  10.777539  8.696012  7.179877  10.212147
64  26.311606  19.958776  32.664436  28.854990  23.926702  33.783278  29.210523  24.246590  34.174456  7.272772  6.422458  8.123086  8.965227  7.130791  10.799664  8.784490  7.172697  10.396283
65  26.670264  20.185686  33.154842  29.232209  24.257975  34.206443  29.590051  24.480832  34.699270  7.364673  6.555177  8.174169  9.168636  7.294344  11.042928  8.837418  7.221338  10.453498
66  26.967872  20.309535  33.626209  29.680862  24.699289  34.662435  30.038049  24.823416  35.252682  7.521988  6.720052  8.323925  9.257795  7.396026  11.119564  8.931159  7.317405  10.544912
67  27.307400  20.636614  33.978186  30.085363  25.045184  35.125542  30.352685  25.064991  35.640379  7.526309  6.741858  8.310760  9.263923  7.469852  11.057994  9.098016  7.513663  10.682369
68  27.608955  20.809450  34.408460  30.450135  25.436687  35.463583  30.741170  25.325107  36.157233  7.622342  6.732001  8.512682  9.371671  7.571116  11.172226  9.210214  7.627762  10.792666
69  27.856476  20.990273  34.722679  30.830244  25.809071  35.851417  31.107712  25.542795  36.672629  7.742435  6.870511  8.614360  9.484036  7.645505  11.322567  9.285746  7.665660  10.905832
70  28.139747  21.110788  35.168706  31.271365  26.223450  36.319280  31.496409  25.771743  37.221075  7.780621  6.890035  8.671208  9.577116  7.795651  11.358581  9.365886  7.729392  11.002381
71  28.505527  21.354172  35.656882  31.651654  26.661310  36.641998  31.960578  26.068918  37.852238  7.925125  7.075982  8.774267  9.694378  7.850338  11.538419  9.473393  7.848881  11.097906
72  28.824558  21.603044  36.046072  32.036977  27.152160  36.921794  32.308813  26.312094  38.305532  8.032680  7.141589  8.923771  9.812456  7.962426  11.662486  9.639638  7.958198  11.321078
73  29.085144  21.825373  36.344915  32.409517  27.600407  37.218627  32.608598  26.505062  38.712134  8.156735  7.204832  9.108637  9.900355  8.010822  11.789887  9.838771  8.132153  11.545389
74  29.350181  22.066636  36.633726  32.728790  27.865921  37.591659  33.027890  26.852587  39.203193  8.259495  7.225866  9.293124  9.998925  8.012007  11.985843  9.995514  8.305738  11.685290
75  29.620690  22.183293  37.058087  33.059688  28.267636  37.851740  33.376723  27.106729  39.646717  8.275739  7.152678  9.398800  10.066134  8.152567  11.979702  10.101648  8.316728  11.886568
76  29.827617  22.353689  37.301545  33.381581  28.611207  38.151955  33.729348  27.432449  40.026247  8.342243  7.314708  9.369779  10.203629  8.264689  12.142570  10.126769  8.239657  12.013881
77  30.088473  22.461536  37.715410  33.723778  28.852167  38.595389  34.148044  27.822608  40.473480  8.426405  7.380387  9.472423  10.321249  8.411024  12.231475  10.298956  8.335395  12.262517
78  30.295600  22.559837  38.031363  34.102236  29.187446  39.017026  34.584953  28.255607  40.914299  8.480937  7.541363  9.420512  10.396077  8.504285  12.287868  10.426887  8.489337  12.364437
79  30.576092  22.757751  38.394433  34.412840  29.451266  39.374414  34.949797  28.553279  41.346315  8.543290  7.540708  9.545872  10.476630  8.678656  12.274603  10.503390  8.608776  12.398005
80  30.886095  23.048980  38.723210  34.732302  29.644957  39.819647  35.325775  28.902297  41.749253  8.698398  7.518440  9.878356  10.548586  8.751304  12.345868  10.583564  8.654963  12.512164
81  31.179933  23.387744  38.972122  35.040612  29.949203  40.132021  35.645978  29.122568  42.169388  8.813398  7.654516  9.972281  10.672619  8.796564  12.548674  10.567106  8.683903  12.450309
82  31.588869  23.807810  39.369928  35.410973  30.217128  40.604818  35.911930  29.425478  42.398382  8.882548  7.764000  10.001095  10.769600  8.855543  12.683657  10.697676  8.877974  12.517378
83  31.890418  24.075265  39.705571  35.791110  30.516473  41.065747  36.184430  29.611756  42.757104  8.986409  7.914915  10.057902  10.862900  8.920562  12.805237  10.917270  9.063535  12.771004
84  32.353734  24.444711  40.262757  36.205592  30.950515  41.460669  36.513323  29.847582  43.179064  9.030848  8.005267  10.056429  10.959452  9.031228  12.887675  11.094443  9.277926  12.910961
85  32.688069  24.678386  40.697752  36.538359  31.349145  41.727573  36.752156  30.023333  43.480979  9.126205  8.031313  10.221097  11.155346  9.323783  12.986910  11.263525  9.442573  13.084477
86  33.104589  24.994319  41.214859  36.884407  31.645935  42.122879  36.992445  30.161448  43.823442  9.258074  8.139763  10.376385  11.304978  9.481572  13.128384  11.387729  9.531858  13.243600
