# TimeStep  RandWalk_mean  RandWalk_lo  RandWalk_hi  PIG_mean  PIG_lo  PIG_hi  EPIG_mean  EPIG_lo  EPIG_hi  TPIG_mean  TPIG_lo  TPIG_hi  ETPIG_mean  ETPIG_lo  ETPIG_hi  LP_mean  LP_lo  LP_hi
123  37.728054  30.204898  45.251210  56.212724  50.430358  61.995090  54.745122  48.223105  61.267139  15.410090  13.940553  16.879627  18.222823  15.406715  21.038931  18.478669  15.886345  21.070993
124  37.818066  30.336257  45.299875  56.420491  50.587607  62.253375  54.932994  48.366131  61.499857  15.536021  14.116636  16.955406  18.344499  15.521402  21.167596  18.631191  16.047543  21.214839
125  37.927657  30.532087  45.323227  56.611093  50.728615  62.493571  55.092617  48.548191  61.637043  15.688671  14.310547  17.066795  18.421590  15.498171  21.345009  18.750041  16.165160  21.334922
126  38.130510  30.742190  45.518830  56.807915  50.817022  62.798808  55.323950  48.781687  61.866213  15.814608  14.374500  17.254716  18.499606  15.549853  21.449359  18.923047  16.304709  21.541385
127  38.281464  30.887831  45.675097  56.929015  50.972527  62.885503  55.501732  48.841927  62.161537  15.962918  14.550735  17.375101  18.619544  15.608471  21.630617  19.040357  16.409878  21.670836
128  38.355378  30.986245  45.724511  57.066838  51.070662  63.063014  55.659890  48.913069  62.406711  16.130348  14.684169  17.576527  18.716688  15.730560  21.702816  19.204406  16.627360  21.781452
129  38.456608  31.113469  45.799747  57.252821  51.249992  63.255650  55.864052  49.053954  62.674150  16.348656  14.840562  17.856750  18.746364  15.724789  21.767939  19.489481  16.888120  22.090842
130  38.568878  31.153189  45.984567  57.509947  51.410159  63.609735  56.104138  49.335695  62.872581  16.525370  15.008193  18.042547  18.911003  15.930637  21.891369  19.660118  16.990800  22.329436
131  38.789904  31.273536  46.306272  57.713753  51.562112  63.865394  56.348640  49.534799  63.162481  16.679001  15.125258  18.232744  19.081106  16.102792  22.059420  19.889633  17.186471  22.592795
132  38.876175  31.310841  46.441509  57.861295  51.713828  64.008762  56.516986  49.729981  63.303991  16.811966  15.267165  18.356767  19.171648  16.226473  22.116823  20.046634  17.355764  22.737504
133  38.977256  31.440300  46.514212  58.056656  51.901673  64.211639  56.697265  49.852634  63.541896  16.999427  15.477820  18.521034  19.349136  16.327887  22.370385  20.212309  17.571081  22.853537
134  39.091875  31.495313  46.688437  58.129555  51.940479  64.318631  56.847929  49.981708  63.714150  17.173121  15.619607  18.726635  19.410282  16.361479  22.459085  20.366278  17.754963  22.977593
135  39.163288  31.561590  46.764986  58.381671  52.290988  64.472354  57.150328  50.254108  64.046548  17.300785  15.796043  18.805527  19.452873  16.388877  22.516869  20.543389  17.983805  23.102973
136  39.309637  31.697991  46.921283  58.535689  52.436087  64.635291  57.413636  50.413618  64.413654  17.337944  15.801870  18.874018  19.546993  16.558056  22.535930  20.749602  18.145578  23.353626
137  39.403907  31.782556  47.025258  58.686917  52.601766  64.772068  57.584878  50.613415  64.556341  17.511802  15.967953  19.055651  19.700785  16.718521  22.683049  20.931020  18.307983  23.554057
138  39.527106  31.870074  47.184138  58.895088  52.787047  65.003129  57.780267  50.739052  64.821482  17.746560  16.239396  19.253724  19.873328  16.865163  22.881493  21.034604  18.353034  23.716174
139  39.673919  31.896059  47.451779  59.116432  52.931777  65.301087  57.899195  50.719766  65.078624  17.780193  16.282799  19.277587  19.943278  16.889178  22.997378  21.035053  18.325683  23.744423
140  39.713936  31.944281  47.483591  59.327367  53.082929  65.571805  58.085804  51.003833  65.167775  17.923127  16.386581  19.459673  20.021642  16.881761  23.161523  21.162886  18.395403  23.930369
141  39.735551  31.965282  47.505820  59.484395  53.114073  65.854717  58.269626  51.150453  65.388799  18.214738  16.683688  19.745788  20.091822  17.022920  23.160724  21.404746  18.657344  24.152148
142  39.749332  31.977251  47.521413  59.647927  53.122189  66.173665  58.485103  51.371095  65.599111  18.327376  16.770766  19.883986  20.154155  17.026142  23.282168  21.574572  18.917909  24.231235
143  39.842074  32.065022  47.619126  59.816731  53.147580  66.485882  58.585428  51.447189  65.723667  18.457823  16.918347  19.997299  20.320961  17.197042  23.444880  21.675415  18.991637  24.359193
144  39.906845  32.079763  47.733927  60.070214  53.432204  66.708224  58.792151  51.594367  65.989935  18.639319  17.165151  20.113487  20.503350  17.441936  23.564764  21.703928  18.957369  24.450487
145  39.971031  32.117911  47.824151  60.292496  53.712028  66.872964  58.923886  51.799612  66.048160  18.745613  17.265063  20.226163  20.624460  17.623240  23.625680  21.777965  18.951329  24.604601
146  40.124571  32.372520  47.876622  60.471442  53.906492  67.036392  59.064337  52.009238  66.119436  18.878102  17.373465  20.382739  20.779039  17.720158  23.837920  21.913623  19.034828  24.792418
