Seed is: 1
Number of samples is: 1000
Simulation name is: Simulation_4TV.sim
TimeStep, Distraction Rate, Missed States, Model Accuracy, Time (ms)
0, 0, 112, 0, 5e-05
1, 0, 111, 0.763197, 0.085553
2, 0, 110, 1.7632, 0.14713
3, 0, 110, 1.34816, 0.162479
4, 0, 110, 1.17823, 0.173821
5, 0, 109, 1.94143, 0.221011
6, 0, 108, 1.70924, 0.307175
7, 0, 107, 3.0574, 0.365546
8, 0, 106, 3.8206, 0.392217
9, 1, 105, 4.8206, 0.445508
10, 2, 105, 4.40556, 0.488971
11, 3, 105, 4.23563, 0.561018
12, 4, 105, 4.14252, 0.67736
13, 5, 105, 4.08363, 0.690154
14, 6, 105, 4.04299, 0.726954
15, 7, 105, 4.01324, 0.748646
16, 8, 105, 3.99052, 0.776248
17, 9, 105, 3.9726, 0.800905
18, 10, 105, 3.9581, 0.82446
19, 10, 104, 4.7213, 0.872692
20, 10, 104, 4.34776, 0.888963
21, 10, 104, 3.97423, 0.90347
22, 10, 103, 4.73743, 0.986799
23, 10, 102, 5.50062, 1.0132
24, 10, 101, 6.50062, 1.09416
25, 10, 101, 6.08559, 1.12691
26, 10, 100, 6.84878, 1.16612
27, 10, 99, 7.61198, 1.20049
28, 10, 99, 7.45905, 1.27821
29, 10, 99, 7.30612, 1.30877
30, 10, 99, 6.93258, 1.39804
31, 10, 98, 7.28535, 1.48581
32, 10, 98, 6.80039, 1.54186
33, 10, 97, 7.56359, 1.57944
34, 10, 96, 8.32678, 1.62139
35, 10, 95, 8.67955, 1.66468
36, 10, 95, 8.19459, 1.70216
37, 10, 95, 7.82106, 1.73408
38, 10, 95, 7.61652, 1.75052
39, 10, 95, 7.46359, 1.75563
40, 10, 94, 8.22678, 1.81841
41, 10, 94, 7.85325, 1.84345
42, 10, 94, 7.47972, 1.88257
43, 10, 94, 7.32678, 1.88763
44, 10, 94, 7.17385, 1.90104
45, 10, 94, 6.68889, 1.91952
46, 10, 94, 6.31535, 1.94925
47, 10, 94, 6.53728, 1.95453
48, 10, 94, 6.27385, 2.02496
49, 10, 94, 6.12092, 2.08067
50, 10, 93, 5.88873, 2.09623
51, 10, 93, 5.84722, 2.12526
52, 10, 92, 7.55192, 2.13049
53, 10, 91, 8.31512, 2.15983
54, 10, 91, 7.73705, 2.1988
55, 10, 91, 7.36351, 2.23292
56, 10, 91, 7.10008, 2.23847
57, 10, 90, 7.86328, 2.24368
58, 10, 89, 8.62648, 2.26201
59, 10, 89, 8.25294, 2.29909
60, 10, 89, 7.87941, 2.31388
61, 10, 89, 7.72648, 2.35929
62, 10, 89, 7.57354, 2.44884
63, 10, 88, 8.33674, 2.47283
64, 10, 87, 9.33674, 2.49354
65, 10, 87, 8.9217, 2.49945
66, 10, 87, 8.75178, 2.50983
67, 10, 86, 9.51498, 2.56332
68, 10, 85, 10.2782, 2.60096
69, 10, 84, 11.2782, 2.63262
70, 10, 84, 10.8631, 2.66635
71, 10, 84, 10.6932, 2.70546
72, 10, 83, 11.4564, 2.76603
73, 10, 82, 11.6461, 2.85092
74, 10, 82, 11.5356, 2.86403
75, 10, 81, 12.2988, 2.90273
76, 10, 81, 11.9253, 2.93114
77, 10, 81, 11.5518, 2.97538
78, 10, 80, 12.315, 3.01968
79, 10, 79, 13.0782, 3.08443
80, 10, 79, 12.9252, 3.14114
81, 10, 79, 12.5517, 3.19827
82, 10, 79, 12.4679, 3.2179
83, 10, 78, 13.4679, 3.29267
84, 10, 78, 13.0529, 3.31473
85, 10, 78, 12.8829, 3.3383
86, 10, 78, 12.73, 3.37218
87, 11, 77, 13.73, 3.43502
88, 12, 77, 13.315, 3.45801
89, 13, 77, 13.145, 3.49417
90, 14, 77, 13.0519, 3.52271
91, 15, 77, 12.993, 3.57527
92, 16, 77, 12.9524, 3.6556
93, 17, 77, 12.9227, 3.70347
94, 17, 76, 13.6859, 3.74478
95, 17, 76, 13.3123, 3.80003
96, 17, 76, 12.9388, 3.87137
97, 17, 76, 12.7859, 3.87639
98, 17, 76, 12.6329, 3.93417
99, 17, 75, 13.3961, 3.98082
100, 17, 74, 14.1593, 4.02264
101, 17, 74, 13.7858, 4.09297
102, 17, 74, 13.4122, 4.16859
103, 17, 74, 13.2593, 4.24138
104, 17, 74, 13.1064, 4.27828
105, 17, 74, 13.0226, 4.36838
106, 17, 73, 13.7858, 4.39471
107, 17, 73, 13.6346, 4.42213
108, 17, 73, 13.5241, 4.4677
109, 17, 72, 14.2873, 4.51263
110, 17, 71, 15.0505, 4.56055
111, 17, 71, 14.677, 4.60403
112, 17, 71, 14.3035, 4.64737
113, 17, 71, 14.2197, 4.65683
114, 17, 71, 14.1359, 4.66633
115, 17, 70, 14.3256, 4.67959
116, 17, 70, 14.2151, 4.707
117, 17, 70, 14.1621, 4.72614
118, 17, 69, 14.9253, 4.78764
119, 17, 69, 14.5518, 4.82951
120, 17, 69, 14.4587, 4.8348
121, 17, 69, 14.3057, 4.86827
122, 17, 68, 14.0735, 4.88765
123, 17, 67, 15.4217, 4.926
124, 17, 66, 15.1895, 4.97643
125, 17, 65, 16.5377, 4.99106
126, 17, 64, 16.8904, 4.99627
127, 17, 64, 16.4055, 5.03641
128, 17, 64, 16.0319, 5.05591
129, 17, 64, 15.8274, 5.07559
