Seed is: 58
Number of samples is: 1000
Simulation name is: Simulation_4TV.sim
TimeStep, Distraction Rate, Missed States, Model Accuracy, Time (ms)
0, 0, 112, 0, 5e-05
1, 0, 111, 0.763197, 0.031009
2, 0, 110, 1.7632, 0.038103
3, 0, 110, 1.34816, 0.056027
4, 0, 110, 1.17823, 0.092096
5, 0, 109, 0.946042, 0.127804
6, 0, 108, 2.2942, 0.149114
7, 0, 108, 1.92067, 0.172238
8, 0, 108, 1.43571, 0.191695
9, 0, 108, 1.28277, 0.227964
10, 0, 108, 1.07823, 0.254435
11, 0, 107, 1.84143, 0.284983
12, 0, 106, 2.60463, 0.321893
13, 0, 106, 2.2311, 0.364304
14, 0, 106, 1.85756, 0.395483
15, 0, 106, 1.70463, 0.400553
16, 0, 106, 1.5517, 0.414179
17, 0, 105, 2.31489, 0.428967
18, 0, 104, 3.07809, 0.463373
19, 0, 103, 4.07809, 0.51456
20, 0, 103, 3.66305, 0.602568
21, 0, 103, 3.49313, 0.633437
22, 0, 102, 4.25633, 0.67203
23, 0, 102, 3.88279, 0.691167
24, 0, 102, 3.50926, 0.705113
25, 0, 101, 3.7506, 0.749568
26, 0, 101, 3.54606, 0.762703
27, 0, 101, 3.39313, 0.776359
28, 0, 100, 4.15633, 0.786809
29, 0, 99, 4.91952, 0.820773
30, 0, 99, 4.54599, 0.851913
31, 0, 99, 4.17246, 0.874856
32, 0, 99, 4.01952, 0.917568
33, 0, 99, 3.86659, 0.930843
34, 1, 98, 4.86659, 0.964437
35, 2, 98, 4.45155, 0.983574
36, 3, 98, 4.28163, 0.994084
37, 4, 98, 4.18852, 1.01127
38, 5, 98, 4.12962, 1.03326
39, 6, 98, 4.08898, 1.06764
40, 7, 98, 4.05924, 1.08496
41, 8, 98, 4.03652, 1.16402
42, 9, 98, 4.01859, 1.20764
43, 10, 98, 4.00409, 1.22169
44, 10, 97, 4.76729, 1.24354
45, 10, 97, 4.39376, 1.29325
46, 10, 97, 4.02022, 1.31106
47, 10, 96, 4.26156, 1.33733
48, 10, 96, 4.05703, 1.34979
49, 10, 96, 3.90409, 1.38799
50, 10, 95, 4.66729, 1.39932
51, 10, 94, 5.43049, 1.42118
52, 11, 93, 6.43049, 1.434
53, 12, 93, 6.01545, 1.46086
54, 13, 93, 5.84553, 1.48135
55, 14, 93, 5.75242, 1.50158
56, 15, 93, 5.69352, 1.51409
57, 16, 93, 5.65288, 1.51975
58, 17, 93, 5.62313, 1.52612
59, 18, 93, 5.60041, 1.55549
60, 19, 93, 5.58249, 1.58603
61, 20, 93, 5.56799, 1.61861
62, 20, 92, 6.33119, 1.65422
63, 20, 92, 5.95766, 1.67831
64, 20, 92, 5.58412, 1.69325
65, 20, 92, 5.43119, 1.70708
66, 20, 92, 5.27826, 1.72142
67, 20, 91, 5.04606, 1.76087
68, 20, 91, 5.00456, 1.77759
69, 20, 91, 4.98757, 1.8134
70, 20, 90, 5.75076, 1.84945
71, 20, 90, 5.37723, 1.9036
72, 20, 90, 5.0037, 1.91907
73, 20, 90, 4.85076, 1.92989
74, 20, 90, 4.69783, 1.93474
75, 20, 90, 4.58733, 1.94015
76, 21, 90, 4.57536, 1.97875
77, 21, 90, 4.46486, 2.01846
78, 21, 89, 5.46486, 2.04851
79, 21, 89, 5.04982, 2.08547
80, 21, 89, 4.8799, 2.09932
81, 21, 88, 5.6431, 2.12731
82, 21, 87, 6.40629, 2.16537
83, 21, 87, 6.03276, 2.17053
84, 21, 87, 5.65923, 2.19506
85, 21, 87, 5.50629, 2.20032
86, 21, 86, 5.74763, 2.22932
87, 21, 86, 5.96956, 2.25699
88, 21, 86, 5.70613, 2.27308
89, 21, 86, 5.62233, 2.30531
90, 21, 85, 6.38553, 2.31014
91, 21, 84, 7.14873, 2.3159
92, 21, 84, 6.77519, 2.32909
93, 21, 83, 7.12796, 2.34796
94, 21, 83, 6.643, 2.38347
95, 21, 83, 6.49007, 2.38834
96, 21, 83, 6.28553, 2.39438
97, 21, 82, 6.47526, 2.44575
98, 21, 82, 6.36476, 2.451
99, 21, 81, 7.12796, 2.47176
100, 21, 80, 8.12796, 2.52089
101, 21, 80, 7.71292, 2.54613
102, 21, 80, 7.543, 2.58469
103, 21, 79, 8.3062, 2.65629
104, 21, 78, 9.06939, 2.67952
105, 21, 78, 8.69586, 2.70223
106, 21, 78, 8.32233, 2.71203
107, 21, 78, 8.16939, 2.74012
108, 21, 78, 8.01646, 2.7688
109, 21, 77, 8.77966, 2.77358
110, 21, 77, 8.40612, 2.807
111, 21, 77, 8.03259, 2.81182
112, 21, 77, 7.87966, 2.84444
113, 21, 76, 8.121, 2.86323
114, 21, 76, 7.91646, 2.8751
115, 22, 76, 7.90449, 2.89984
116, 22, 76, 7.82069, 2.93349
117, 22, 75, 8.82069, 2.98341
118, 22, 75, 8.40565, 2.99348
119, 22, 75, 8.23573, 3.01995
120, 22, 75, 8.15193, 3.09639
121, 22, 74, 8.91513, 3.14292
122, 22, 73, 9.67832, 3.16018
123, 22, 73, 9.30479, 3.18003
124, 22, 73, 8.93126, 3.19054
125, 22, 73, 8.77832, 3.19619
126, 22, 73, 8.62539, 3.22952
127, 22, 72, 9.38859, 3.26698
128, 22, 71, 10.1518, 3.27217
129, 22, 71, 9.77825, 3.27797
130, 22, 71, 9.40472, 3.30493
131, 22, 70, 9.64606, 3.31008
132, 22, 70, 9.44152, 3.33917
133, 22, 70, 9.28859, 3.34685
134, 22, 69, 10.2886, 3.37445
135, 22, 69, 9.87355, 3.37942
136, 22, 69, 9.70363, 3.4053
137, 22, 69, 9.59313, 3.45143
138, 22, 69, 9.50933, 3.46454
139, 23, 69, 9.49927, 3.5033
140, 23, 69, 9.41548, 3.52256
141, 23, 68, 11.4006, 3.56867
142, 23, 67, 12.1638, 3.5925
143, 23, 67, 11.5268, 3.62263
144, 23, 67, 11.1533, 3.63701
145, 23, 67, 10.8492, 3.65854
146, 23, 66, 11.6124, 3.68972
147, 23, 65, 12.3756, 3.70104
148, 23, 65, 12.0021, 3.72192
149, 23, 65, 11.6286, 3.72731
150, 23, 64, 11.8699, 3.75656
151, 23, 64, 11.6654, 3.77613
152, 23, 64, 11.5124, 3.82152
153, 23, 63, 12.2756, 3.85349
154, 23, 62, 13.0388, 3.90281
155, 23, 61, 13.802, 3.90814
156, 23, 61, 13.4285, 3.9136
157, 23, 61, 13.0549, 3.94871
158, 23, 61, 12.902, 3.96318
159, 23, 61, 12.7491, 3.97808
160, 23, 60, 13.5123, 3.99207
161, 23, 59, 14.2755, 4.03507
162, 23, 58, 14.0433, 4.0613
163, 23, 57, 15.3914, 4.07414
164, 23, 57, 15.0179, 4.07957
165, 23, 57, 14.5329, 4.10387
