Seed is: 12
Number of samples is: 1000
Simulation name is: Simulation_4TV.sim
TimeStep, Distraction Rate, Missed States, Model Accuracy, Time (ms)
0, 0, 112, 0, 8.1e-05
1, 0, 111, 0.763197, 0.0101
2, 0, 110, 1.7632, 0.017203
3, 0, 110, 1.34816, 0.024076
4, 0, 110, 1.17823, 0.035328
5, 0, 109, 1.94143, 0.041219
6, 0, 109, 1.5679, 0.048793
7, 0, 109, 1.19436, 0.060946
8, 0, 109, 1.04143, 0.073891
9, 0, 109, 0.888499, 0.084231
10, 0, 108, 1.6517, 0.089441
11, 0, 107, 2.41489, 0.094741
12, 0, 107, 2.04136, 0.09973
13, 0, 106, 2.39413, 0.108357
14, 0, 106, 1.90917, 0.113967
15, 0, 106, 1.75623, 0.119037
16, 0, 106, 1.5517, 0.126852
17, 0, 105, 2.31489, 0.135929
18, 0, 104, 3.07809, 0.141089
19, 0, 103, 4.07809, 0.153753
20, 0, 103, 3.66305, 0.158823
21, 0, 103, 3.49313, 0.165105
22, 0, 102, 4.25633, 0.170345
23, 0, 102, 3.88279, 0.175214
24, 0, 102, 3.50926, 0.180043
25, 0, 101, 3.7506, 0.186375
26, 0, 101, 3.54606, 0.19395
27, 0, 101, 3.39313, 0.19918
28, 0, 100, 4.15633, 0.204079
29, 0, 99, 4.91952, 0.209018
30, 0, 99, 4.54599, 0.22023
31, 0, 99, 4.17246, 0.225239
32, 0, 99, 4.01952, 0.230109
33, 0, 99, 3.86659, 0.236781
34, 1, 98, 4.86659, 0.24156
35, 2, 98, 4.45155, 0.24656
36, 3, 98, 4.28163, 0.25193
37, 4, 98, 4.18852, 0.257341
38, 5, 98, 4.12962, 0.262871
39, 6, 98, 4.08898, 0.268612
40, 7, 98, 4.05924, 0.274353
41, 8, 98, 4.03652, 0.280334
42, 9, 98, 4.01859, 0.288229
43, 10, 98, 4.00409, 0.294331
44, 10, 97, 4.76729, 0.2993
45, 10, 97, 4.39376, 0.305723
46, 10, 97, 4.02022, 0.310632
47, 10, 97, 3.86729, 0.318046
48, 10, 96, 4.10863, 0.322895
49, 10, 96, 3.90409, 0.327995
50, 10, 95, 4.66729, 0.332975
51, 10, 94, 5.43049, 0.365446
52, 11, 93, 6.43049, 0.384042
53, 12, 93, 6.01545, 0.389552
54, 13, 93, 5.84553, 0.395233
55, 14, 93, 5.75242, 0.400633
56, 15, 93, 5.69352, 0.40959
57, 16, 93, 5.65288, 0.417415
58, 17, 93, 5.62313, 0.423186
59, 18, 93, 5.60041, 0.429098
60, 19, 93, 5.58249, 0.435229
61, 20, 93, 5.56799, 0.441712
62, 20, 92, 6.33119, 0.446952
63, 20, 92, 5.95766, 0.451891
64, 20, 92, 5.58412, 0.459275
