Seed is: 55
Number of samples is: 3000
Simulation name is: Simulation_2TV_10x10.sim
TimeStep, Distraction Rate, Missed States, Model Accuracy, Time (ms)
0, 0, 732, 0, 7e-05
1, 0, 731, 1, 0.064172
2, 0, 731, 0.584963, 0.126681
3, 0, 731, 0.415037, 0.200822
4, 0, 730, 1.17823, 0.270725
5, 0, 729, 1.94143, 0.333214
6, 0, 728, 1.70924, 0.394311
7, 0, 728, 1.66774, 0.45669
8, 0, 727, 3.37244, 0.518076
9, 0, 727, 2.9989, 0.579924
10, 0, 727, 2.42083, 0.641982
11, 0, 727, 2.2679, 0.712857
12, 0, 726, 3.0311, 0.79307
13, 0, 725, 3.79429, 0.856902
14, 0, 725, 3.42076, 0.918649
15, 0, 725, 3.04723, 0.980257
16, 0, 725, 2.89429, 1.04162
17, 0, 725, 2.74136, 1.10652
18, 0, 724, 3.74136, 1.16885
19, 0, 724, 3.32632, 1.23141
20, 0, 724, 3.24252, 1.29685
21, 0, 723, 4.00572, 1.35897
22, 0, 722, 4.76892, 1.42112
23, 0, 722, 4.39538, 1.48328
24, 0, 722, 4.02185, 1.54688
25, 0, 721, 5.02185, 1.60942
26, 0, 721, 4.60681, 1.68442
27, 0, 721, 4.43689, 1.74785
28, 0, 720, 5.20009, 1.83139
29, 0, 719, 5.96328, 1.89742
30, 0, 718, 6.72648, 1.95962
31, 0, 717, 7.48968, 2.02186
32, 0, 716, 8.48968, 2.08375
33, 0, 716, 8.07464, 2.14591
34, 0, 716, 7.90471, 2.20786
35, 0, 715, 8.66791, 2.27016
36, 0, 715, 8.29438, 2.33195
37, 0, 715, 7.92084, 2.40049
38, 0, 715, 7.76791, 2.46266
39, 0, 715, 7.61498, 2.5247
40, 0, 714, 8.37818, 2.5865
41, 0, 714, 8.00464, 2.64855
42, 0, 714, 7.63111, 2.71054
43, 0, 714, 7.47818, 2.77267
44, 0, 714, 7.32524, 2.83447
45, 0, 714, 7.24145, 2.9139
46, 0, 713, 8.00464, 2.99428
47, 0, 712, 8.76784, 3.05787
48, 0, 711, 9.76784, 3.12267
49, 0, 711, 9.3528, 3.18554
50, 0, 711, 9.18288, 3.2655
51, 0, 711, 8.80934, 3.32915
52, 0, 711, 8.43581, 3.39241
53, 0, 711, 8.28288, 3.45498
54, 0, 711, 8.12995, 3.51734
55, 0, 711, 8.03684, 3.58035
56, 0, 710, 8.80003, 3.65304
57, 0, 709, 9.56323, 3.72456
58, 0, 708, 9.916, 3.78739
59, 0, 708, 9.43104, 3.84964
60, 0, 708, 9.0575, 3.91439
61, 0, 708, 8.85297, 3.97717
62, 0, 708, 8.70003, 4.04006
63, 0, 708, 8.61623, 4.11188
64, 0, 707, 9.61623, 4.17496
65, 0, 707, 9.2012, 4.24865
66, 0, 706, 9.96439, 4.31162
67, 0, 706, 9.59086, 4.37596
68, 0, 706, 9.21733, 4.4387
69, 0, 706, 9.06439, 4.50208
70, 0, 706, 8.91146, 4.5652
71, 0, 705, 8.67927, 4.62831
72, 0, 704, 10.0274, 4.69154
73, 0, 703, 10.7906, 4.75425
74, 0, 702, 11.7906, 4.81724
75, 0, 702, 11.3756, 4.88052
76, 0, 702, 11.2057, 4.94381
77, 0, 701, 11.9689, 5.03201
78, 0, 701, 11.5953, 5.11
79, 0, 700, 11.9481, 5.17469
80, 0, 700, 11.4631, 5.23902
81, 0, 700, 11.3102, 5.3026
82, 0, 700, 11.1057, 5.36569
83, 0, 699, 11.8689, 5.42917
84, 0, 698, 11.6367, 5.49269
85, 0, 697, 12.9848, 5.55606
86, 0, 697, 12.6113, 5.62085
87, 0, 697, 12.1263, 5.69699
88, 0, 697, 11.9734, 5.76084
89, 0, 696, 12.7366, 5.82398
90, 0, 695, 13.4998, 5.88722
91, 0, 695, 13.1263, 5.95031
92, 0, 694, 13.8895, 6.01379
93, 0, 693, 14.6527, 6.07704
94, 0, 693, 14.2791, 6.14014
95, 0, 693, 14.1262, 6.20352
96, 0, 693, 13.7527, 6.26747
97, 0, 693, 13.3791, 6.34673
98, 0, 693, 13.2262, 6.42847
99, 0, 693, 13.0733, 6.49376
100, 0, 693, 12.9203, 6.55756
101, 0, 693, 12.8365, 6.62146
102, 0, 693, 12.7527, 6.68509
103, 0, 692, 12.5205, 6.75276
104, 0, 691, 13.8687, 6.81948
105, 0, 690, 14.6319, 6.88334
106, 0, 690, 14.1469, 6.95465
107, 0, 690, 13.7734, 7.01905
108, 0, 690, 13.5689, 7.08346
109, 0, 690, 13.4159, 7.14731
110, 0, 689, 14.1791, 7.21112
111, 0, 688, 14.9423, 7.27507
112, 0, 688, 14.5688, 7.34097
113, 0, 687, 15.332, 7.40503
114, 0, 686, 16.0952, 7.46918
115, 0, 686, 15.7216, 7.56374
116, 0, 686, 15.3481, 7.62969
117, 0, 685, 16.1113, 7.69389
118, 0, 684, 16.8745, 7.75847
119, 0, 684, 16.7216, 7.82273
120, 0, 684, 16.5686, 7.88738
121, 0, 683, 17.3318, 7.95172
122, 0, 683, 17.248, 8.01612
123, 0, 682, 18.0112, 8.09611
124, 0, 682, 17.9274, 8.16168
125, 0, 682, 17.5539, 8.22633
126, 0, 682, 17.1804, 8.29068
127, 0, 682, 16.8068, 8.3682
128, 0, 682, 16.4333, 8.43646
129, 0, 682, 16.2804, 8.50393
130, 0, 682, 16.1274, 8.56837
131, 0, 681, 16.3688, 8.63347
132, 0, 681, 16.5907, 8.69786
133, 0, 681, 16.5069, 8.76218
134, 0, 681, 16.4539, 8.82638
135, 0, 681, 16.3701, 8.89027
136, 0, 680, 17.1333, 8.95447
137, 0, 679, 17.8965, 9.01941
138, 0, 678, 18.2493, 9.09961
139, 0, 677, 19.0125, 9.16554
140, 0, 676, 19.7757, 9.2308
141, 0, 675, 20.5389, 9.30138
142, 0, 674, 21.3021, 9.36628
143, 0, 673, 22.0653, 9.43108
144, 0, 672, 22.8285, 9.50418
145, 0, 671, 23.5917, 9.56966
146, 0, 670, 24.5917, 9.63428
147, 0, 670, 24.1766, 9.70175
148, 0, 670, 24.0067, 9.76676
149, 0, 669, 24.7699, 9.83141
150, 0, 669, 24.3964, 9.89693
151, 0, 669, 24.0228, 9.96183
152, 0, 669, 23.8699, 10.0267
153, 0, 668, 24.1112, 10.0937
154, 0, 668, 23.9067, 10.1586
155, 0, 667, 24.6699, 10.2237
156, 0, 667, 24.2964, 10.2885
157, 0, 667, 23.9228, 10.3568
158, 0, 666, 23.6906, 10.4221
159, 0, 665, 25.0388, 10.4871
160, 0, 664, 25.802, 10.5523
161, 0, 663, 26.5652, 10.6174
162, 0, 662, 27.5652, 10.6823
163, 0, 662, 27.1501, 10.7471
164, 0, 662, 26.9802, 10.8117
165, 0, 661, 27.7434, 10.889
166, 0, 661, 27.3699, 10.9554
167, 0, 661, 26.9963, 11.0206
168, 0, 660, 27.2377, 11.0859
169, 0, 660, 27.0331, 11.1517
170, 0, 659, 27.2745, 11.2169
171, 0, 659, 27.4964, 11.2815
172, 0, 659, 27.233, 11.347
173, 0, 658, 27.9962, 11.4124
174, 0, 658, 27.8433, 11.5147
175, 0, 657, 28.0846, 11.583
176, 0, 657, 27.8801, 11.6576
177, 0, 657, 27.7963, 11.7342
178, 0, 657, 27.3113, 11.7991
