Seed is: 57
Number of samples is: 3000
Simulation name is: Simulation_2TV_10x10.sim
TimeStep, Distraction Rate, Missed States, Model Accuracy, Time (ms)
0, 0, 732, 0, 7e-05
1, 0, 731, 1, 0.065835
2, 0, 731, 0.584963, 0.129316
3, 0, 730, 1.58496, 0.191655
4, 0, 730, 1.16993, 0.254254
5, 0, 730, 1, 0.317414
6, 0, 729, 1.7632, 0.474353
7, 0, 728, 2.52639, 0.538896
8, 0, 728, 2.15286, 0.601756
9, 0, 728, 1.77933, 0.664505
10, 0, 728, 1.62639, 0.727375
11, 0, 728, 1.47346, 0.790375
12, 0, 728, 1.38966, 0.853034
13, 0, 727, 1.15747, 0.915593
14, 0, 726, 2.50563, 0.979205
15, 0, 725, 3.26883, 1.04277
16, 0, 725, 2.78387, 1.10668
17, 0, 724, 3.13663, 1.17016
18, 0, 724, 2.65167, 1.2329
19, 0, 724, 2.44713, 1.29575
20, 0, 723, 2.21494, 1.3585
21, 0, 722, 3.5631, 1.42198
22, 0, 721, 3.33091, 1.48481
23, 0, 720, 4.09411, 1.54759
24, 0, 719, 3.86191, 1.6109
25, 0, 719, 3.82041, 1.67374
26, 0, 718, 4.58361, 1.73741
27, 0, 717, 5.3468, 1.80058
28, 0, 717, 4.97327, 1.86372
29, 0, 717, 4.59974, 1.92644
30, 0, 716, 5.36293, 1.99123
31, 0, 715, 6.12613, 2.05657
32, 0, 714, 6.88933, 2.11972
33, 0, 713, 7.65252, 2.1834
34, 0, 712, 8.41572, 2.27159
35, 0, 711, 9.41572, 2.37391
36, 0, 711, 9.00068, 2.47964
37, 0, 711, 8.83076, 2.57606
38, 0, 710, 9.59396, 2.67317
39, 0, 710, 9.22042, 2.77009
40, 0, 709, 9.57319, 2.86806
41, 0, 709, 9.08823, 2.96358
42, 0, 708, 9.85143, 3.0591
43, 0, 707, 10.8514, 3.16464
44, 0, 707, 10.4364, 3.26897
45, 0, 707, 10.2665, 3.33383
46, 0, 706, 11.0297, 3.39784
47, 0, 706, 10.8767, 3.46145
48, 0, 706, 10.6722, 3.54404
49, 0, 706, 10.2987, 3.60831
50, 0, 706, 9.92512, 3.67192
51, 0, 706, 9.77219, 3.735
52, 0, 706, 9.61926, 3.79957
53, 0, 705, 10.3825, 3.86235
54, 0, 705, 10.0089, 3.92508
55, 0, 704, 10.3617, 3.99631
56, 0, 704, 9.87673, 4.06308
57, 0, 704, 9.7238, 4.12611
58, 0, 704, 9.51926, 4.18938
59, 0, 703, 10.2825, 4.25848
60, 0, 703, 9.90892, 4.32126
61, 0, 703, 9.53539, 4.38454
62, 0, 703, 9.38246, 4.44789
63, 0, 703, 9.22952, 4.51095
64, 0, 702, 9.99272, 4.57451
65, 0, 702, 9.61919, 4.63833
66, 0, 702, 9.24565, 4.70172
67, 0, 702, 9.09272, 4.7691
68, 0, 701, 9.33406, 4.83262
69, 0, 701, 9.12952, 4.89791
70, 0, 700, 9.89272, 4.96147
71, 0, 699, 10.6559, 5.02496
72, 0, 699, 10.2824, 5.08845
73, 0, 699, 9.90885, 5.15169
74, 0, 699, 9.75592, 5.22287
75, 0, 699, 9.60299, 5.28641
76, 0, 698, 10.3662, 5.34974
77, 0, 698, 10.2133, 5.41288
78, 0, 698, 10.0603, 5.47617
79, 0, 698, 9.68678, 5.53944
80, 0, 698, 9.31325, 5.60496
81, 0, 698, 9.16032, 5.66842
82, 0, 698, 9.00739, 5.73613
83, 0, 697, 10.7121, 5.80381
84, 0, 696, 12.0602, 5.86695
85, 0, 696, 11.5753, 5.93455
86, 0, 696, 11.2017, 5.99941
87, 0, 696, 10.6237, 6.06393
88, 0, 696, 10.1387, 6.13495
89, 0, 696, 9.93418, 6.19883
90, 0, 695, 10.1755, 6.26228
91, 0, 695, 9.97098, 6.32574
92, 0, 694, 10.7342, 6.3934
93, 0, 693, 11.4974, 6.45686
94, 0, 692, 12.2606, 6.52056
95, 0, 691, 13.0238, 6.61464
96, 0, 690, 13.787, 6.67856
97, 0, 689, 14.787, 6.74214
98, 0, 689, 14.3719, 6.81969
99, 0, 689, 14.202, 6.88354
100, 0, 688, 14.9652, 6.94696
101, 0, 688, 14.5917, 7.01215
102, 0, 688, 14.2181, 7.0759
103, 0, 688, 14.0652, 7.13941
104, 0, 688, 13.9123, 7.20289
105, 0, 687, 13.6801, 7.2798
106, 0, 686, 15.0282, 7.35107
107, 0, 685, 15.381, 7.41548
108, 0, 685, 14.896, 7.48111
109, 0, 685, 14.4111, 7.54524
110, 0, 685, 14.2065, 7.61081
111, 0, 685, 14.002, 7.67492
112, 0, 684, 14.7652, 7.73841
113, 0, 684, 14.3917, 7.80449
114, 0, 684, 14.0181, 7.86871
115, 0, 684, 13.8652, 7.93328
116, 0, 684, 13.7123, 7.99743
117, 0, 683, 13.4801, 8.06144
118, 0, 682, 14.8282, 8.12599
119, 0, 682, 14.4547, 8.19062
120, 0, 682, 13.9697, 8.25517
121, 0, 682, 13.8168, 8.3195
122, 0, 681, 14.58, 8.38392
123, 0, 680, 15.3432, 8.44819
124, 0, 679, 16.1064, 8.51286
125, 0, 678, 16.8696, 8.57714
126, 0, 677, 17.8696, 8.64168
127, 0, 677, 17.4546, 8.70598
128, 0, 677, 17.2846, 8.77178
129, 0, 676, 18.0478, 8.83786
130, 0, 676, 17.6743, 8.90301
131, 0, 676, 17.3008, 8.96823
132, 0, 676, 17.1478, 9.03302
133, 0, 675, 17.911, 9.10006
134, 0, 674, 18.911, 9.16674
135, 0, 674, 18.496, 9.23194
136, 0, 674, 18.3261, 9.29695
137, 0, 673, 19.0893, 9.36226
138, 0, 672, 19.8525, 9.42782
139, 0, 671, 20.6157, 9.49327
140, 0, 670, 21.3789, 9.55885
141, 0, 669, 22.1421, 9.62409
142, 0, 669, 21.7685, 9.68903
143, 0, 669, 21.395, 9.77249
144, 0, 669, 21.0214, 9.85223
145, 0, 669, 20.8685, 9.94466
146, 0, 669, 20.495, 10.0104
147, 0, 669, 20.1214, 10.0908
148, 0, 669, 19.9685, 10.1571
149, 0, 669, 19.8847, 10.2229
150, 0, 669, 19.7318, 10.2882
151, 0, 669, 19.5789, 10.3555
152, 0, 668, 20.3421, 10.421
153, 0, 668, 19.9685, 10.4895
154, 0, 668, 19.595, 10.5546
155, 0, 668, 19.5019, 10.62
156, 0, 667, 19.7432, 10.6856
157, 0, 667, 19.9651, 10.7509
158, 0, 667, 19.7017, 10.8181
159, 0, 667, 19.5488, 10.8841
160, 0, 667, 19.4899, 10.9498
161, 0, 666, 20.2531, 11.0158
162, 0, 666, 19.8795, 11.0975
163, 0, 666, 19.506, 11.1645
164, 0, 666, 19.3531, 11.2303
165, 0, 665, 19.1209, 11.2959
166, 0, 664, 20.469, 11.362
167, 0, 663, 21.469, 11.441
168, 0, 663, 21.054, 11.5072
169, 0, 663, 20.8841, 11.5731
170, 0, 662, 21.6473, 11.639
171, 0, 661, 22.4105, 11.7081
172, 0, 661, 22.0369, 11.7742
173, 0, 661, 21.6634, 11.8401
174, 0, 660, 22.4266, 11.9061
175, 0, 659, 23.4266, 11.9719
176, 0, 658, 23.1944, 12.0382
177, 0, 657, 24.5426, 12.1059
178, 0, 656, 25.3058, 12.1858
179, 0, 656, 24.8907, 12.2522
180, 0, 656, 24.4058, 12.3186
181, 0, 656, 24.0322, 12.3855
182, 0, 656, 23.8277, 12.4613
183, 0, 656, 23.6748, 12.5316
184, 0, 656, 23.5048, 12.6021
185, 0, 655, 24.5048, 12.6681
186, 0, 655, 24.0898, 12.734
187, 0, 655, 23.9199, 12.7996
188, 0, 654, 24.6831, 12.8658
189, 0, 654, 24.5301, 12.9323
190, 0, 654, 24.3772, 12.998
191, 0, 654, 24.0037, 13.0638
192, 0, 654, 23.6301, 13.13
193, 0, 654, 23.4772, 13.1962
194, 0, 654, 23.3243, 13.2829
195, 0, 653, 24.0875, 13.3496
196, 0, 653, 23.6025, 13.4177
197, 0, 652, 23.9553, 13.4844
198, 0, 652, 23.4703, 13.551
199, 0, 652, 23.2658, 13.6173
200, 0, 652, 23.0612, 13.6979
201, 0, 652, 22.9101, 13.7663
202, 0, 651, 23.6733, 13.8329
203, 0, 650, 24.6733, 13.8993
204, 0, 650, 24.2583, 13.9655
205, 0, 650, 24.0883, 14.0317
206, 0, 649, 24.8515, 14.098
207, 0, 648, 25.6147, 14.1642
208, 0, 648, 25.5309, 14.2305
209, 0, 648, 25.4471, 14.2971
210, 0, 648, 25.3366, 14.3639
211, 0, 647, 26.0998, 14.4306
212, 0, 646, 26.863, 14.4968
213, 0, 646, 26.4895, 14.5629
214, 0, 646, 26.116, 14.6292
215, 0, 646, 25.963, 14.6957
216, 0, 646, 25.8101, 14.764
217, 0, 645, 26.8101, 14.832
218, 0, 645, 26.3951, 14.8984
219, 0, 645, 26.2251, 14.9646
220, 0, 645, 26.132, 15.031
221, 0, 644, 25.8998, 15.097
222, 0, 643, 27.248, 15.1631
223, 0, 642, 28.0112, 15.229
224, 0, 641, 28.7744, 15.2958
225, 0, 640, 29.5376, 15.3636
226, 0, 640, 29.1641, 15.4299
227, 0, 640, 28.7905, 15.4958
228, 0, 640, 28.6376, 15.8246
229, 0, 639, 29.4008, 15.8914
230, 0, 639, 28.9158, 15.9586
231, 0, 639, 28.5423, 16.0247
232, 0, 639, 28.3378, 16.0937
233, 0, 639, 28.1848, 16.1599
234, 0, 638, 28.5376, 16.2259
235, 0, 638, 28.0526, 16.2923
236, 0, 638, 27.6791, 16.3598
237, 0, 638, 27.4746, 16.4261
238, 0, 638, 27.3216, 16.4925
239, 0, 638, 27.2111, 16.5812
240, 0, 637, 27.9743, 16.6486
241, 0, 636, 28.7375, 16.7176
242, 0, 635, 29.5007, 16.785
243, 0, 634, 30.2639, 16.8525
244, 0, 634, 29.8904, 16.9184
245, 0, 634, 29.8066, 16.9946
246, 0, 634, 29.7228, 17.0613
247, 0, 633, 30.486, 17.1275
248, 0, 632, 31.2492, 17.1936
249, 0, 631, 32.0124, 17.26
250, 0, 631, 31.6388, 17.3392
251, 0, 631, 31.2653, 17.4064
252, 0, 630, 31.5066, 17.4733
253, 0, 630, 31.3021, 17.6734
254, 0, 630, 31.1492, 17.7402
255, 0, 629, 32.1492, 17.8064
256, 0, 629, 31.7341, 17.8728
257, 0, 629, 31.5642, 17.9412
258, 0, 628, 32.3274, 18.0079
259, 0, 627, 32.6802, 18.075
260, 0, 627, 32.1952, 18.1596
261, 0, 627, 31.8217, 18.2265
262, 0, 627, 31.6171, 18.2973
263, 0, 626, 31.8585, 18.3636
