Seed is: 92
Number of samples is: 1000
Simulation name is: NoTvSim.sim
TimeStep, Distraction Rate, Missed States, Model Accuracy, Time (ms)
0, 0, 256, 0, 6.1e-05
1, 0, 255, 1, 0.019778
2, 0, 255, 0.584963, 0.035328
3, 0, 255, 0.415037, 0.049815
4, 0, 254, 0.182845, 0.069823
5, 0, 253, 1.531, 0.102165
6, 0, 252, 1.29881, 0.122854
7, 0, 251, 2.64697, 0.14162
8, 0, 251, 2.16201, 0.161438
9, 0, 251, 1.67705, 0.191225
10, 0, 251, 1.47251, 0.233185
11, 0, 250, 2.23571, 0.265807
12, 0, 249, 2.9989, 0.280635
13, 0, 249, 2.62537, 0.295363
14, 0, 249, 2.25184, 0.310642
15, 0, 249, 2.0989, 0.340579
16, 0, 249, 1.94597, 0.359796
17, 0, 248, 2.70917, 0.381006
18, 0, 247, 3.47236, 0.397277
19, 0, 246, 4.47236, 0.413849
20, 0, 246, 4.05733, 0.428847
21, 0, 246, 3.8874, 0.443325
22, 0, 245, 4.6506, 0.458193
23, 0, 245, 4.27707, 0.472911
24, 0, 244, 4.62984, 0.489002
25, 0, 244, 4.94487, 0.505243
26, 0, 244, 4.3668, 0.522736
27, 0, 244, 4.21387, 0.549767
28, 0, 244, 3.95044, 0.564896
29, 0, 243, 4.71363, 0.579915
30, 0, 242, 5.47683, 0.595054
31, 0, 242, 5.1033, 0.616655
32, 0, 242, 4.72976, 0.631583
33, 0, 242, 4.57683, 0.657873
34, 0, 242, 4.4239, 0.687099
35, 0, 241, 5.1871, 0.715643
36, 0, 240, 5.95029, 0.751151
37, 0, 239, 6.95029, 0.775207
38, 0, 239, 6.53526, 0.790055
39, 0, 239, 6.36533, 0.807839
40, 0, 238, 7.12853, 0.849128
41, 0, 238, 6.75499, 0.865499
42, 0, 238, 6.38146, 0.889204
43, 0, 237, 6.6228, 0.919061
44, 0, 237, 6.41826, 0.940842
45, 0, 237, 6.26533, 0.980247
46, 0, 236, 7.02853, 0.998262
47, 0, 235, 8.02853, 1.03025
48, 0, 235, 7.61349, 1.04565
49, 0, 235, 7.44357, 1.06083
50, 0, 234, 8.20676, 1.07833
51, 0, 233, 8.96996, 1.11314
52, 0, 233, 8.59643, 1.14972
53, 0, 233, 8.22289, 1.166
54, 0, 233, 8.06996, 1.2087
55, 0, 233, 7.91703, 1.22428
56, 0, 232, 8.68022, 1.25701
57, 0, 231, 8.44803, 1.28203
58, 0, 230, 9.79619, 1.31343
59, 0, 229, 10.5594, 1.33542
60, 0, 228, 11.5594, 1.35109
61, 0, 228, 11.1444, 1.37105
62, 0, 228, 10.9744, 1.38791
63, 0, 227, 11.7376, 1.40365
64, 0, 226, 12.0904, 1.41943
65, 0, 226, 11.6054, 1.45311
66, 0, 226, 11.2319, 1.46872
67, 0, 226, 11.0274, 1.48683
68, 0, 226, 10.8744, 1.52989
69, 0, 225, 11.6376, 1.54566
70, 0, 225, 11.1527, 1.56871
71, 0, 225, 10.7791, 1.58402
72, 0, 225, 10.5746, 1.59946
73, 0, 225, 10.4217, 1.61665
74, 0, 224, 11.1849, 1.63834
75, 0, 223, 12.1849, 1.65368
76, 0, 223, 11.7698, 1.67232
77, 0, 223, 11.5999, 1.70848
78, 0, 222, 12.5999, 1.72985
79, 0, 222, 12.1849, 1.76248
80, 0, 222, 12.0149, 1.77827
81, 0, 221, 13.0149, 1.7938
82, 0, 221, 12.5999, 1.83389
83, 0, 221, 12.43, 1.857
84, 0, 220, 12.1978, 1.87436
85, 0, 219, 13.5459, 1.91016
86, 0, 218, 14.3091, 1.92621
87, 0, 217, 15.0723, 1.95404
88, 0, 217, 14.6988, 1.97245
89, 0, 216, 15.0516, 2.0141
90, 0, 216, 15.3666, 2.02981
91, 0, 216, 14.7885, 2.04574
92, 0, 216, 14.6356, 2.06286
93, 0, 216, 14.3722, 2.1001
94, 0, 215, 15.1354, 2.11624
95, 0, 215, 14.6504, 2.13583
96, 0, 215, 14.2769, 2.16665
97, 0, 215, 14.0723, 2.18944
98, 0, 215, 13.9194, 2.20674
99, 0, 215, 13.8263, 2.22922
100, 0, 215, 13.7332, 2.24985
101, 0, 215, 13.6401, 2.27283
102, 0, 215, 13.5296, 2.31511
103, 0, 214, 14.2928, 2.34517
104, 0, 213, 15.056, 2.63152
105, 0, 212, 15.8192, 2.65312
106, 0, 212, 15.4456, 2.68898
107, 0, 212, 15.0721, 2.70471
108, 0, 212, 14.9192, 2.73512
109, 0, 212, 14.7662, 2.77029
110, 0, 211, 15.5294, 2.79262
111, 0, 210, 16.2926, 2.80839
112, 0, 210, 15.9191, 2.83948
113, 0, 210, 15.5456, 2.85582
114, 0, 210, 15.3926, 2.88917
115, 0, 210, 15.2397, 2.93734
116, 0, 209, 16.0029, 2.96422
117, 0, 209, 15.6294, 2.98805
118, 0, 209, 15.2558, 3.01284
119, 0, 209, 15.1029, 3.04421
120, 0, 209, 14.95, 3.09026
121, 0, 208, 15.1397, 3.1188
122, 0, 208, 15.3027, 3.13565
123, 0, 208, 15.2189, 3.1756
124, 0, 207, 15.9821, 3.2025
125, 0, 206, 16.7453, 3.2184
126, 0, 206, 16.3718, 3.25988
127, 0, 205, 16.7246, 3.30641
128, 0, 205, 16.2396, 3.33666
129, 0, 205, 16.0867, 3.36623
130, 0, 205, 15.8821, 3.3958
131, 0, 204, 16.6453, 3.4396
132, 0, 203, 17.4085, 3.45593
133, 0, 203, 17.3412, 3.49467
134, 0, 203, 17.2574, 3.53068
135, 0, 203, 16.8838, 3.55958
136, 0, 203, 16.5103, 3.61415
137, 0, 203, 16.4514, 3.63031
138, 0, 203, 16.3925, 3.68734
139, 0, 203, 16.3336, 3.72857
140, 0, 203, 16.2895, 3.77768
141, 0, 203, 16.2365, 3.79405
142, 0, 203, 16.0836, 3.81046
143, 0, 202, 16.8468, 3.84495
144, 0, 201, 17.61, 3.87935
145, 0, 200, 18.3732, 3.89826
146, 0, 199, 19.3732, 3.91448
147, 0, 199, 18.9582, 3.93971
148, 0, 199, 18.7882, 3.96727
149, 0, 198, 19.5514, 3.98769
150, 0, 198, 19.1779, 4.018
151, 0, 198, 18.8044, 4.03403
152, 0, 198, 18.6514, 4.0642
153, 0, 198, 18.4985, 4.08045
154, 0, 197, 19.2617, 4.09894
155, 0, 197, 18.8882, 4.12852
156, 0, 197, 18.5146, 4.15191
157, 0, 197, 18.3617, 4.17501
158, 0, 197, 18.2088, 4.19083
159, 0, 196, 18.972, 4.21993
160, 0, 195, 19.7352, 4.23829
161, 0, 194, 20.0879, 4.2564
162, 0, 194, 19.603, 4.29153
163, 0, 194, 19.2294, 4.32073
164, 0, 194, 19.0249, 4.33684
165, 0, 194, 18.872, 4.35304
166, 0, 193, 19.6352, 4.36927
167, 0, 192, 20.3984, 4.4244
168, 0, 191, 21.1616, 4.47056
169, 0, 190, 22.1616, 4.49755
170, 0, 190, 21.7465, 4.51723
171, 0, 190, 21.5766, 4.53706
172, 0, 189, 22.3398, 4.56755
173, 0, 189, 21.9663, 4.61919
174, 0, 189, 21.5927, 4.6421
175, 0, 189, 21.4398, 4.66449
176, 0, 189, 21.2869, 4.71445
177, 0, 188, 22.0501, 4.73123
178, 0, 188, 21.6765, 4.76153
179, 0, 188, 21.303, 4.80168
180, 0, 188, 21.1501, 4.81825
181, 0, 188, 20.9971, 4.85489
182, 0, 187, 21.7603, 4.91939
183, 0, 186, 22.5235, 4.93619
184, 0, 186, 22.15, 4.97053
185, 0, 186, 21.7764, 5.00004
186, 0, 186, 21.6235, 5.0279
187, 0, 186, 21.4706, 5.06104
188, 0, 185, 22.4706, 5.08629
189, 0, 185, 22.0555, 5.10803
190, 0, 185, 21.8856, 5.12463
191, 0, 184, 22.6488, 5.16776
192, 0, 184, 22.2753, 5.18445
193, 0, 184, 21.9017, 5.20248
