Seed is: 73
Number of samples is: 3000
Simulation name is: Simulation_2TV_10x10.sim
TimeStep, Distraction Rate, Missed States, Model Accuracy, Time (ms)
0, 0, 732, 0, 7e-05
1, 0, 731, 1, 0.065665
2, 0, 730, 1.7632, 0.129907
3, 0, 729, 1.531, 0.193378
4, 0, 728, 2.2942, 0.256949
5, 0, 727, 3.0574, 0.32058
6, 0, 726, 4.0574, 0.383831
7, 0, 725, 4.8206, 0.447502
8, 0, 724, 5.58379, 0.510863
9, 0, 723, 6.58379, 0.574524
10, 0, 722, 7.34699, 0.638085
11, 0, 721, 8.11019, 0.701416
12, 0, 720, 8.87338, 0.765247
13, 0, 719, 9.63658, 0.829019
14, 0, 718, 10.9847, 0.894153
15, 0, 717, 11.9847, 0.958585
16, 0, 716, 12.7479, 1.02321
17, 0, 715, 12.5157, 1.08785
18, 0, 714, 12.2836, 1.15216
19, 0, 714, 11.8685, 1.21616
20, 0, 713, 12.2213, 1.28053
21, 0, 713, 11.7363, 1.35224
22, 0, 712, 12.4995, 1.41702
23, 0, 711, 13.2627, 1.48088
24, 0, 710, 14.0259, 1.54449
25, 0, 709, 14.7891, 1.60847
26, 0, 708, 15.7891, 1.67447
27, 0, 707, 16.5523, 1.73879
28, 0, 706, 17.3155, 1.80281
29, 0, 706, 16.942, 1.86654
30, 0, 705, 17.7052, 1.9306
31, 0, 704, 18.4684, 1.99464
32, 0, 703, 19.2316, 2.05899
33, 0, 703, 18.858, 2.12413
34, 0, 702, 20.2062, 2.19082
35, 0, 702, 19.7912, 2.25556
36, 0, 702, 19.4176, 2.32095
37, 0, 702, 18.9327, 2.38647
38, 0, 702, 18.5176, 2.45142
39, 0, 702, 18.1441, 2.52493
40, 0, 702, 17.6591, 2.59058
41, 0, 702, 17.4892, 2.65536
42, 0, 702, 17.3363, 2.72028
43, 0, 702, 16.9627, 2.78548
44, 0, 701, 17.7259, 2.85032
45, 0, 700, 18.4891, 2.91486
46, 0, 699, 19.4891, 2.98034
47, 0, 698, 20.2523, 3.04603
48, 0, 697, 21.0155, 3.11115
49, 0, 696, 21.7787, 3.17658
50, 0, 695, 22.5419, 3.24232
51, 0, 695, 22.1684, 3.30799
52, 0, 695, 21.7533, 3.37395
53, 0, 695, 21.3798, 3.44005
54, 0, 695, 21.0063, 3.50591
55, 0, 694, 21.7695, 3.57155
56, 0, 693, 22.5327, 3.63718
57, 0, 692, 23.2959, 3.70209
58, 0, 691, 24.0591, 3.76735
59, 0, 690, 24.4118, 3.83278
60, 0, 690, 23.9269, 3.89873
61, 0, 690, 23.5533, 3.96466
62, 0, 690, 23.3488, 4.03082
63, 0, 690, 23.1789, 4.09628
64, 0, 690, 23.0951, 4.1606
65, 0, 690, 22.9421, 4.22705
66, 0, 690, 22.5686, 4.2923
67, 0, 689, 22.3364, 4.35758
68, 0, 688, 23.3364, 4.4228
69, 0, 687, 24.6846, 4.48782
70, 0, 686, 25.4478, 4.55291
71, 0, 685, 26.211, 4.61844
72, 0, 684, 26.9742, 4.70012
73, 0, 683, 27.7374, 4.7664
74, 0, 682, 28.5006, 4.83244
75, 0, 682, 28.0156, 4.89852
76, 0, 681, 28.7788, 4.96381
77, 0, 680, 29.542, 5.02964
78, 0, 679, 30.3052, 5.09507
79, 0, 678, 31.0684, 5.16334
80, 0, 677, 31.8316, 5.2297
81, 0, 676, 32.8316, 5.29573
82, 0, 675, 33.5948, 5.36168
83, 0, 674, 34.358, 5.42758
84, 0, 673, 35.1212, 5.49397
85, 0, 673, 34.7476, 5.5599
86, 0, 672, 35.5108, 5.62643
87, 0, 671, 36.274, 5.69264
88, 0, 670, 37.0372, 5.75902
89, 0, 669, 37.8004, 5.83402
90, 0, 668, 38.5636, 5.90084
91, 0, 667, 39.5636, 5.96722
92, 0, 666, 40.3268, 6.03354
93, 0, 665, 40.0946, 6.10032
94, 0, 664, 40.8578, 6.16683
95, 0, 663, 41.621, 6.23342
96, 0, 662, 42.621, 6.30039
97, 0, 661, 43.3842, 6.36693
98, 0, 660, 44.1474, 6.43388
99, 0, 659, 44.9106, 6.50064
100, 0, 658, 45.6738, 6.5674
101, 0, 657, 46.437, 6.63384
102, 0, 656, 47.437, 6.70089
103, 0, 655, 48.2002, 6.76797
104, 0, 654, 47.968, 6.83481
105, 0, 653, 48.7312, 6.90188
106, 0, 652, 49.4944, 6.96859
107, 0, 651, 50.2576, 7.03536
108, 0, 650, 51.0208, 7.10434
109, 0, 649, 52.0208, 7.17868
110, 0, 648, 52.784, 7.24625
111, 0, 647, 53.5472, 7.31349
112, 0, 646, 54.3104, 7.38018
113, 0, 645, 55.3104, 7.44709
114, 0, 644, 55.0782, 7.51458
115, 0, 644, 54.6632, 7.58423
116, 0, 644, 54.2896, 7.65192
117, 0, 643, 55.2896, 7.71949
118, 0, 643, 54.8746, 7.78702
119, 0, 643, 54.5011, 7.85477
120, 0, 643, 54.1275, 7.92214
121, 0, 642, 54.8907, 7.98934
122, 0, 641, 55.6539, 8.0564
123, 0, 641, 55.2804, 8.12317
124, 0, 640, 56.6286, 8.19223
125, 0, 639, 57.3917, 8.26041
126, 0, 638, 57.1596, 8.32903
127, 0, 638, 56.786, 8.39701
128, 0, 637, 57.5492, 8.46518
129, 0, 636, 58.3124, 8.53425
130, 0, 635, 59.0756, 8.60204
131, 0, 634, 59.8388, 8.66968
132, 0, 634, 59.4238, 8.73777
133, 0, 633, 59.7765, 8.80599
134, 0, 633, 59.2916, 8.8745
135, 0, 633, 58.918, 8.94279
136, 0, 632, 59.918, 9.01098
137, 0, 631, 60.6812, 9.07874
138, 0, 630, 61.4444, 9.1566
139, 0, 630, 61.0709, 9.22672
140, 0, 630, 60.6559, 9.29448
141, 0, 630, 60.2823, 9.36276
142, 0, 629, 61.6305, 9.43083
143, 0, 628, 62.3937, 9.49858
144, 0, 627, 63.1569, 9.57837
145, 0, 626, 63.9201, 9.64715
146, 0, 625, 64.9201, 9.71526
147, 0, 625, 64.7672, 9.78287
148, 0, 625, 64.2822, 9.85143
149, 0, 625, 63.7972, 9.9198
150, 0, 624, 64.5604, 9.98745
151, 0, 623, 64.3282, 10.0552
152, 0, 623, 63.9547, 10.1232
153, 0, 623, 63.5812, 10.1913
154, 0, 623, 63.2076, 10.2599
155, 0, 623, 63.0031, 10.3282
156, 0, 623, 62.6296, 10.3963
157, 0, 623, 62.5881, 10.4639
158, 0, 623, 62.4351, 10.5316
159, 0, 622, 62.7879, 10.6
160, 0, 622, 62.3029, 10.6683
161, 0, 622, 61.9294, 10.7364
162, 0, 622, 61.5144, 10.8045
163, 0, 622, 61.3614, 10.8718
164, 0, 622, 61.2085, 10.9402
165, 0, 622, 60.835, 11.0081
166, 0, 622, 60.4614, 11.0761
167, 0, 622, 60.0879, 11.1447
168, 0, 621, 60.8511, 11.2151
169, 0, 620, 61.6143, 11.2823
170, 0, 620, 61.1993, 11.3502
171, 0, 620, 60.8257, 11.418
172, 0, 619, 61.5889, 11.4858
173, 0, 618, 62.3521, 11.5532
174, 0, 618, 61.9786, 11.621
175, 0, 618, 61.605, 11.6886
176, 0, 618, 61.4005, 11.7565
177, 0, 617, 61.6418, 11.8243
178, 0, 617, 61.4373, 11.892
179, 0, 617, 61.0223, 11.9597
180, 0, 617, 60.6487, 12.0289
181, 0, 617, 60.2752, 12.0964
182, 0, 617, 60.0707, 12.1643
183, 0, 617, 59.6971, 12.2318
184, 0, 616, 60.4603, 12.299
185, 0, 615, 60.2281, 12.3665
186, 0, 614, 60.9913, 12.4341
187, 0, 613, 61.7545, 12.51
188, 0, 612, 62.5177, 12.5786
189, 0, 611, 63.2809, 12.6464
190, 0, 610, 63.0487, 12.7142
191, 0, 609, 64.0487, 12.7822
192, 0, 608, 64.8119, 12.8503
193, 0, 607, 65.5751, 12.9186
194, 0, 607, 65.2016, 12.987
195, 0, 606, 65.9648, 13.055
196, 0, 606, 65.5913, 13.1227
197, 0, 606, 65.2177, 13.1906
198, 0, 605, 66.5659, 13.2591
199, 0, 604, 67.3291, 13.3263
200, 0, 603, 68.0923, 13.3934
201, 0, 602, 69.0923, 13.4608
202, 0, 601, 69.8555, 13.5287
203, 0, 600, 70.6187, 13.5966
204, 0, 599, 71.3819, 13.6647
205, 0, 598, 72.1451, 13.7326
206, 0, 598, 72.1036, 13.8006
207, 0, 598, 71.9506, 13.8685
208, 0, 598, 71.7977, 13.937
209, 0, 598, 71.6448, 14.0057
210, 0, 598, 71.4748, 14.0738
211, 0, 598, 71.3219, 14.1418
212, 0, 598, 71.169, 14.2104
213, 0, 598, 71.016, 14.2785
214, 0, 598, 70.601, 14.3465
215, 0, 598, 70.2275, 14.4149
216, 0, 597, 70.5802, 14.4829
217, 0, 597, 70.0953, 14.5514
218, 0, 597, 69.9254, 14.6196
219, 0, 597, 69.7724, 14.69
220, 0, 597, 69.5679, 14.7583
221, 0, 596, 71.2726, 14.8278
222, 0, 595, 72.0358, 14.8962
