Seed is: 34
Number of samples is: 3000
Simulation name is: Simulation_2TV_10x10.sim
TimeStep, Distraction Rate, Missed States, Model Accuracy, Time (ms)
0, 0, 732, 0, 7e-05
1, 0, 731, 1, 0.067128
2, 0, 730, 1.7632, 0.13137
3, 0, 729, 2.52639, 0.19428
4, 0, 728, 3.52639, 0.257801
5, 0, 727, 4.28959, 0.322785
6, 0, 726, 5.28959, 0.385715
7, 0, 725, 5.0574, 0.449105
8, 0, 724, 5.8206, 0.512646
9, 0, 724, 5.40556, 0.576438
10, 0, 724, 5.03202, 0.640029
11, 0, 723, 5.79522, 0.703139
12, 0, 722, 6.55842, 0.766239
13, 0, 721, 7.55842, 0.832315
14, 0, 720, 7.32623, 0.896147
15, 0, 720, 6.95269, 0.960179
16, 0, 720, 6.57916, 1.02344
17, 0, 719, 6.34697, 1.08775
18, 0, 719, 5.93193, 1.15151
19, 0, 718, 7.28009, 1.21535
20, 0, 717, 8.04329, 1.28992
21, 0, 717, 7.55832, 1.35545
22, 0, 716, 8.32152, 1.4187
23, 0, 715, 9.08472, 1.48214
24, 0, 714, 9.84791, 1.54589
25, 0, 714, 9.47438, 1.60985
26, 0, 713, 10.2376, 1.67366
27, 0, 712, 11.0008, 1.73695
28, 0, 711, 11.764, 1.80045
29, 0, 710, 12.5272, 1.86403
30, 0, 709, 13.5272, 1.92846
31, 0, 709, 13.1536, 1.99234
32, 0, 708, 14.1536, 2.05671
33, 0, 707, 14.9168, 2.12094
34, 0, 706, 15.68, 2.185
35, 0, 705, 15.4478, 2.24879
36, 0, 704, 16.211, 2.31283
37, 0, 703, 16.9742, 2.37669
38, 0, 702, 17.7374, 2.44103
39, 0, 701, 18.5006, 2.5048
40, 0, 700, 19.2638, 2.5688
41, 0, 699, 20.2638, 2.63226
42, 0, 698, 21.027, 2.69643
43, 0, 697, 20.7948, 2.76047
44, 0, 696, 21.558, 2.82471
45, 0, 696, 21.1845, 2.88885
46, 0, 696, 20.811, 2.95336
47, 0, 695, 21.5742, 3.01748
48, 0, 694, 22.3374, 3.08183
49, 0, 693, 23.1005, 3.14609
50, 0, 692, 24.1005, 3.21029
51, 0, 691, 24.8637, 3.27419
52, 0, 690, 25.6269, 3.33943
53, 0, 689, 26.3901, 3.40526
54, 1, 688, 27.3901, 3.47008
55, 2, 687, 28.3901, 3.53447
56, 2, 687, 28.0166, 3.59905
57, 2, 686, 27.7844, 3.66364
58, 2, 685, 28.5476, 3.72818
59, 2, 684, 29.5476, 3.79682
60, 2, 683, 30.3108, 3.86624
61, 2, 682, 31.074, 3.93133
