Seed is: 91
Number of samples is: 3000
Simulation name is: Simulation_2TV_10x10.sim
TimeStep, Distraction Rate, Missed States, Model Accuracy, Time (ms)
0, 0, 732, 0, 7.1e-05
1, 0, 731, 1, 0.067128
2, 0, 730, 1.7632, 0.130739
3, 0, 729, 2.52639, 0.192848
4, 0, 728, 3.52639, 0.255056
5, 0, 727, 4.28959, 0.317485
6, 0, 726, 5.28959, 0.379523
7, 0, 725, 6.05279, 0.441682
8, 0, 724, 6.81599, 0.503559
9, 0, 723, 7.57918, 0.566078
10, 0, 723, 7.16415, 0.628117
11, 0, 723, 6.79061, 0.690225
12, 0, 722, 7.55381, 0.752574
13, 0, 721, 8.31701, 0.814281
14, 0, 720, 9.31701, 0.87641
15, 0, 719, 9.08481, 0.953136
16, 0, 719, 8.71128, 1.01786
17, 0, 719, 8.29624, 1.08024
18, 0, 719, 7.92271, 1.14226
19, 0, 718, 8.68591, 1.20394
20, 0, 717, 9.68591, 1.26624
21, 0, 716, 10.4491, 1.32817
22, 0, 715, 11.2123, 1.38981
23, 0, 714, 11.9755, 1.45166
24, 0, 714, 11.5605, 1.51391
25, 0, 714, 11.1869, 1.58898
26, 0, 713, 11.9501, 1.66805
27, 0, 712, 12.7133, 1.74444
28, 0, 711, 13.4765, 1.81521
29, 0, 711, 13.103, 1.87748
30, 0, 710, 13.8662, 1.93958
31, 0, 709, 14.6294, 2.00246
32, 0, 708, 15.6294, 2.06515
33, 0, 707, 16.3926, 2.12864
34, 0, 706, 17.1558, 2.19152
35, 0, 705, 17.919, 2.25373
36, 0, 704, 18.6822, 2.31622
37, 0, 704, 18.3086, 2.37912
38, 0, 704, 17.8936, 2.44225
39, 0, 703, 19.2418, 2.50565
40, 0, 702, 20.005, 2.56872
41, 0, 701, 20.7682, 2.63185
42, 0, 700, 21.5313, 2.6946
43, 0, 699, 22.2945, 2.75811
44, 0, 699, 21.921, 2.82183
45, 0, 699, 21.5475, 2.88548
46, 0, 699, 21.3776, 2.9496
47, 0, 699, 21.2246, 3.01376
48, 0, 699, 20.7397, 3.07803
49, 0, 699, 20.3661, 3.14279
50, 0, 698, 21.1293, 3.20614
51, 0, 697, 20.8971, 3.26943
52, 0, 696, 21.6603, 3.33238
53, 0, 696, 21.2868, 3.39577
54, 0, 696, 20.9133, 3.45929
55, 0, 696, 20.7087, 3.52285
56, 0, 696, 20.3352, 3.58629
57, 0, 695, 21.0984, 3.6491
58, 0, 694, 21.8616, 3.71163
59, 0, 693, 22.8616, 3.77471
60, 0, 692, 22.6294, 3.83877
61, 0, 691, 23.3926, 3.90259
62, 0, 690, 23.1604, 3.96618
63, 0, 690, 22.7454, 4.02984
64, 0, 690, 22.3718, 4.09597
65, 0, 690, 21.9983, 4.16015
66, 0, 690, 21.6248, 4.22414
67, 0, 690, 21.2512, 4.29902
68, 0, 689, 22.5994, 4.36442
69, 0, 688, 23.3626, 4.42847
70, 0, 687, 24.3626, 4.49245
71, 0, 686, 25.1258, 4.55643
72, 0, 685, 25.889, 4.61981
73, 0, 684, 26.6522, 4.68419
74, 0, 684, 26.2371, 4.7488
75, 0, 683, 27.5853, 4.81303
76, 0, 682, 28.3485, 4.87775
77, 0, 681, 29.1117, 4.94221
78, 1, 680, 30.1117, 5.00619
79, 2, 679, 31.1117, 5.07089
80, 2, 679, 30.7382, 5.13529
81, 2, 679, 30.2532, 5.19984
82, 2, 679, 29.8797, 5.26394
83, 2, 678, 30.6429, 5.32786
84, 2, 677, 31.406, 5.39215
85, 2, 676, 32.1692, 5.4569
86, 2, 675, 31.9371, 5.52131
87, 2, 675, 31.5635, 5.58547
88, 2, 675, 31.19, 5.64991
89, 2, 674, 32.5381, 5.71443
90, 2, 673, 33.3013, 5.77839
91, 2, 673, 32.8164, 5.84318
92, 2, 672, 33.5796, 5.90712
93, 2, 671, 34.3428, 5.9715
94, 2, 670, 35.106, 6.03625
95, 2, 669, 35.8692, 6.10083
96, 2, 668, 35.637, 6.16509
97, 2, 667, 36.4002, 6.22971
98, 2, 666, 37.1634, 6.29404
99, 2, 665, 37.9266, 6.35849
100, 2, 664, 38.6898, 6.4233
101, 2, 663, 38.4576, 6.48833
102, 2, 662, 39.4576, 6.55352
103, 2, 661, 40.2208, 6.61859
104, 2, 660, 40.984, 6.68349
105, 2, 660, 40.6104, 6.74861
106, 2, 660, 40.2369, 6.81366
107, 2, 660, 40.1954, 6.87915
108, 2, 660, 39.7804, 6.94379
109, 2, 660, 39.4068, 7.00857
110, 2, 659, 40.17, 7.07347
111, 2, 658, 40.9332, 7.13842
112, 2, 657, 41.6964, 7.20353
113, 2, 656, 41.4642, 7.26849
114, 2, 655, 42.2274, 7.33332
115, 2, 654, 42.9906, 7.41092
116, 2, 653, 43.7538, 7.47805
117, 2, 652, 44.517, 7.54402
118, 2, 651, 44.2848, 7.61643
119, 2, 650, 45.048, 7.68434
120, 2, 649, 45.8112, 7.74953
121, 2, 648, 46.5744, 7.81537
122, 2, 647, 47.3376, 7.88096
123, 2, 646, 48.1008, 7.94634
124, 2, 645, 48.864, 8.01195
125, 2, 644, 49.6272, 8.07734
126, 2, 643, 50.3904, 8.14299
127, 2, 642, 51.1536, 8.20863
128, 2, 641, 51.9168, 8.27427
129, 2, 640, 52.68, 8.34201
130, 2, 639, 53.4432, 8.40778
131, 2, 638, 54.2064, 8.47518
132, 2, 637, 54.9696, 8.54102
133, 2, 636, 55.7328, 8.60666
