Seed is: 82
Number of samples is: 3000
Simulation name is: Simulation_2TV_10x10.sim
TimeStep, Distraction Rate, Missed States, Model Accuracy, Time (ms)
0, 0, 732, 0, 6e-05
1, 0, 731, 1, 0.066186
2, 0, 730, 1.7632, 0.130849
3, 0, 729, 2.52639, 0.19453
4, 0, 728, 3.52639, 0.258191
5, 0, 727, 4.28959, 0.322103
6, 0, 726, 5.28959, 0.385063
7, 0, 725, 6.05279, 0.448534
8, 0, 724, 6.81599, 0.512656
9, 0, 723, 7.57918, 0.576578
10, 0, 723, 7.16415, 0.641421
11, 0, 723, 6.79061, 0.705363
12, 0, 722, 7.55381, 0.768794
13, 0, 721, 8.31701, 0.84038
14, 0, 720, 9.31701, 0.905975
15, 0, 719, 10.0802, 0.969947
16, 0, 718, 10.8434, 1.0336
17, 0, 717, 11.6066, 1.10619
18, 0, 716, 12.3698, 1.17051
19, 0, 716, 11.9963, 1.23465
20, 0, 716, 11.5812, 1.29874
21, 0, 716, 11.2077, 1.36282
22, 0, 715, 11.9709, 1.42809
23, 0, 714, 12.9709, 1.49163
24, 0, 713, 13.7341, 1.55538
25, 0, 712, 14.4973, 1.61898
26, 0, 711, 15.2605, 1.68301
27, 0, 711, 14.8454, 1.74696
28, 0, 711, 14.4719, 1.81095
29, 0, 710, 15.2351, 1.87502
30, 0, 709, 15.9983, 1.93885
31, 0, 708, 16.7615, 2.00398
32, 0, 707, 17.5247, 2.06828
33, 0, 707, 17.1512, 2.13278
34, 0, 707, 16.7776, 2.19693
35, 0, 707, 16.6077, 2.26139
36, 0, 707, 16.4548, 2.32529
37, 0, 707, 16.0812, 2.38948
38, 0, 706, 16.8444, 2.45365
39, 0, 705, 17.6076, 2.51791
40, 0, 704, 18.6076, 2.58212
41, 0, 703, 19.3708, 2.64681
42, 0, 702, 19.1386, 2.7114
43, 0, 701, 19.9018, 2.77615
44, 0, 701, 19.5283, 2.84073
45, 0, 701, 19.1133, 2.90508
46, 0, 701, 18.7397, 2.97008
47, 0, 701, 18.3662, 3.04187
48, 0, 700, 19.1294, 3.12099
49, 0, 699, 19.8926, 3.19665
50, 0, 698, 20.6558, 3.26106
51, 0, 697, 21.419, 3.32525
52, 0, 697, 21.0455, 3.39034
53, 0, 697, 20.6719, 3.45489
54, 0, 696, 20.9133, 3.51949
55, 0, 696, 20.7087, 3.58479
56, 0, 696, 20.5388, 3.64906
57, 0, 696, 20.3859, 3.7138
58, 0, 696, 20.0123, 3.77855
59, 0, 695, 20.7755, 3.84309
60, 0, 694, 21.7755, 3.90803
61, 0, 693, 22.5387, 3.97249
62, 0, 692, 22.3065, 4.03701
63, 0, 691, 23.0697, 4.1017
64, 0, 690, 23.8329, 4.16584
65, 1, 689, 24.8329, 4.23092
66, 2, 688, 25.8329, 4.29573
67, 2, 687, 27.1811, 4.36062
68, 2, 686, 27.9443, 4.43509
69, 2, 686, 27.5292, 4.50408
70, 2, 686, 27.1557, 4.56915
71, 2, 685, 27.9189, 4.63361
72, 2, 685, 27.4339, 4.69847
73, 2, 684, 28.1971, 4.76283
74, 2, 683, 29.1971, 4.82699
75, 2, 682, 29.9603, 4.89128
76, 2, 681, 30.7235, 4.95534
77, 2, 680, 31.4867, 5.01984
78, 2, 680, 31.0717, 5.08462
79, 2, 680, 30.6982, 5.1493
80, 2, 680, 30.3246, 5.21426
81, 2, 679, 30.0924, 5.27875
82, 2, 678, 30.8556, 5.34334
83, 2, 677, 31.6188, 5.40812
84, 2, 676, 32.382, 5.47322
85, 2, 675, 33.1452, 5.5384
86, 2, 674, 32.913, 5.60311
87, 2, 673, 32.6808, 5.66789
88, 2, 672, 33.6808, 5.73221
89, 2, 672, 33.3073, 5.79702
90, 2, 671, 34.3073, 5.86217
91, 2, 671, 33.8923, 5.92691
92, 2, 671, 33.5187, 6.00137
93, 2, 670, 34.8669, 6.06754
94, 2, 669, 35.6301, 6.13256
95, 2, 668, 36.3933, 6.19763
96, 2, 667, 37.1565, 6.26287
97, 2, 667, 36.783, 6.32805
98, 3, 667, 36.3679, 6.39367
99, 4, 667, 36.198, 6.45995
100, 5, 667, 35.783, 6.5264
101, 6, 667, 35.613, 6.59319
102, 7, 667, 35.5199, 6.66007
103, 8, 667, 35.4268, 6.72711
104, 9, 667, 35.3679, 6.79499
105, 10, 667, 35.309, 6.86483
106, 11, 667, 35.2684, 6.93421
107, 12, 667, 35.2277, 7.00444
108, 13, 667, 35.198, 7.07551
109, 14, 667, 35.1682, 7.14727
110, 14, 667, 35.3902, 7.22017
111, 15, 667, 35.3674, 7.29373
112, 16, 667, 35.3447, 7.36764
113, 17, 667, 35.3268, 7.44257
114, 18, 667, 35.3089, 7.52093
115, 18, 667, 35.156, 7.59912
116, 18, 666, 36.5041, 7.66524
117, 18, 665, 37.2673, 7.73038
118, 18, 665, 36.7823, 7.80744
119, 18, 664, 37.5455, 7.87338
120, 18, 663, 38.3087, 7.93965
121, 18, 662, 39.0719, 8.00572
122, 18, 661, 39.8351, 8.07259
123, 18, 660, 40.5983, 8.13837
124, 18, 659, 41.3615, 8.20442
125, 18, 658, 42.1247, 8.27016
126, 18, 657, 43.4729, 8.33658
127, 18, 656, 44.2361, 8.40292
128, 18, 655, 44.9993, 8.46894
129, 18, 654, 45.7625, 8.53629
130, 18, 653, 46.5257, 8.60243
131, 18, 652, 46.2935, 8.66869
132, 18, 651, 47.0567, 8.73477
133, 18, 650, 47.8199, 8.80083
134, 18, 649, 48.5831, 8.86736
135, 18, 648, 49.3463, 8.93329
136, 18, 647, 49.1141, 8.99962
137, 18, 646, 49.8773, 9.06641
138, 18, 645, 50.6405, 9.13365
139, 18, 644, 51.4037, 9.20029
140, 18, 643, 52.1669, 9.26704
141, 18, 642, 52.9301, 9.33394
142, 18, 641, 53.6933, 9.40052
143, 18, 640, 54.4565, 9.46724
144, 18, 639, 55.2197, 9.55471
145, 18, 638, 56.2197, 9.62277
146, 18, 637, 56.9829, 9.68993
147, 18, 636, 57.7461, 9.75665
148, 18, 635, 58.5092, 9.82339
149, 18, 634, 59.2724, 9.89061
150, 18, 633, 60.0356, 9.95808
151, 18, 632, 60.7988, 10.0411
152, 18, 631, 61.562, 10.1094
153, 18, 630, 62.3252, 10.1765
154, 18, 629, 63.0884, 10.2435
155, 18, 628, 63.8516, 10.3112
156, 18, 627, 64.6148, 10.3782
157, 18, 626, 65.6148, 10.4454
