Seed is: 3
Number of samples is: 1000
Simulation name is: Simulation_4TV.sim
TimeStep, Distraction Rate, Missed States, Model Accuracy, Time (ms)
0, 0, 112, 0, 0.00019
1, 0, 111, 0.763197, 0.012684
2, 0, 110, 1.52639, 0.023274
3, 1, 109, 2.52639, 0.033223
4, 1, 108, 3.28959, 0.044735
5, 1, 107, 4.05279, 0.054314
6, 2, 107, 3.63775, 0.132162
7, 2, 106, 4.40095, 0.14148
8, 2, 105, 5.16415, 0.150256
9, 2, 104, 5.92734, 0.159223
10, 2, 103, 6.69054, 0.174833
11, 2, 102, 7.45374, 0.186926
12, 2, 101, 8.45374, 0.219428
13, 2, 100, 8.22154, 0.255948
14, 2, 99, 8.98474, 0.329979
15, 2, 98, 9.98474, 0.338835
16, 2, 98, 9.61121, 0.350558
17, 2, 97, 10.9594, 0.368813
18, 2, 96, 11.7226, 0.404871
19, 2, 95, 12.4858, 0.417265
20, 2, 94, 13.249, 0.448524
21, 2, 93, 14.0122, 0.457271
22, 2, 92, 14.7754, 0.488601
23, 2, 92, 14.4018, 0.499341
24, 2, 92, 14.0283, 0.529358
25, 2, 92, 13.6548, 0.547403
26, 2, 92, 13.2812, 0.556089
27, 2, 91, 14.0444, 0.606135
28, 2, 90, 14.8076, 0.623277
29, 2, 90, 14.4341, 0.631944
30, 2, 89, 15.1973, 0.647073
31, 3, 88, 16.1973, 0.659015
32, 3, 88, 15.8237, 0.667722
33, 3, 88, 15.4502, 0.739128
34, 3, 88, 15.0767, 0.750029
35, 4, 88, 14.9068, 0.759036
36, 5, 88, 14.8136, 0.801988
37, 5, 88, 14.4401, 0.809833
38, 5, 87, 15.4401, 0.833137
39, 5, 86, 16.2033, 0.893221
40, 5, 85, 16.9665, 0.943367
41, 5, 85, 16.593, 0.962353
42, 5, 84, 17.3562, 1.0004
43, 5, 83, 18.1194, 1.03945
44, 5, 82, 18.8826, 1.05611
45, 5, 82, 18.509, 1.06286
46, 5, 81, 19.509, 1.07116
47, 5, 80, 20.2722, 1.0894
48, 5, 79, 21.0354, 1.09632
49, 5, 79, 20.6204, 1.14589
50, 5, 79, 20.4505, 1.18069
51, 5, 78, 20.2183, 1.19242
52, 5, 78, 19.8447, 1.2194
53, 5, 77, 20.8447, 1.26221
54, 5, 76, 21.6079, 1.28003
55, 5, 76, 21.2344, 1.29226
56, 5, 76, 20.8194, 1.30543
57, 5, 75, 21.8194, 1.35833
58, 5, 75, 21.4043, 1.38942
59, 5, 75, 21.0308, 1.3965
60, 5, 74, 21.794, 1.40385
61, 5, 74, 21.3789, 1.44408
62, 5, 74, 20.894, 1.48399
63, 5, 73, 21.1353, 1.49193
64, 5, 73, 20.9308, 1.49915
65, 5, 73, 20.7779, 1.54097
66, 5, 72, 21.0192, 1.57344
67, 5, 72, 20.8663, 1.60782
68, 5, 71, 21.6295, 1.63055
69, 5, 70, 21.3973, 1.65333
70, 5, 69, 22.1605, 1.69813
71, 5, 69, 21.7869, 1.70731
72, 5, 68, 23.1351, 1.7281
73, 5, 67, 23.8983, 1.73568
74, 5, 66, 24.6615, 1.74869
75, 5, 65, 25.4247, 1.7786
76, 5, 65, 25.2717, 1.79165
77, 5, 65, 25.1188, 1.80989
78, 5, 65, 25.0257, 1.81653
79, 5, 65, 24.6522, 1.84366
80, 5, 64, 24.42, 1.85153
81, 6, 63, 25.42, 1.8672
82, 6, 63, 25.267, 1.87413
83, 6, 63, 25.1141, 1.90577
84, 6, 63, 24.9612, 1.91332
85, 6, 63, 24.5876, 1.92007
86, 6, 63, 24.2141, 1.93648
87, 6, 63, 23.8406, 1.95224
88, 6, 63, 23.6876, 1.95994
89, 6, 63, 23.2726, 1.96785
90, 6, 63, 23.1197, 1.98191
91, 6, 63, 22.9498, 2.0172
92, 6, 63, 22.7452, 2.06818
93, 6, 63, 22.3717, 2.0763
94, 6, 63, 21.9981, 2.0931
95, 6, 63, 21.9143, 2.10235
96, 6, 63, 21.5408, 2.12067
97, 6, 63, 21.457, 2.1283
98, 6, 63, 21.3732, 2.14716
99, 6, 63, 21.2203, 2.15738
100, 6, 63, 21.0674, 2.17825
