Seed is: 42
Number of samples is: 1000
Simulation name is: NoTvSim.sim
TimeStep, Distraction Rate, Missed States, Model Accuracy, Time (ms)
0, 0, 256, 0, 6e-05
1, 0, 255, 1, 0.051548
2, 0, 255, 0.584963, 0.074852
3, 0, 255, 0.415037, 0.116782
4, 0, 254, 0.182845, 0.147521
5, 0, 253, 1.531, 0.162639
6, 0, 252, 2.2942, 0.206273
7, 0, 251, 3.0574, 0.260205
8, 0, 250, 4.0574, 0.293138
9, 0, 250, 3.64236, 0.311463
10, 0, 250, 3.47244, 0.338845
11, 0, 249, 4.23563, 0.370846
12, 0, 248, 4.99883, 0.388059
13, 0, 248, 4.6253, 0.416533
14, 0, 248, 4.25176, 0.431421
15, 0, 248, 4.09883, 0.446109
16, 0, 248, 3.9459, 0.466829
17, 0, 247, 4.7091, 0.489352
18, 0, 246, 5.7091, 0.521784
19, 0, 246, 5.29406, 0.555027
20, 0, 246, 5.12413, 0.581978
21, 0, 245, 5.88733, 0.597868
22, 0, 244, 6.65053, 0.628146
23, 0, 243, 7.0033, 0.677701
24, 0, 243, 6.51833, 0.703019
25, 0, 243, 6.1448, 0.724951
26, 0, 243, 5.94026, 0.756791
27, 0, 243, 5.78733, 0.771309
28, 0, 242, 6.55053, 0.786117
29, 0, 241, 7.55053, 0.801086
30, 0, 241, 7.13549, 0.822015
31, 0, 241, 6.96556, 0.837074
32, 0, 240, 7.72876, 0.874475
33, 0, 239, 8.49196, 0.891097
34, 0, 239, 8.11843, 0.916235
35, 0, 239, 7.74489, 0.947034
36, 0, 239, 7.59196, 0.963044
37, 0, 239, 7.43903, 0.981339
38, 0, 238, 8.20222, 0.996638
39, 0, 237, 9.20222, 1.01167
40, 0, 237, 8.78719, 1.02744
41, 0, 237, 8.61726, 1.04761
42, 0, 236, 9.38046, 1.0627
43, 0, 235, 10.1437, 1.09441
44, 0, 235, 9.77012, 1.10982
45, 0, 235, 9.39659, 1.12491
46, 0, 235, 9.24366, 1.13988
47, 0, 234, 9.485, 1.15579
48, 0, 233, 9.2528, 1.1961
49, 0, 232, 10.601, 1.21158
50, 0, 231, 11.3642, 1.24162
51, 0, 230, 12.1274, 1.25697
52, 0, 229, 12.8906, 1.2801
53, 0, 228, 13.8906, 1.29616
54, 0, 228, 13.4755, 1.31567
55, 0, 228, 13.3056, 1.34122
56, 0, 227, 14.0688, 1.35662
57, 0, 227, 13.6953, 1.3723
58, 0, 227, 13.3217, 1.38777
59, 0, 227, 13.1688, 1.44415
60, 0, 227, 13.0159, 1.45921
61, 0, 226, 13.7791, 1.47474
62, 0, 225, 14.5423, 1.52241
63, 0, 224, 14.895, 1.54574
64, 0, 224, 15.2101, 1.56313
65, 0, 223, 16.2101, 1.58019
66, 0, 223, 15.795, 1.59578
67, 0, 223, 15.6251, 1.61085
68, 0, 222, 16.3883, 1.64319
69, 0, 222, 16.0148, 1.6586
70, 0, 222, 15.6412, 1.67373
71, 0, 222, 15.4883, 1.69492
72, 0, 222, 15.3354, 1.71013
73, 0, 221, 16.3354, 1.74605
74, 0, 221, 15.9203, 1.76193
75, 0, 221, 15.7504, 1.77726
76, 0, 221, 15.2654, 1.79282
77, 0, 221, 14.8919, 1.82908
78, 0, 221, 14.6874, 1.84586
79, 0, 220, 15.4506, 1.86581
80, 0, 219, 16.2138, 1.88348
81, 0, 219, 15.8402, 1.91465
82, 0, 219, 15.4667, 1.93021
83, 0, 219, 15.3138, 1.9506
84, 0, 219, 15.1608, 1.97432
85, 0, 218, 15.924, 1.99643
86, 0, 218, 15.5505, 2.01194
87, 0, 218, 14.9724, 2.04867
88, 0, 217, 15.7356, 2.06504
89, 0, 216, 16.4988, 2.08563
90, 0, 216, 16.1253, 2.10153
91, 0, 216, 15.7517, 2.12712
92, 0, 215, 15.9931, 2.14327
93, 0, 215, 15.7885, 2.16195
94, 0, 215, 15.6356, 2.189
95, 0, 214, 16.6356, 2.22092
96, 0, 214, 16.2206, 2.23631
97, 0, 214, 16.0507, 2.2742
98, 0, 213, 16.8139, 2.31964
99, 0, 213, 16.4403, 2.34061
100, 0, 213, 16.0668, 2.3628
101, 0, 213, 15.9139, 2.3959
102, 0, 213, 15.7609, 2.42585
103, 0, 213, 15.6771, 2.44171
104, 0, 213, 15.5933, 2.45724
105, 0, 212, 16.3565, 2.47296
106, 0, 211, 17.1197, 2.49165
107, 0, 210, 17.8829, 2.50794
108, 0, 210, 17.5094, 2.52393
109, 0, 209, 17.8621, 2.54508
110, 0, 209, 18.1772, 2.57923
111, 0, 209, 17.5991, 2.5956
112, 0, 209, 17.4462, 2.61416
113, 0, 209, 17.1827, 2.66269
114, 0, 208, 17.9459, 2.67868
115, 0, 207, 18.9459, 2.71742
116, 0, 207, 18.5309, 2.73344
117, 0, 207, 18.361, 2.74934
118, 0, 206, 19.361, 2.76986
119, 0, 206, 18.9459, 2.78741
120, 0, 206, 18.776, 2.8034
121, 0, 205, 19.776, 2.81963
122, 0, 205, 19.361, 2.83565
123, 0, 205, 19.1911, 2.85274
124, 0, 204, 19.9543, 2.88574
125, 0, 203, 20.7175, 2.90224
126, 0, 202, 21.7175, 2.94062
127, 0, 202, 21.3024, 2.95736
128, 0, 202, 21.1325, 2.97364
129, 0, 201, 21.8957, 3.00585
130, 0, 201, 21.5222, 3.03342
131, 0, 201, 21.1486, 3.04957
132, 0, 201, 20.9957, 3.07591
133, 0, 200, 21.237, 3.10874
134, 0, 199, 22.0002, 3.14563
135, 0, 199, 21.6267, 3.17342
136, 0, 198, 21.9795, 3.19151
137, 0, 198, 21.4945, 3.23685
138, 0, 197, 22.2577, 3.25333
139, 0, 196, 22.0255, 3.26958
140, 0, 195, 23.3737, 3.29434
141, 0, 195, 23.0001, 3.31187
142, 0, 195, 22.5152, 3.33319
143, 0, 194, 23.2784, 3.36027
144, 0, 194, 23.1853, 3.3764
145, 0, 194, 23.0921, 3.39674
146, 0, 194, 22.999, 3.42576
147, 0, 194, 22.7945, 3.44303
148, 0, 194, 22.421, 3.45945
149, 0, 194, 22.3105, 3.5029
150, 0, 193, 23.0737, 3.54205
151, 0, 192, 23.8369, 3.56579
152, 0, 191, 24.6001, 3.59792
153, 0, 190, 25.3633, 3.62149
154, 0, 190, 24.9897, 3.63811
155, 0, 190, 24.6162, 3.66247
156, 0, 190, 24.4633, 3.67843
157, 0, 190, 24.3103, 3.69478
158, 0, 189, 25.0735, 3.71448
159, 0, 189, 24.7, 3.73306
160, 0, 189, 24.3265, 3.76524
161, 0, 188, 24.5678, 3.78203
162, 0, 188, 24.3633, 3.80526
163, 0, 188, 24.2103, 3.82465
164, 0, 187, 24.9735, 3.85061
165, 0, 186, 25.7367, 3.86932
166, 0, 186, 25.3632, 3.88924
167, 0, 186, 24.9896, 3.90835
168, 0, 186, 24.8367, 3.92504
169, 0, 186, 24.6838, 3.95009
170, 0, 185, 25.447, 3.97245
171, 0, 185, 25.0734, 4.00705
172, 0, 185, 24.6999, 4.02361
173, 0, 185, 24.547, 4.04644
174, 0, 185, 24.394, 4.06262
175, 0, 185, 24.2411, 4.0843
176, 0, 184, 25.0043, 4.10211
177, 0, 183, 25.7675, 4.12044
178, 0, 183, 25.394, 4.13703
179, 0, 183, 25.0204, 4.15592
180, 0, 182, 25.2618, 4.18263
181, 0, 182, 25.4837, 4.19946
182, 0, 181, 26.2469, 4.22768
183, 0, 180, 27.0101, 4.24441
184, 0, 180, 26.9428, 4.30073
185, 0, 180, 26.859, 4.31765
186, 0, 180, 26.4854, 4.33618
187, 0, 180, 26.3325, 4.36354
188, 0, 180, 26.2884, 4.39256
189, 0, 180, 26.2354, 4.41083
190, 0, 179, 27.2354, 4.46417
191, 0, 179, 26.8204, 4.49242
192, 0, 179, 26.6504, 4.5189
193, 0, 179, 26.4975, 4.53548
194, 0, 178, 27.2607, 4.55478
195, 0, 178, 26.8872, 4.5887
196, 0, 178, 26.5136, 4.63481
197, 0, 178, 26.3607, 4.67892
198, 0, 178, 26.2078, 4.70378
199, 0, 178, 26.124, 4.74514
200, 0, 177, 26.8872, 4.76227
201, 0, 176, 27.6504, 4.78942
202, 0, 176, 27.2768, 4.81605
203, 0, 176, 26.9033, 4.84214
204, 0, 176, 26.7504, 4.86017
205, 0, 176, 26.5974, 4.87667
206, 0, 175, 27.3606, 4.91399
207, 0, 174, 28.1238, 4.94579
208, 0, 173, 28.887, 4.98885
209, 0, 173, 28.5135, 5.00605
210, 0, 173, 28.14, 5.02854
211, 0, 173, 27.987, 5.04622
212, 0, 173, 27.8341, 5.06921
213, 0, 172, 28.8341, 5.08849
214, 0, 172, 28.4191, 5.11094
215, 0, 172, 28.2491, 5.12775
216, 0, 171, 29.0123, 5.16491
217, 0, 171, 28.6388, 5.19081
218, 0, 171, 28.2653, 5.22418
219, 0, 170, 28.5066, 5.2522
