Seed is: 33
Number of samples is: 1000
Simulation name is: NoTvSim.sim
TimeStep, Distraction Rate, Missed States, Model Accuracy, Time (ms)
0, 0, 256, 0, 5e-05
1, 0, 255, 1, 0.028274
2, 0, 255, 0.584963, 0.06821
3, 0, 255, 0.415037, 0.109218
4, 0, 254, 1.17823, 0.134426
5, 0, 253, 1.94143, 0.149334
6, 0, 253, 1.5679, 0.191244
7, 0, 253, 1.19436, 0.212535
8, 0, 252, 1.43571, 0.229547
9, 0, 252, 1.23117, 0.269443
10, 0, 252, 1.07823, 0.30977
11, 0, 251, 1.84143, 0.351269
12, 0, 250, 2.84143, 0.377519
13, 0, 250, 2.42639, 0.407486
14, 0, 250, 2.25647, 0.422014
15, 0, 249, 3.01967, 0.436982
16, 0, 248, 2.78747, 0.459465
17, 0, 247, 4.13563, 0.474484
18, 0, 247, 3.7621, 0.49378
19, 0, 247, 3.27714, 0.508689
20, 0, 246, 4.04033, 0.541962
21, 0, 245, 5.04033, 0.558233
22, 0, 245, 4.6253, 0.58295
23, 0, 245, 4.45537, 0.59833
24, 0, 244, 5.21857, 0.634238
25, 0, 243, 5.98177, 0.649217
26, 0, 243, 5.60823, 0.666509
27, 0, 243, 5.2347, 0.68267
28, 0, 243, 5.08177, 0.71379
29, 0, 243, 4.92883, 0.73501
30, 0, 242, 5.69203, 0.756481
31, 0, 241, 6.69203, 0.779785
32, 0, 241, 6.27699, 0.801256
33, 0, 241, 6.10707, 0.820423
34, 0, 240, 6.87027, 0.836493
35, 0, 239, 7.63346, 0.858034
36, 0, 239, 7.25993, 0.872752
37, 0, 239, 6.8864, 0.895055
38, 0, 238, 7.12774, 0.910935
39, 0, 238, 7.34966, 0.925823
40, 0, 237, 8.11286, 0.95021
41, 0, 236, 9.11286, 0.974897
42, 0, 236, 8.69782, 0.989825
43, 0, 236, 8.5279, 1.00445
44, 0, 235, 8.29571, 1.01916
45, 0, 234, 9.64387, 1.03511
46, 0, 233, 9.41167, 1.06161
47, 0, 232, 10.7598, 1.08117
48, 0, 231, 11.523, 1.09645
49, 0, 230, 12.523, 1.13715
50, 0, 230, 12.108, 1.17499
51, 0, 230, 11.9381, 1.19191
52, 0, 229, 12.7013, 1.2352
53, 0, 228, 13.4645, 1.25855
54, 0, 228, 13.0909, 1.31454
55, 0, 228, 12.7174, 1.33071
56, 0, 228, 12.5645, 1.34569
57, 0, 228, 12.4115, 1.36091
58, 0, 227, 13.4115, 1.3779
59, 0, 227, 12.9965, 1.41791
60, 0, 227, 12.8266, 1.44772
61, 0, 226, 13.5898, 1.47512
62, 0, 226, 13.2162, 1.4978
63, 0, 226, 12.8427, 1.5283
64, 0, 226, 12.6898, 1.59685
65, 0, 226, 12.5368, 1.61273
66, 0, 225, 13.3, 1.62952
67, 0, 225, 12.9265, 1.65393
68, 0, 225, 12.553, 1.6901
69, 0, 225, 12.4, 1.72696
70, 0, 225, 12.2471, 1.74197
71, 0, 224, 13.0103, 1.75729
72, 0, 224, 12.6368, 1.77262
73, 0, 224, 12.2632, 1.78787
74, 0, 224, 12.1103, 1.80312
75, 0, 224, 11.9574, 1.81835
76, 0, 223, 12.7206, 1.8337
77, 0, 223, 12.347, 1.84893
78, 0, 223, 11.9735, 1.86424
79, 0, 223, 11.8206, 1.87965
80, 0, 223, 11.6676, 2.0055
81, 0, 222, 12.4308, 2.02129
82, 0, 222, 12.0573, 2.05459
83, 0, 222, 11.6838, 2.08169
84, 0, 222, 11.5308, 2.1172
