Seed is: 0
Number of samples is: 3000
Simulation name is: Simulation_2TV_10x10.sim
TimeStep, Distraction Rate, Missed States, Model Accuracy, Time (ms)
0, 0, 732, 0, 5e-05
1, 0, 731, 1, 0.064933
2, 0, 731, 0.584963, 0.127913
3, 0, 731, 0.415037, 0.190733
4, 0, 730, 1.17823, 0.252871
5, 0, 729, 0.946042, 0.321913
6, 0, 728, 2.2942, 0.386506
7, 0, 727, 2.64697, 0.448855
8, 0, 727, 2.96201, 0.511314
9, 0, 726, 3.96201, 0.574274
10, 0, 726, 3.54697, 0.644748
11, 0, 726, 3.37705, 0.707678
12, 0, 725, 4.14024, 0.770157
13, 0, 724, 5.14024, 0.832535
14, 0, 724, 4.72521, 0.895044
15, 0, 724, 4.55528, 0.957694
16, 0, 723, 5.31848, 1.02041
17, 0, 722, 6.08168, 1.08343
18, 0, 722, 5.70814, 1.14582
19, 0, 722, 5.33461, 1.20796
20, 0, 722, 5.18168, 1.27025
21, 0, 722, 5.02874, 1.33249
22, 0, 721, 5.79194, 1.39497
23, 0, 721, 5.41841, 1.47356
24, 0, 721, 5.04487, 1.55111
25, 0, 721, 4.89194, 1.61452
26, 0, 721, 4.73901, 1.67733
27, 0, 721, 4.16094, 1.73974
28, 0, 721, 3.67597, 1.80227
29, 0, 721, 3.41254, 1.86462
30, 0, 720, 4.17574, 1.92689
31, 0, 719, 3.94355, 1.98949
32, 0, 718, 5.29171, 2.05214
33, 0, 718, 4.91817, 2.11491
34, 0, 718, 5.23321, 2.17837
35, 0, 717, 5.99641, 2.24129
36, 0, 716, 6.7596, 2.30391
37, 0, 716, 6.38607, 2.36693
38, 0, 716, 6.01254, 2.4295
39, 0, 716, 5.8596, 2.49253
40, 0, 716, 5.70667, 2.56147
41, 0, 715, 6.70667, 2.62473
42, 0, 715, 6.29163, 2.68964
43, 0, 715, 6.12171, 2.75261
44, 0, 714, 6.88491, 2.81583
45, 0, 713, 7.6481, 2.89647
46, 0, 712, 8.4113, 3.01337
47, 0, 712, 8.03777, 3.15874
48, 0, 712, 7.66423, 3.25933
49, 0, 712, 7.5113, 3.32852
50, 0, 711, 7.75264, 3.40635
51, 0, 710, 8.51584, 3.47041
52, 0, 709, 9.51584, 3.53406
53, 0, 709, 9.1008, 3.59694
54, 0, 709, 8.93088, 3.66226
55, 0, 708, 9.69407, 3.72586
56, 0, 708, 9.32054, 3.79086
57, 0, 708, 8.94701, 3.85447
58, 0, 707, 9.18835, 3.92045
59, 0, 707, 8.98381, 3.99822
60, 0, 707, 8.83088, 4.06518
61, 0, 706, 9.59407, 4.13254
62, 0, 705, 10.3573, 4.19712
63, 0, 704, 11.3573, 4.26129
64, 0, 704, 10.9422, 4.32604
65, 0, 704, 10.7723, 4.3901
66, 0, 703, 11.5355, 4.45403
67, 0, 703, 11.162, 4.52083
68, 0, 703, 10.7884, 4.58473
69, 0, 703, 10.6355, 4.67222
70, 0, 703, 10.4826, 4.75383
71, 0, 702, 11.2458, 4.81814
72, 0, 701, 11.0136, 4.88177
73, 0, 700, 12.3617, 4.94593
74, 0, 700, 11.9882, 5.0101
75, 0, 700, 11.5032, 5.08268
76, 0, 699, 12.2664, 5.14714
77, 0, 699, 11.8929, 5.21134
78, 0, 699, 11.5194, 5.27524
79, 0, 699, 11.3664, 5.33955
80, 0, 699, 11.2135, 5.40358
81, 0, 699, 11.009, 5.46798
82, 0, 698, 11.7722, 5.53209
83, 0, 697, 12.5354, 5.6081
84, 0, 697, 12.1618, 5.67271
85, 0, 697, 11.7883, 5.73706
86, 0, 697, 11.6354, 5.80429
87, 0, 697, 11.4824, 5.86892
88, 0, 696, 12.2456, 5.93358
89, 0, 696, 11.8721, 5.99789
90, 0, 696, 11.4986, 6.06233
91, 0, 696, 11.3456, 6.12653
92, 0, 695, 11.587, 6.19529
93, 0, 694, 12.3502, 6.26007
94, 0, 693, 13.1134, 6.32462
95, 0, 692, 13.8766, 6.38854
96, 0, 692, 13.503, 6.45276
97, 0, 692, 13.1295, 6.51723
98, 0, 692, 12.9766, 6.58145
99, 0, 692, 12.8236, 6.64597
100, 0, 691, 12.5914, 6.71009
101, 0, 690, 13.9396, 6.77469
102, 0, 690, 13.5661, 6.83947
103, 0, 690, 13.0811, 6.90382
104, 0, 690, 12.9282, 6.96806
105, 0, 689, 12.696, 7.03233
106, 0, 689, 12.6545, 7.0964
107, 0, 688, 14.3592, 7.16111
108, 0, 687, 15.1224, 7.22628
109, 0, 686, 14.8902, 7.29972
110, 0, 685, 16.2383, 7.36494
111, 0, 684, 17.2383, 7.43791
112, 0, 684, 16.8233, 7.50265
113, 0, 684, 16.6534, 7.56702
114, 0, 683, 17.4166, 7.64805
115, 0, 682, 18.1798, 7.71634
116, 0, 682, 17.8062, 7.78061
117, 0, 682, 17.4327, 7.84632
118, 0, 682, 17.2798, 7.91109
119, 0, 682, 17.1268, 7.99848
120, 0, 681, 17.89, 8.06419
121, 0, 680, 18.6532, 8.12874
122, 0, 680, 18.2797, 8.1936
123, 0, 680, 17.9062, 8.25854
124, 0, 680, 17.7532, 8.32301
125, 0, 680, 17.6003, 8.38758
126, 0, 679, 18.3635, 8.45237
127, 0, 679, 18.2797, 8.53361
128, 0, 678, 19.0429, 8.59941
129, 0, 677, 19.8061, 8.67387
130, 0, 677, 19.4326, 8.73993
131, 0, 677, 19.059, 8.80586
132, 0, 677, 18.9061, 8.871
133, 0, 677, 18.7532, 8.93695
134, 0, 676, 19.5164, 9.00303
135, 0, 675, 20.2795, 9.06835
136, 0, 674, 21.0427, 9.13349
137, 0, 674, 20.6692, 9.19863
138, 0, 674, 20.2957, 9.26391
139, 0, 674, 20.1427, 9.32969
140, 0, 674, 19.9898, 9.39425
141, 0, 673, 20.753, 9.45915
142, 0, 672, 21.5162, 9.52404
143, 0, 671, 22.2794, 9.58865
144, 0, 671, 21.9059, 9.65624
145, 0, 671, 21.5323, 9.72154
146, 0, 670, 21.7737, 9.78709
147, 0, 670, 21.5691, 9.85212
148, 0, 670, 21.4162, 9.92061
149, 0, 669, 22.4162, 9.98573
150, 0, 669, 22.0012, 10.0524
151, 0, 669, 21.8312, 10.1179
152, 0, 668, 22.5944, 10.1829
153, 0, 668, 22.2209, 10.2497
154, 0, 668, 21.8474, 10.3148
155, 0, 667, 22.0887, 10.3917
156, 0, 667, 21.8842, 10.4573
157, 0, 667, 21.7312, 10.5226
158, 0, 666, 22.4944, 10.5905
159, 0, 665, 22.8472, 10.6697
160, 0, 665, 22.3623, 10.735
161, 0, 665, 21.9887, 10.8
162, 0, 665, 21.7842, 10.865
163, 0, 665, 21.6312, 10.9296
164, 0, 664, 22.3944, 10.9947
165, 0, 663, 23.1576, 11.0598
166, 0, 662, 23.9208, 11.1248
167, 0, 662, 23.5473, 11.2074
168, 0, 662, 23.1738, 11.2738
169, 0, 662, 23.0208, 11.3387
170, 0, 662, 22.8679, 11.4039
171, 0, 661, 23.6311, 11.4691
172, 0, 661, 23.2576, 11.5344
173, 0, 661, 22.884, 11.6008
174, 0, 661, 22.7311, 11.6666
175, 0, 661, 22.5782, 11.732
176, 0, 661, 22.4944, 11.7977
177, 0, 660, 23.2576, 11.8626
178, 0, 659, 24.0208, 11.9281
179, 0, 659, 23.6472, 11.9935
180, 0, 659, 23.2737, 12.0586
181, 0, 659, 23.1208, 12.1261
