Seed is: 27
Number of samples is: 1000
Simulation name is: Simulation_4TV.sim
TimeStep, Distraction Rate, Missed States, Model Accuracy, Time (ms)
0, 0, 112, 0, 5e-05
1, 0, 111, 0.763197, 0.006793
2, 0, 110, 1.7632, 0.012875
3, 0, 109, 2.52639, 0.018926
4, 0, 108, 3.28959, 0.024557
5, 0, 107, 4.05279, 0.029887
6, 0, 106, 4.81599, 0.035217
7, 0, 105, 5.57918, 0.04177
8, 0, 104, 6.57918, 0.04703
9, 0, 103, 7.34238, 0.05232
10, 0, 102, 8.10558, 0.05758
11, 0, 101, 7.87338, 0.06268
12, 0, 100, 7.64119, 0.083139
13, 0, 99, 8.64119, 0.088409
14, 0, 98, 8.409, 0.093789
15, 0, 97, 9.75716, 0.09959
16, 1, 96, 10.7572, 0.104529
17, 1, 95, 11.5204, 0.10999
18, 1, 94, 12.2836, 0.11554
19, 1, 93, 13.0468, 0.12051
20, 2, 92, 14.0468, 0.125559
21, 2, 91, 14.8099, 0.130389
22, 2, 90, 15.5731, 0.135498
23, 2, 89, 16.3363, 0.140508
24, 2, 88, 17.0995, 0.145768
25, 2, 88, 16.726, 0.150868
26, 2, 87, 17.4892, 0.155747
27, 2, 86, 18.4892, 0.160646
28, 2, 85, 19.2524, 0.166046
29, 2, 84, 20.0156, 0.171116
30, 2, 83, 20.7788, 0.176055
31, 2, 83, 20.3638, 0.181205
32, 2, 83, 19.9902, 0.186385
33, 2, 83, 19.6167, 0.191625
34, 2, 82, 20.3799, 0.196384
35, 2, 81, 21.1431, 0.200953
36, 2, 80, 21.9063, 0.205842
37, 2, 80, 21.4213, 0.211263
38, 2, 80, 21.0478, 0.216312
39, 2, 80, 20.6327, 0.221552
40, 2, 80, 20.2592, 0.227173
41, 2, 80, 19.8857, 0.232122
42, 2, 79, 21.2338, 0.239065
43, 2, 78, 21.997, 0.243915
44, 2, 78, 21.5121, 0.249776
45, 2, 77, 22.5121, 0.254545
46, 2, 76, 23.5121, 0.259985
47, 2, 75, 24.2753, 0.265325
48, 3, 74, 25.2753, 0.270646
49, 3, 73, 26.0385, 0.275715
50, 3, 73, 25.6649, 0.281206
51, 3, 73, 25.2499, 0.287307
52, 3, 72, 26.5981, 0.292948
53, 3, 71, 27.3613, 0.298098
54, 3, 70, 28.1245, 0.302987
55, 3, 69, 28.8876, 0.307826
56, 3, 68, 29.6508, 0.312876
57, 3, 68, 29.2773, 0.318186
58, 3, 68, 28.9038, 0.323406
59, 4, 68, 28.4887, 0.328977
60, 5, 68, 28.3188, 0.334577
61, 5, 68, 27.9453, 0.340398
62, 5, 68, 27.5717, 0.345578
63, 5, 67, 28.3349, 0.350618
64, 5, 66, 29.0981, 0.355457
65, 5, 65, 30.0981, 0.36213
66, 5, 64, 30.8613, 0.368131
67, 5, 63, 31.6245, 0.373401
68, 5, 62, 32.3877, 0.378501
69, 5, 61, 32.1555, 0.383971
70, 5, 60, 33.1555, 0.390704
71, 5, 60, 32.782, 0.396405
72, 5, 59, 33.5452, 0.401555
73, 5, 58, 34.3084, 0.406735
74, 5, 57, 35.3084, 0.412045
75, 5, 57, 34.8934, 0.417335
76, 5, 57, 34.5198, 0.422605
77, 5, 57, 34.1463, 0.428156
78, 5, 56, 34.9095, 0.433205
79, 5, 55, 35.6727, 0.438365
80, 5, 54, 36.4359, 0.443725
81, 5, 53, 37.1991, 0.449276
82, 6, 52, 38.1991, 0.454816
83, 6, 52, 37.8256, 0.460116
84, 6, 51, 39.1737, 0.465366
85, 6, 51, 38.8002, 0.470647
86, 7, 51, 38.3851, 0.476047
87, 8, 51, 38.2152, 0.482018
88, 8, 51, 37.8417, 0.488511
89, 8, 51, 37.4681, 0.49369
90, 8, 51, 37.0946, 0.499141
91, 8, 51, 36.7211, 0.504551
92, 8, 51, 36.5681, 0.509951
93, 8, 51, 36.1946, 0.515091
94, 8, 51, 35.7796, 0.521523
95, 8, 51, 35.406, 0.526864
96, 8, 51, 35.0325, 0.532284
97, 8, 51, 34.659, 0.538035
98, 8, 51, 34.4891, 0.543095
99, 8, 51, 34.3361, 0.548174
100, 8, 51, 34.1832, 0.553484
101, 8, 50, 34.536, 0.558734
102, 8, 50, 34.051, 0.564225
103, 8, 49, 34.8142, 0.569324
104, 8, 48, 35.8142, 0.574404
105, 8, 47, 36.5774, 0.579504
106, 8, 47, 36.2039, 0.584794
107, 8, 47, 35.8303, 0.590324
108, 8, 47, 35.3454, 0.596296
109, 8, 46, 35.6981, 0.601756
110, 8, 46, 36.0132, 0.607507
111, 8, 46, 35.8086, 0.613238
112, 9, 46, 35.3936, 0.618548
113, 10, 46, 35.2237, 0.624129
114, 10, 46, 34.8501, 0.63003
115, 10, 46, 34.4351, 0.63523
116, 10, 46, 34.0201, 0.64038
117, 10, 46, 33.6465, 0.64557
118, 10, 46, 33.273, 0.651681
119, 10, 45, 34.0362, 0.657312
120, 10, 44, 35.0362, 0.662612
121, 10, 43, 35.7994, 0.668103
122, 10, 43, 35.4258, 0.673793
123, 10, 43, 35.0523, 0.679104
124, 10, 43, 34.6373, 0.684444
125, 10, 43, 34.2637, 0.689754
126, 11, 43, 34.1706, 0.695715
127, 12, 43, 34.1117, 0.702188
128, 13, 43, 34.0711, 0.709441
129, 14, 43, 34.0414, 0.718058
130, 15, 43, 34.0186, 0.727195
131, 16, 43, 34.0007, 0.737545
132, 16, 43, 33.8478, 0.749197
133, 16, 43, 33.2697, 0.755339
134, 16, 43, 32.8962, 0.760859
135, 16, 43, 32.7432, 0.766861
136, 16, 43, 32.5903, 0.772441
137, 17, 43, 32.4972, 0.778353
138, 18, 43, 32.4383, 0.784825
139, 19, 43, 32.3977, 0.791918
140, 20, 43, 32.3679, 0.800304
141, 21, 43, 32.3452, 0.809442
142, 22, 43, 32.3273, 0.819671
143, 22, 43, 32.1743, 0.830893
144, 22, 43, 32.0044, 0.836333
145, 22, 43, 31.8515, 0.841513
146, 22, 43, 31.6985, 0.852674
147, 22, 43, 31.494, 0.858906
148, 22, 43, 31.3411, 0.871109
149, 22, 43, 31.1881, 0.878944
150, 22, 43, 30.8146, 0.886979
151, 22, 43, 30.3296, 0.895476
152, 22, 43, 30.1767, 0.905254
153, 22, 42, 30.5295, 0.913019
154, 22, 42, 30.0445, 0.919181
155, 22, 42, 29.671, 0.924481
156, 23, 42, 29.5779, 0.930993
157, 24, 42, 29.519, 0.937686
