Seed is: 24
Number of samples is: 1000
Simulation name is: Simulation_4TV.sim
TimeStep, Distraction Rate, Missed States, Model Accuracy, Time (ms)
0, 0, 112, 0, 6e-05
1, 0, 111, 0.763197, 0.006893
2, 0, 110, 1.7632, 0.014478
3, 0, 109, 2.52639, 0.02082
4, 0, 108, 3.28959, 0.026771
5, 0, 107, 4.05279, 0.032392
6, 0, 106, 4.81599, 0.037963
7, 0, 105, 5.57918, 0.042932
8, 0, 104, 6.57918, 0.048002
9, 0, 103, 7.34238, 0.054845
10, 0, 102, 8.10558, 0.060095
11, 0, 101, 8.86877, 0.065104
12, 1, 100, 9.86877, 0.070505
13, 1, 99, 10.632, 0.076015
14, 1, 98, 10.3998, 0.081586
15, 1, 98, 10.0262, 0.088419
16, 1, 97, 10.7894, 0.093689
17, 1, 96, 11.7894, 0.099189
18, 1, 95, 12.5526, 0.10486
19, 1, 94, 13.3158, 0.11027
20, 2, 93, 14.3158, 0.11555
21, 2, 92, 15.079, 0.120861
22, 2, 91, 15.8422, 0.127463
23, 2, 90, 16.6054, 0.132803
24, 2, 90, 16.1904, 0.139175
25, 2, 90, 15.8169, 0.144636
26, 2, 89, 16.1696, 0.150026
27, 2, 89, 15.6847, 0.155777
28, 2, 88, 16.4479, 0.160596
29, 2, 87, 17.2111, 0.165536
30, 2, 86, 17.9743, 0.170836
31, 2, 85, 18.7375, 0.176016
32, 2, 84, 19.5007, 0.19927
33, 2, 83, 20.5007, 0.20465
34, 2, 82, 21.2638, 0.20977
35, 2, 81, 22.027, 0.21508
36, 2, 80, 22.7902, 0.22013
37, 2, 79, 23.5534, 0.225159
38, 2, 78, 24.3166, 0.229958
39, 2, 77, 25.0798, 0.247672
40, 2, 76, 25.843, 0.253062
41, 2, 76, 25.4695, 0.271227
42, 2, 76, 25.096, 0.276968
43, 2, 76, 24.7224, 0.282308
44, 2, 76, 24.3074, 0.287598
45, 2, 76, 23.9339, 0.292918
46, 2, 76, 23.5603, 0.298188
47, 2, 75, 23.9131, 0.303368
48, 2, 75, 23.4281, 0.308638
49, 3, 75, 23.0131, 0.313638
50, 4, 75, 22.8432, 0.319349
51, 4, 75, 22.4696, 0.3255
52, 4, 74, 23.8178, 0.331181
53, 4, 73, 23.5856, 0.336211
54, 4, 72, 24.3488, 0.349747
55, 4, 71, 25.112, 0.354596
56, 4, 70, 26.112, 0.359645
57, 4, 69, 25.8798, 0.365186
58, 4, 68, 26.643, 0.370747
59, 4, 67, 27.4062, 0.376247
60, 4, 66, 28.4062, 0.381257
61, 4, 66, 27.9912, 0.386827
62, 4, 65, 29.3393, 0.392117
63, 4, 64, 30.1025, 0.396976
64, 4, 63, 30.8657, 0.402036
65, 4, 62, 31.6289, 0.407847
66, 4, 62, 31.2554, 0.413308
67, 5, 62, 30.8403, 0.418698
68, 6, 62, 30.6704, 0.424669
69, 6, 62, 30.2969, 0.430791
70, 6, 62, 29.9233, 0.436422
71, 6, 61, 29.6912, 0.443415
72, 6, 61, 29.3176, 0.448625
73, 6, 60, 30.6658, 0.453915
74, 6, 60, 30.1808, 0.459876
75, 6, 60, 29.6959, 0.465727
76, 6, 60, 29.4913, 0.471358
77, 6, 60, 29.1178, 0.476468
78, 7, 59, 30.1178, 0.481638
79, 7, 58, 30.881, 0.486878
80, 7, 57, 31.881, 0.492058
81, 7, 56, 32.881, 0.497408
82, 7, 55, 33.6442, 0.502918
83, 7, 54, 34.4074, 0.508659
84, 7, 53, 35.4074, 0.513989
85, 7, 52, 35.1752, 0.536823
86, 7, 51, 35.9384, 0.542303
87, 7, 50, 36.7016, 0.547603
88, 7, 49, 37.4648, 0.553064
89, 7, 48, 38.4648, 0.559646
90, 7, 47, 38.2326, 0.565367
91, 7, 46, 39.2326, 0.571258
92, 7, 46, 38.859, 0.577019
93, 7, 45, 39.6222, 0.583662
94, 7, 44, 39.975, 0.589353
95, 7, 44, 39.4901, 0.595274
96, 7, 44, 39.1165, 0.600825
97, 7, 44, 38.743, 0.607167
98, 7, 44, 38.3695, 0.612747
99, 7, 44, 37.9959, 0.61958
100, 7, 44, 37.6224, 0.625111
101, 7, 44, 37.2073, 0.630812
102, 7, 44, 36.8338, 0.636743
103, 7, 44, 36.4603, 0.642324
104, 7, 43, 37.8084, 0.647854
105, 8, 42, 38.8084, 0.653565
106, 8, 42, 38.4349, 0.659006
107, 8, 41, 39.4349, 0.664646
108, 8, 41, 39.0614, 0.670417
109, 8, 41, 38.5764, 0.676439
110, 8, 41, 38.2029, 0.681829
111, 8, 41, 37.8293, 0.6875
112, 8, 41, 37.4143, 0.693171
113, 8, 40, 38.7625, 0.698851
114, 8, 40, 38.3474, 0.704232
115, 8, 39, 39.6956, 0.709662
116, 8, 39, 39.3221, 0.715173
117, 8, 39, 39.1691, 0.720813
118, 8, 39, 38.9646, 0.726875
119, 8, 39, 38.591, 0.732405
120, 8, 39, 38.2175, 0.737716
121, 8, 39, 38.013, 0.743316
122, 8, 39, 37.86, 0.749157
123, 8, 39, 37.4865, 0.754728
124, 8, 39, 37.0715, 0.761701
125, 8, 38, 37.4242, 0.767232
126, 8, 38, 36.9393, 0.773113
127, 8, 38, 36.5657, 0.778844
128, 8, 38, 36.1922, 0.785056
129, 8, 38, 36.0223, 0.791217
130, 8, 38, 35.8694, 0.797199
131, 8, 38, 35.7164, 0.804362
132, 9, 38, 35.6233, 0.811115
133, 10, 38, 35.5644, 0.818049
134, 11, 38, 35.5238, 0.837536
135, 12, 38, 35.494, 0.846072
136, 13, 38, 35.4713, 0.855139
137, 14, 38, 35.4534, 0.865649
138, 14, 38, 35.3005, 0.877331
139, 14, 38, 35.0959, 0.883323
140, 14, 38, 34.943, 0.889114
141, 14, 38, 34.7731, 0.894725
142, 14, 38, 34.6201, 0.900506
143, 14, 38, 34.4672, 0.911857
144, 14, 38, 34.2627, 0.917758
145, 14, 38, 34.1097, 0.929351
146, 14, 38, 33.9992, 0.935562
147, 14, 38, 33.8463, 0.941223
148, 15, 38, 33.4313, 0.946854
149, 16, 38, 33.2613, 0.952615
150, 16, 38, 32.8878, 0.959328
151, 16, 38, 32.4728, 0.965008
152, 16, 38, 32.0577, 0.970479
153, 16, 38, 31.6842, 0.975919
154, 16, 37, 32.037, 0.982452
155, 16, 37, 31.552, 0.988814
156, 16, 37, 31.067, 0.994805
157, 17, 37, 30.9739, 1.00152
158, 18, 37, 30.915, 1.00834
159, 19, 37, 30.8744, 1.016
160, 20, 37, 30.8446, 1.02424
161, 20, 37, 31.0666, 1.03348
162, 21, 37, 31.0438, 1.04289
163, 22, 37, 31.0259, 1.05364
164, 22, 37, 30.873, 1.0655
165, 22, 37, 30.7201, 1.07124
166, 22, 37, 30.5671, 1.077
167, 22, 37, 30.4142, 1.08242
168, 22, 37, 30.2443, 1.08835
169, 22, 37, 30.0913, 1.10695
170, 22, 36, 30.3327, 1.11277
171, 22, 36, 30.1281, 1.11927
172, 22, 36, 29.6432, 1.12558
173, 22, 36, 29.2696, 1.13129
174, 22, 36, 29.0651, 1.13727
175, 22, 36, 28.6916, 1.14343
176, 22, 36, 28.2066, 1.15065
177, 22, 36, 28.0021, 1.15816
178, 22, 36, 27.8491, 1.16996
179, 22, 36, 27.6792, 1.17722
180, 22, 36, 27.5093, 1.183
181, 22, 36, 27.3564, 1.18844
182, 23, 36, 27.3419, 1.20096
183, 24, 36, 27.3299, 1.21443
184, 25, 36, 27.3198, 1.22987
185, 26, 36, 27.3113, 1.24649
186, 26, 36, 27.0478, 1.26517
187, 26, 36, 26.8949, 1.27124
188, 26, 36, 26.6904, 1.27853
