Seed is: 27
Number of samples is: 1000
Simulation name is: Simulation_1TV.sim
TimeStep, Distraction Rate, Missed States, Model Accuracy, Time (ms)
0, 0, 165, 0, 7e-05
1, 0, 164, 0.763197, 0.010039
2, 0, 163, 1.7632, 0.019337
3, 0, 162, 2.52639, 0.028935
4, 0, 161, 3.28959, 0.037862
5, 0, 160, 4.05279, 0.046819
6, 0, 159, 5.05279, 0.055486
7, 0, 158, 5.81599, 0.064623
8, 0, 157, 6.57918, 0.07337
9, 0, 156, 7.57918, 0.082016
10, 0, 155, 8.34238, 0.091745
11, 0, 154, 9.10558, 0.09994
12, 0, 153, 10.1056, 0.107986
13, 0, 152, 11.1056, 0.116462
14, 0, 151, 12.1056, 0.124828
15, 0, 150, 12.8688, 0.133635
16, 0, 149, 13.8688, 0.14186
17, 0, 148, 14.632, 0.150407
18, 0, 147, 14.3998, 0.158682
19, 0, 146, 15.163, 0.167068
20, 0, 145, 15.9262, 0.175414
21, 0, 144, 15.694, 0.184071
22, 0, 143, 16.4572, 0.192877
23, 0, 142, 17.2204, 0.201394
24, 0, 141, 18.2204, 0.20993
25, 0, 140, 19.2204, 0.218616
26, 0, 139, 19.9836, 0.227383
27, 0, 138, 20.9836, 0.23609
28, 0, 137, 21.7468, 0.244937
29, 0, 136, 21.5146, 0.253834
30, 0, 136, 21.0995, 0.26268
31, 0, 136, 20.6845, 0.271447
32, 0, 136, 20.311, 0.280264
33, 0, 136, 19.8959, 0.289151
34, 0, 136, 19.5224, 0.297968
35, 0, 135, 20.8706, 0.306865
36, 0, 135, 20.4555, 0.315731
37, 0, 135, 20.082, 0.324558
38, 0, 135, 19.9121, 0.332974
39, 0, 134, 21.2602, 0.342172
40, 0, 133, 22.0234, 0.351129
41, 0, 132, 22.7866, 0.360036
42, 0, 131, 23.7866, 0.368923
43, 0, 130, 24.5498, 0.377579
44, 0, 129, 25.313, 0.386677
45, 0, 128, 26.0762, 0.395854
46, 0, 127, 26.8394, 0.404851
47, 0, 126, 27.6026, 0.414139
48, 0, 126, 27.1176, 0.426833
49, 1, 125, 28.1176, 0.43597
50, 1, 125, 27.7441, 0.445398
51, 1, 124, 28.5073, 0.454806
52, 1, 123, 29.5073, 0.463533
53, 1, 122, 30.2705, 0.47249
54, 1, 122, 30.066, 0.481998
55, 1, 122, 29.6924, 0.491196
56, 1, 121, 30.4556, 0.500113
57, 1, 120, 31.2188, 0.508879
58, 1, 119, 31.982, 0.517957
59, 1, 118, 32.982, 0.526864
60, 1, 117, 33.7452, 0.535971
61, 1, 117, 33.2603, 0.545519
62, 1, 117, 33.0903, 0.554676
63, 1, 117, 32.9374, 0.563844
64, 1, 117, 32.5639, 0.573252
65, 1, 116, 33.5639, 0.582469
66, 1, 115, 34.3271, 0.591366
67, 1, 114, 35.0903, 0.600223
68, 1, 113, 35.8535, 0.60909
69, 1, 113, 35.4384, 0.618448
70, 1, 113, 35.0234, 0.627686
71, 1, 113, 34.6083, 0.636422
72, 1, 113, 34.2348, 0.64565
73, 1, 113, 34.1417, 0.654276
74, 1, 113, 33.9718, 0.663484
75, 1, 113, 33.888, 0.67208
76, 1, 112, 35.2361, 0.681618
77, 1, 111, 36.2361, 0.690625
78, 1, 110, 37.2361, 0.699673
79, 1, 109, 37.9993, 0.70896
80, 1, 109, 37.5144, 0.718909
81, 1, 109, 37.1408, 0.728137
82, 1, 109, 36.9709, 0.737324
83, 1, 109, 36.801, 0.746612
84, 1, 109, 36.6481, 0.755409
85, 1, 109, 36.4951, 0.764686
86, 1, 109, 36.3252, 0.773403
87, 1, 109, 36.1723, 0.782891
88, 1, 109, 36.0792, 0.792179
89, 1, 108, 36.2689, 0.801456
90, 1, 108, 36.1584, 0.810985
91, 1, 108, 36.0479, 0.820643
92, 1, 108, 35.6744, 0.829891
93, 1, 108, 35.5906, 0.838747
94, 1, 108, 35.5232, 0.848145
95, 1, 108, 35.4301, 0.857633
96, 1, 108, 35.337, 0.867302
97, 1, 108, 35.4594, 0.87675
98, 1, 108, 35.4005, 0.886208
99, 1, 108, 35.3416, 0.895716
100, 1, 107, 35.5046, 0.905344
101, 1, 107, 35.464, 0.914161
102, 1, 107, 35.3967, 0.92403
103, 1, 107, 35.3526, 0.933608
104, 1, 107, 35.3085, 0.943347
105, 1, 107, 35.2496, 0.952895
106, 1, 107, 35.1966, 0.974546
107, 1, 107, 34.823, 0.984395
108, 1, 106, 35.823, 0.993642
109, 1, 106, 35.4495, 1.00298
110, 1, 106, 35.3524, 1.01287
111, 2, 106, 34.9374, 1.02221
112, 3, 106, 34.7675, 1.03192
113, 4, 106, 34.6744, 1.04225
114, 5, 106, 34.6155, 1.0529
115, 6, 106, 34.5748, 1.06422
116, 7, 106, 34.5451, 1.07631
117, 8, 106, 34.5223, 1.0892
118, 8, 106, 34.3694, 1.09807
119, 8, 106, 34.3392, 1.10799
120, 8, 106, 34.2803, 1.11758
121, 8, 106, 34.2501, 1.12718
122, 8, 106, 34.1833, 1.13701
123, 9, 106, 34.1653, 1.15119
124, 9, 105, 34.4067, 1.16641
125, 10, 105, 34.3922, 1.17574
126, 10, 105, 34.1876, 1.19336
