Seed is: 77
Number of samples is: 3000
Simulation name is: Simulation_2TV_10x10.sim
TimeStep, Distraction Rate, Missed States, Model Accuracy, Time (ms)
0, 0, 732, 0, 7e-05
1, 0, 731, 1, 0.065585
2, 0, 731, 0.584963, 0.129847
3, 0, 731, 0.415037, 0.1946
4, 0, 730, 1.17823, 0.257731
5, 0, 729, 1.94143, 0.320641
6, 0, 728, 2.2942, 0.383671
7, 0, 728, 2.60924, 0.4465
8, 0, 728, 2.03117, 0.50931
9, 0, 727, 2.38394, 0.572751
10, 0, 727, 2.69897, 0.635811
11, 0, 727, 2.96241, 0.69834
12, 0, 727, 2.32544, 0.760739
13, 0, 727, 2.06201, 0.823218
14, 0, 727, 2.2429, 0.885547
15, 0, 726, 3.00609, 0.947855
16, 0, 725, 3.76929, 1.01063
17, 0, 725, 3.39576, 1.07363
18, 0, 725, 3.02222, 1.13613
19, 0, 725, 2.86929, 1.19889
20, 0, 724, 3.11063, 1.26193
21, 0, 724, 2.90609, 1.33379
22, 0, 723, 3.90609, 1.3971
23, 0, 723, 3.49106, 1.45964
24, 0, 723, 3.32113, 1.5226
25, 0, 722, 4.08433, 1.58573
26, 0, 721, 4.84753, 1.65181
27, 0, 720, 5.84753, 1.71513
28, 0, 720, 5.43249, 1.7776
29, 0, 720, 5.26256, 1.83966
30, 0, 719, 6.02576, 1.90205
31, 0, 719, 5.65223, 1.96432
32, 0, 719, 5.27869, 2.02695
33, 0, 719, 5.12576, 2.08981
34, 0, 719, 4.97283, 2.15229
35, 0, 718, 5.73603, 2.21495
36, 0, 717, 5.50383, 2.27776
37, 0, 716, 6.85199, 2.34041
38, 0, 716, 6.47846, 2.40314
39, 0, 716, 5.9935, 2.46617
40, 0, 716, 5.84056, 2.52875
41, 0, 716, 5.63603, 2.59181
42, 0, 715, 6.39922, 2.65401
43, 0, 715, 6.02569, 2.71685
44, 0, 715, 5.65216, 2.77943
45, 0, 715, 5.49922, 2.84223
46, 0, 714, 5.74056, 2.90519
47, 0, 714, 5.53603, 2.96822
48, 0, 714, 5.45223, 3.03103
49, 0, 713, 6.21542, 3.09365
50, 0, 712, 6.97862, 3.15646
51, 0, 712, 6.60509, 3.21933
52, 0, 712, 6.23155, 3.28269
53, 0, 712, 6.07862, 3.36036
54, 0, 712, 5.92569, 3.42452
55, 0, 711, 6.92569, 3.48801
56, 0, 711, 6.51065, 3.55129
57, 0, 711, 6.34073, 3.61456
58, 0, 710, 7.10392, 3.67766
59, 0, 709, 7.86712, 3.74202
60, 0, 708, 7.63493, 3.80569
61, 0, 707, 8.98309, 3.869
62, 0, 707, 8.60955, 3.93207
63, 0, 707, 8.12459, 3.99531
64, 0, 707, 7.97166, 4.05836
65, 0, 707, 8.19359, 4.12194
66, 0, 706, 8.95678, 4.18667
67, 0, 705, 9.71998, 4.24958
68, 0, 705, 9.34645, 4.31285
69, 0, 705, 8.97291, 4.37594
70, 0, 705, 8.81998, 4.44041
71, 0, 705, 8.66705, 4.50377
72, 0, 704, 9.43025, 4.56863
73, 0, 703, 9.19805, 4.65884
74, 0, 702, 10.5462, 4.72681
75, 0, 701, 11.3094, 4.79914
76, 0, 701, 10.8244, 4.8677
77, 0, 701, 10.4509, 4.93138
78, 0, 701, 10.2464, 4.99484
79, 0, 701, 10.0934, 5.0583
80, 0, 700, 11.0934, 5.12171
81, 0, 700, 10.6784, 5.18496
82, 0, 700, 10.5085, 5.2484
83, 0, 699, 11.2717, 5.31422
84, 0, 699, 10.8981, 5.3771
85, 0, 698, 11.2509, 5.44076
86, 0, 698, 10.766, 5.50417
87, 0, 697, 11.0073, 5.56792
88, 0, 697, 10.8028, 5.63166
89, 0, 697, 10.5982, 5.69678
90, 0, 696, 11.3614, 5.76059
91, 0, 695, 12.1246, 5.83285
92, 0, 694, 12.8878, 5.90218
93, 0, 693, 13.651, 5.96585
94, 0, 692, 14.651, 6.02936
95, 0, 692, 14.236, 6.09341
96, 0, 692, 14.066, 6.15724
97, 0, 691, 14.8292, 6.22098
98, 0, 691, 14.4557, 6.28462
99, 0, 691, 14.0822, 6.34859
100, 0, 691, 13.9292, 6.41232
101, 0, 691, 13.7763, 6.47577
102, 0, 690, 14.5395, 6.53966
103, 0, 690, 14.166, 6.60367
104, 0, 690, 13.7924, 6.66776
105, 0, 690, 13.6395, 6.73201
106, 0, 690, 13.4866, 6.79631
107, 0, 689, 14.2498, 6.86023
108, 0, 689, 13.8762, 6.92454
109, 0, 688, 14.229, 6.99138
110, 0, 688, 13.744, 7.07468
111, 0, 688, 13.5911, 7.1536
112, 0, 688, 13.3866, 7.21878
113, 0, 687, 14.1498, 7.28294
114, 0, 686, 14.913, 7.35078
115, 0, 686, 14.5394, 7.41537
116, 0, 686, 14.1659, 7.48114
117, 0, 686, 14.013, 7.54509
118, 0, 686, 13.86, 7.6101
119, 0, 685, 13.6278, 7.67557
120, 0, 684, 14.976, 7.74027
121, 0, 684, 14.6025, 7.80508
122, 0, 684, 14.1175, 7.87063
123, 0, 684, 13.9646, 7.93521
124, 0, 684, 13.76, 8.01238
125, 0, 684, 13.6495, 8.07752
126, 0, 684, 13.5564, 8.14218
127, 0, 684, 13.7195, 8.20662
128, 0, 684, 13.609, 8.27153
129, 0, 684, 13.5252, 8.33733
130, 0, 683, 14.2884, 8.40352
131, 0, 682, 14.0562, 8.46832
132, 0, 681, 15.4043, 8.53345
133, 0, 681, 15.0308, 8.59953
134, 0, 681, 14.5458, 8.66474
135, 0, 681, 14.3929, 8.72975
136, 0, 681, 14.1884, 8.79459
137, 0, 680, 14.9516, 8.85968
138, 0, 679, 15.7148, 8.92462
139, 0, 678, 16.478, 8.98912
140, 0, 677, 16.8307, 9.05429
141, 0, 677, 17.1458, 9.11934
