Seed is: 96
Number of samples is: 3000
Simulation name is: Simulation_2TV_10x10.sim
TimeStep, Distraction Rate, Missed States, Model Accuracy, Time (ms)
0, 0, 732, 0, 4e-05
1, 0, 731, 0.763197, 0.099279
2, 0, 730, 1.52639, 0.197346
3, 0, 729, 2.28959, 0.296074
4, 0, 729, 1.91606, 0.405683
5, 0, 728, 2.91606, 0.524529
6, 0, 727, 3.67926, 0.62471
7, 0, 726, 4.44245, 0.723027
8, 0, 725, 5.20565, 0.820994
9, 0, 724, 5.96885, 0.919842
10, 0, 723, 6.73204, 1.01842
11, 0, 722, 7.49524, 1.11694
12, 0, 721, 8.25844, 1.21555
13, 0, 721, 7.8849, 1.31232
14, 0, 720, 8.6481, 1.41039
15, 0, 719, 9.4113, 1.50836
16, 0, 718, 10.4113, 1.60654
17, 0, 717, 11.1745, 1.70562
18, 0, 716, 12.1745, 1.80375
19, 0, 715, 12.9377, 1.90262
20, 0, 715, 12.5642, 2.00174
21, 0, 715, 12.1906, 2.10064
22, 0, 715, 11.7756, 2.1993
23, 0, 714, 12.0169, 2.29762
24, 0, 714, 11.6434, 2.39594
25, 0, 713, 12.4066, 2.49379
26, 0, 713, 12.0331, 2.59201
27, 0, 712, 12.7963, 2.69165
28, 0, 711, 13.5595, 2.78978
29, 0, 710, 14.3227, 2.88881
30, 0, 709, 15.0858, 2.98793
31, 0, 708, 15.849, 3.08707
32, 0, 708, 15.4755, 3.186
33, 0, 708, 15.102, 3.28509
34, 0, 707, 15.4547, 3.38404
35, 0, 706, 16.2179, 3.48316
36, 0, 705, 16.9811, 3.58279
37, 0, 704, 17.7443, 3.69779
38, 0, 703, 17.5121, 3.79775
39, 0, 702, 18.2753, 3.89773
40, 0, 701, 19.0385, 3.99694
41, 0, 700, 19.8017, 4.09668
42, 0, 700, 19.4282, 4.19565
43, 0, 699, 19.781, 4.29748
44, 0, 698, 20.5442, 4.39693
45, 0, 697, 21.5442, 4.49821
46, 0, 696, 22.3074, 4.59777
47, 0, 695, 23.3074, 4.69758
48, 0, 694, 24.0706, 4.79708
49, 0, 693, 24.8338, 4.89704
50, 0, 693, 24.4602, 4.99605
51, 0, 692, 24.228, 5.09648
52, 0, 691, 25.5762, 5.1964
53, 0, 691, 25.1612, 5.29638
54, 0, 691, 24.7876, 5.39649
55, 0, 691, 24.4141, 5.49695
56, 0, 690, 25.7623, 5.5974
57, 0, 689, 26.5254, 5.69846
58, 0, 688, 27.5254, 5.79784
59, 0, 687, 28.2886, 5.90094
60, 0, 686, 29.0518, 6.00118
61, 0, 686, 28.6783, 6.10164
62, 0, 686, 28.3048, 6.20222
63, 0, 685, 29.068, 6.30211
64, 0, 684, 29.8312, 6.40268
65, 0, 683, 30.5944, 6.50349
66, 0, 683, 30.2208, 6.60337
67, 0, 683, 30.0679, 6.70382
68, 0, 683, 29.915, 6.80359
69, 0, 683, 29.762, 6.9038
70, 0, 682, 30.5252, 7.0041
71, 0, 681, 31.2884, 7.11617
72, 0, 681, 31.1355, 7.2171
73, 0, 680, 31.8987, 7.31762
74, 0, 679, 32.2515, 7.41843
75, 1, 678, 33.2515, 7.51906
76, 1, 678, 32.7665, 7.61985
77, 1, 678, 32.393, 7.72056
78, 2, 678, 31.9779, 7.82125
79, 3, 677, 32.9779, 7.92167
80, 3, 676, 33.7411, 8.02451
81, 3, 675, 34.7411, 8.12312
82, 3, 675, 34.3676, 8.22342
83, 4, 675, 33.9526, 8.32521
84, 5, 675, 33.7826, 8.42629
85, 5, 675, 33.4091, 8.52746
86, 5, 675, 33.2562, 8.62767
87, 5, 675, 33.1032, 8.72806
88, 5, 674, 33.8664, 8.82879
89, 5, 674, 33.4929, 8.9288
90, 5, 674, 33.34, 9.02887
91, 5, 674, 33.187, 9.12914
92, 5, 673, 33.9502, 9.2531
93, 5, 672, 34.9502, 9.35401
94, 5, 671, 35.9502, 9.45531
95, 5, 671, 35.5352, 9.55556
96, 5, 671, 35.3653, 9.65627
97, 5, 671, 35.2722, 9.75654
98, 5, 671, 35.2133, 9.85684
99, 5, 670, 35.9765, 9.95743
100, 5, 669, 36.7397, 10.0576
101, 5, 669, 36.3661, 10.1577
102, 5, 668, 37.3661, 10.26
103, 5, 667, 38.1293, 10.3705
104, 5, 666, 38.8925, 10.4718
105, 5, 666, 38.519, 10.5747
106, 5, 666, 38.3661, 10.6756
107, 5, 666, 37.951, 10.7768
108, 5, 666, 37.8672, 10.8774
109, 5, 666, 37.4522, 10.9788
110, 5, 666, 37.0786, 11.0803
111, 5, 666, 36.9948, 11.1811
112, 5, 666, 36.911, 11.2818
113, 5, 665, 37.6742, 11.3834
114, 5, 664, 38.6742, 11.4854
