Seed is: 80
Number of samples is: 3000
Simulation name is: Simulation_2TV_10x10.sim
TimeStep, Distraction Rate, Missed States, Model Accuracy, Time (ms)
0, 0, 732, 0, 6e-05
1, 0, 731, 0.763197, 0.072688
2, 0, 730, 0.531004, 0.135548
3, 0, 729, 0.298812, 0.197897
4, 0, 728, 1.29881, 0.259895
5, 0, 728, 0.883774, 0.322253
6, 0, 727, 2.23193, 0.384281
7, 0, 726, 2.99513, 0.4465
8, 0, 725, 3.75833, 0.508769
9, 0, 724, 4.52153, 0.571398
10, 0, 723, 5.28472, 0.633807
11, 0, 723, 4.91119, 0.701335
12, 0, 722, 5.67439, 0.764325
13, 0, 721, 6.02716, 0.826945
14, 0, 721, 5.54219, 0.889163
15, 0, 720, 6.30539, 0.951682
16, 0, 719, 7.30539, 1.01427
17, 0, 718, 7.0732, 1.07712
18, 0, 718, 6.65816, 1.13935
19, 0, 718, 6.48824, 1.20145
20, 0, 717, 7.25143, 1.26382
21, 0, 717, 6.8779, 1.32611
22, 0, 717, 6.83639, 1.38868
23, 0, 716, 7.59959, 1.46085
24, 0, 715, 8.59959, 1.52372
25, 0, 715, 8.18455, 1.58629
26, 0, 714, 8.94775, 1.64921
27, 0, 713, 10.6525, 1.71201
28, 0, 712, 11.4157, 1.77495
29, 0, 712, 11.6376, 1.83743
30, 0, 711, 12.4008, 1.90009
31, 0, 710, 13.164, 1.96306
32, 0, 710, 12.5859, 2.02597
33, 0, 709, 13.3491, 2.08896
34, 1, 708, 14.3491, 2.15191
35, 1, 707, 14.1169, 2.21449
36, 2, 707, 13.7019, 2.27754
37, 2, 706, 13.4697, 2.34047
38, 3, 705, 14.4697, 2.40338
39, 3, 704, 15.8178, 2.46622
40, 3, 704, 15.4443, 2.52938
41, 3, 704, 15.1809, 2.59229
42, 3, 703, 15.5336, 2.65526
43, 3, 703, 15.0487, 2.7183
44, 3, 703, 15.2126, 2.78138
45, 3, 703, 15.1195, 2.84418
46, 3, 703, 14.7459, 2.90702
47, 3, 702, 15.7459, 2.9697
48, 3, 702, 15.593, 3.03283
49, 3, 702, 15.4121, 3.09586
50, 3, 702, 15.0386, 3.15881
51, 3, 701, 15.8018, 3.22176
52, 3, 700, 15.5696, 3.28502
53, 3, 700, 15.5281, 3.35785
54, 3, 700, 15.1545, 3.42139
55, 3, 699, 15.9177, 3.48466
56, 3, 698, 17.2659, 3.54812
57, 3, 697, 18.2659, 3.6113
58, 3, 697, 17.8509, 3.67435
59, 3, 697, 17.6979, 3.73748
60, 3, 697, 17.528, 3.80059
61, 3, 697, 17.1545, 3.86354
62, 3, 697, 16.7809, 3.92678
63, 3, 696, 17.0223, 3.98989
64, 3, 696, 16.5373, 4.05334
65, 3, 695, 17.3005, 4.11844
66, 3, 695, 17.2167, 4.18172
67, 3, 695, 17.0969, 4.2451
68, 3, 695, 16.7234, 4.30811
69, 4, 695, 16.5534, 4.37167
70, 4, 695, 16.0685, 4.43499
71, 4, 694, 15.8363, 4.49803
72, 4, 694, 15.6664, 4.5612
73, 4, 694, 15.5733, 4.62449
74, 4, 693, 16.9214, 4.6877
75, 4, 692, 17.6846, 4.75168
