Seed is: 91
Number of samples is: 3000
Simulation name is: Simulation_2TV_10x10.sim
TimeStep, Distraction Rate, Missed States, Model Accuracy, Time (ms)
0, 0, 732, 0, 0.00012
1, 0, 731, -0.232193, 0.064753
2, 0, 730, 0.531004, 0.127593
3, 0, 729, 1.2942, 0.190302
4, 0, 728, 2.64236, 0.252541
5, 0, 727, 3.40556, 0.314759
6, 0, 726, 4.16876, 0.377289
7, 0, 725, 4.93195, 0.439988
8, 0, 724, 5.69515, 0.502397
9, 0, 723, 6.45835, 0.565477
10, 0, 722, 7.22154, 0.627896
11, 0, 721, 6.98935, 0.695815
12, 0, 720, 7.98935, 0.759006
13, 0, 719, 8.75255, 0.821274
14, 0, 718, 9.51575, 0.883653
15, 0, 717, 10.2789, 0.946282
16, 0, 716, 11.2789, 1.00845
17, 0, 715, 12.0421, 1.07101
18, 0, 715, 11.6686, 1.13409
19, 0, 715, 11.2536, 1.19698
20, 0, 714, 12.2536, 1.25932
21, 0, 714, 12.0836, 1.32184
22, 0, 714, 11.9905, 1.38447
23, 0, 714, 11.5755, 1.4474
24, 0, 714, 11.202, 1.51015
25, 0, 714, 10.8284, 1.57234
26, 0, 714, 10.6755, 1.64748
27, 0, 713, 11.4387, 1.70993
28, 0, 712, 11.2065, 1.79111
29, 1, 711, 12.2065, 1.86617
30, 1, 710, 13.5547, 1.93037
31, 1, 709, 14.3179, 1.99397
32, 1, 708, 14.0857, 2.05719
33, 1, 707, 15.4338, 2.12113
34, 1, 706, 16.197, 2.18432
35, 1, 705, 16.9602, 2.24711
36, 1, 704, 17.7234, 2.30973
37, 1, 704, 17.3499, 2.39211
38, 1, 703, 18.1131, 2.45537
39, 1, 702, 18.8763, 2.51879
40, 1, 701, 19.6395, 2.582
41, 1, 701, 19.2659, 2.64557
42, 1, 701, 18.8924, 2.70876
43, 1, 700, 19.6556, 2.77184
44, 1, 699, 20.6556, 2.83543
45, 1, 699, 20.2406, 2.89878
46, 1, 698, 21.0038, 2.96222
47, 1, 697, 21.767, 3.02602
48, 1, 697, 21.3934, 3.08953
49, 1, 696, 22.1566, 3.15333
50, 1, 695, 22.9198, 3.2167
51, 1, 694, 23.683, 3.28004
52, 1, 693, 24.4462, 3.34332
53, 1, 692, 25.2094, 3.40698
54, 1, 691, 26.2094, 3.47307
55, 1, 691, 25.8359, 3.53657
56, 1, 690, 25.6037, 3.59998
57, 1, 690, 25.2302, 3.66518
58, 1, 689, 24.998, 3.72845
59, 1, 689, 24.6244, 3.79197
60, 1, 689, 24.2509, 3.85568
61, 1, 688, 25.0141, 3.91951
62, 1, 687, 25.2554, 3.98317
63, 1, 687, 24.8819, 4.04702
64, 1, 686, 25.6451, 4.11092
65, 1, 686, 25.4922, 4.17555
66, 1, 686, 25.1186, 4.2397
67, 1, 685, 25.8818, 4.30339
68, 1, 685, 25.5083, 4.3672
69, 1, 684, 26.2715, 4.43098
70, 1, 683, 27.0347, 4.4948
71, 1, 682, 27.7979, 4.56279
72, 1, 682, 27.645, 4.62691
73, 1, 682, 27.5612, 4.69065
74, 1, 681, 28.3244, 4.7542
75, 1, 680, 29.0875, 4.81817
76, 1, 680, 28.6725, 4.88445
77, 1, 680, 28.5026, 4.94845
78, 1, 680, 28.3497, 5.01361
79, 1, 680, 27.9761, 5.07746
80, 1, 679, 28.7393, 5.14153
81, 1, 679, 28.3658, 5.2157
82, 1, 679, 28.2727, 5.27972
83, 1, 678, 29.0359, 5.34385
84, 1, 678, 28.5509, 5.40774
85, 1, 678, 28.492, 5.47204
86, 1, 678, 28.1185, 5.53592
87, 1, 677, 28.8817, 5.6001
88, 1, 677, 28.5081, 5.67436
89, 1, 676, 29.5081, 5.73934
90, 1, 675, 30.2713, 5.80386
91, 1, 674, 31.0345, 5.86832
92, 1, 674, 30.661, 5.93259
93, 1, 673, 31.661, 5.99677
94, 1, 673, 31.2875, 6.06094
95, 1, 673, 31.1345, 6.12511
96, 1, 673, 30.9816, 6.18893
97, 1, 673, 30.6081, 6.253
98, 1, 673, 30.4551, 6.31736
99, 2, 672, 31.4551, 6.38168
100, 3, 672, 31.0401, 6.44573
101, 3, 672, 30.5551, 6.50993
102, 3, 672, 30.1816, 6.57392
103, 3, 672, 29.8081, 6.63776
104, 3, 672, 29.393, 6.70226
105, 3, 672, 29.2231, 6.76619
106, 3, 671, 28.9909, 6.83027
107, 3, 671, 28.9494, 6.89445
108, 3, 671, 28.8563, 6.95885
109, 3, 671, 28.7974, 7.02293
110, 3, 670, 30.5021, 7.08696
111, 4, 670, 30.3322, 7.15165
112, 5, 670, 29.9171, 7.2163
113, 6, 670, 29.824, 7.28069
114, 7, 670, 29.6541, 7.34605
115, 8, 670, 29.5952, 7.41242
116, 9, 670, 29.5546, 7.47684
117, 9, 670, 29.35, 7.5409
118, 9, 670, 28.9765, 7.60479
119, 10, 670, 28.8834, 7.66931
120, 11, 670, 28.8245, 7.73999
121, 12, 670, 28.7948, 7.80418
122, 12, 670, 28.6843, 7.86837
123, 12, 670, 28.5313, 7.93261
124, 12, 670, 28.4475, 7.99678
125, 12, 670, 28.0325, 8.06884
126, 12, 669, 28.2222, 8.13393
127, 12, 669, 28.1117, 8.19805
128, 13, 669, 28.089, 8.26282
129, 14, 669, 28.0711, 8.3288
130, 14, 669, 28.0037, 8.39503
131, 14, 669, 27.8508, 8.4594
132, 14, 669, 28.1658, 8.52416
133, 14, 669, 28.0129, 8.58842
134, 14, 669, 27.6394, 8.65289
135, 14, 669, 27.2658, 8.71704
136, 14, 668, 27.0337, 8.78139
137, 14, 667, 27.7968, 8.84779
138, 14, 666, 28.56, 8.91264
139, 14, 665, 29.9082, 8.97774
140, 14, 664, 30.6714, 9.05688
141, 14, 664, 30.1864, 9.12164
142, 14, 663, 30.9496, 9.18649
143, 14, 662, 31.7128, 9.25088
144, 14, 661, 32.476, 9.31562
145, 14, 660, 32.2438, 9.38013
146, 14, 659, 33.592, 9.44483
147, 14, 658, 34.3552, 9.50943
148, 14, 657, 35.1184, 9.57406
149, 14, 657, 34.7449, 9.6395
150, 14, 656, 34.5127, 9.70632
151, 14, 655, 35.8608, 9.77179
152, 14, 654, 36.624, 9.83727
153, 14, 653, 37.3872, 9.90235
154, 14, 652, 38.1504, 9.96762
155, 14, 651, 38.9136, 10.0328
156, 14, 650, 39.6768, 10.0978
157, 14, 649, 40.44, 10.1652
158, 14, 649, 40.0665, 10.2305
159, 14, 648, 40.8297, 10.2955
160, 14, 647, 41.8297, 10.3608
161, 14, 646, 42.5929, 10.426
162, 14, 646, 42.2193, 10.4913
163, 14, 645, 42.9825, 10.5567
164, 14, 644, 43.7457, 10.6217
165, 14, 643, 44.5089, 10.6869
166, 14, 642, 45.2721, 10.7525
167, 14, 641, 46.2721, 10.8203
168, 14, 640, 46.0399, 10.886
169, 14, 640, 45.6249, 10.9512
170, 14, 639, 46.3881, 11.0171
171, 14, 638, 47.1513, 11.0824
172, 14, 637, 46.9191, 11.1485
173, 14, 636, 47.9191, 11.214
174, 14, 636, 47.5041, 11.2794
175, 14, 635, 47.2719, 11.3452
176, 14, 635, 47.1019, 11.4122
177, 14, 634, 48.4501, 11.4785
178, 14, 633, 49.4501, 11.5439
179, 14, 632, 50.2133, 11.6098
180, 14, 631, 50.9765, 11.6754
181, 14, 630, 51.7397, 11.7413
182, 14, 629, 53.0879, 11.807
183, 14, 628, 53.4406, 11.875
184, 14, 628, 53.0671, 11.9409
185, 14, 628, 52.974, 12.0069
186, 14, 628, 52.6004, 12.0729
187, 14, 627, 52.9532, 12.1387
188, 14, 626, 53.9532, 12.2044
189, 14, 626, 53.4683, 12.2702
190, 14, 626, 52.9833, 12.3459
191, 14, 625, 53.7465, 12.4126
192, 14, 624, 54.5097, 12.479
193, 14, 623, 55.2729, 12.5449
194, 14, 622, 56.0361, 12.6112
195, 14, 621, 56.7993, 12.6772
196, 14, 620, 57.5625, 12.7438
197, 14, 619, 58.3257, 12.8101
198, 14, 619, 57.9521, 12.8758
199, 14, 619, 57.5786, 12.942
200, 14, 619, 57.2051, 13.0084
201, 14, 619, 56.79, 13.0741
202, 14, 618, 57.1428, 13.1402
203, 14, 618, 56.7693, 13.2058
204, 14, 617, 57.5325, 13.2715
205, 14, 616, 58.2957, 13.339
206, 14, 615, 59.2957, 13.4058
207, 14, 615, 58.8806, 13.4722
208, 14, 615, 58.7107, 13.5393
209, 14, 615, 58.6176, 13.6055
210, 14, 615, 58.5587, 13.6712
211, 14, 614, 58.3265, 13.7373
212, 14, 614, 58.1736, 13.8036
213, 14, 614, 57.8, 13.8695
214, 14, 613, 58.5632, 13.9359
215, 14, 612, 59.3264, 14.0049
216, 14, 612, 59.1735, 14.0716
217, 14, 612, 59.0206, 14.1376
218, 14, 612, 58.9368, 14.2037
219, 14, 612, 58.5632, 14.2703
220, 14, 612, 58.1482, 14.336
221, 14, 611, 58.9114, 14.4029
222, 14, 610, 59.6746, 14.4753
223, 14, 610, 59.3011, 14.542
224, 14, 610, 58.9275, 14.6085
225, 14, 609, 59.6907, 14.6949
226, 14, 608, 60.4539, 14.7731
227, 14, 607, 61.2171, 14.8537
228, 14, 607, 60.8436, 14.9491
229, 14, 607, 60.6906, 15.0209
230, 14, 607, 60.5377, 15.0876
231, 14, 607, 60.1642, 15.154
232, 14, 607, 60.0804, 15.2203
233, 14, 607, 59.9275, 15.2974
234, 14, 607, 59.8744, 15.3642
235, 14, 606, 60.2272, 15.4307
236, 14, 606, 60.1434, 15.4971
237, 14, 606, 60.1068, 15.5638
238, 14, 606, 59.6219, 15.6305
239, 14, 605, 60.6219, 15.712
240, 14, 604, 60.9746, 15.7795
241, 14, 604, 60.5596, 15.8463
242, 14, 604, 60.1861, 15.9127
243, 14, 603, 60.9493, 15.9796
244, 14, 603, 61.2643, 16.0483
245, 14, 603, 61.0944, 16.1152
246, 14, 602, 61.8576, 16.1831
247, 14, 601, 62.6208, 16.2498
248, 14, 600, 63.384, 16.3164
249, 14, 599, 64.1472, 16.3834
250, 14, 598, 65.1472, 16.4501
251, 14, 597, 65.9104, 16.5172
252, 14, 596, 66.6736, 16.5838
253, 14, 596, 66.2585, 16.6505
254, 14, 595, 67.2585, 16.7172
255, 14, 595, 66.885, 16.7839
256, 14, 594, 67.885, 16.8511
257, 14, 594, 67.47, 16.9213
258, 14, 594, 67.0964, 16.9911
259, 14, 593, 66.8642, 17.0589
260, 14, 593, 66.7113, 17.1267
261, 14, 593, 66.5414, 17.1933
262, 14, 592, 67.3046, 17.2603
263, 14, 591, 68.0678, 17.3272
264, 14, 591, 67.9747, 17.3943
265, 14, 591, 67.9158, 17.4609
266, 14, 591, 67.8751, 17.5286
267, 14, 591, 67.5016, 17.5955
268, 14, 590, 68.2648, 17.6847
269, 14, 589, 69.028, 17.798
270, 14, 589, 68.6545, 17.8653
271, 14, 589, 68.6014, 17.932
272, 14, 589, 68.5747, 17.9991
273, 14, 589, 68.5381, 18.0663
274, 14, 588, 68.7794, 18.1335
275, 14, 588, 68.5749, 18.2004
276, 14, 588, 68.2014, 18.2676
277, 14, 587, 68.3911, 18.3348
278, 14, 586, 69.1543, 18.4019
279, 14, 586, 69.0014, 18.469
280, 14, 586, 68.6278, 18.5357
281, 14, 586, 68.544, 18.6026
282, 14, 585, 69.3072, 18.6695
283, 14, 585, 68.9337, 18.7365
284, 14, 584, 70.2819, 18.8034
285, 14, 583, 70.5232, 18.8708
286, 14, 582, 71.5232, 18.9379
287, 14, 582, 71.1082, 19.0151
288, 14, 582, 70.9036, 19.0833
289, 14, 582, 70.4886, 19.1503
290, 14, 582, 70.0036, 19.2173
291, 14, 581, 70.7668, 19.2843
292, 14, 581, 70.3933, 19.3513
293, 14, 580, 70.7461, 19.4189
294, 14, 579, 70.5139, 19.4861
295, 14, 579, 70.1403, 19.5535
296, 14, 578, 70.9035, 19.6211
297, 14, 577, 72.2517, 19.6881
298, 14, 576, 73.0149, 19.756
299, 14, 576, 72.5299, 19.8237
300, 14, 576, 72.377, 19.8913
301, 14, 576, 72.2241, 19.9586
302, 14, 576, 71.8505, 20.0261
303, 14, 575, 72.2033, 20.0933
304, 14, 575, 72.0334, 20.1606
305, 14, 575, 71.9403, 20.2276
306, 14, 574, 72.7035, 20.2951
307, 14, 574, 72.3299, 20.3624
308, 14, 574, 72.2461, 20.4293
309, 14, 573, 73.2461, 20.4969
310, 14, 573, 72.8311, 20.5646
311, 14, 573, 72.6782, 20.6317
312, 14, 573, 72.9001, 20.7015
313, 14, 573, 72.6367, 20.7694
314, 14, 573, 72.2631, 20.8366
315, 14, 573, 72.2042, 20.9035
316, 14, 573, 71.7193, 20.971
317, 14, 573, 71.6355, 21.0385
318, 14, 573, 71.4843, 21.1055
319, 14, 573, 71.3314, 21.173
320, 14, 573, 71.1268, 21.2401
321, 14, 572, 71.2899, 21.3075
322, 14, 572, 71.2061, 21.3749
323, 14, 572, 71.0956, 21.4417
324, 14, 572, 71.0426, 21.5087
325, 14, 572, 71.0019, 21.576
326, 14, 572, 70.9346, 21.6434
327, 14, 572, 70.7817, 21.712
328, 14, 572, 70.6287, 21.7795
329, 14, 572, 70.5449, 21.8466
330, 14, 572, 70.4611, 21.9137
331, 14, 572, 70.2912, 21.9816
332, 14, 572, 70.1981, 22.0488
333, 14, 572, 70.1392, 22.1164
334, 14, 572, 70.0986, 22.1834
335, 14, 572, 70.0688, 22.269
336, 14, 572, 69.8989, 22.3511
337, 14, 572, 69.8058, 22.4194
338, 14, 572, 69.7469, 22.4881
339, 14, 572, 69.7242, 22.5571
340, 14, 572, 69.5196, 22.6261
341, 14, 572, 69.1461, 22.6935
342, 14, 572, 68.9762, 22.7607
343, 14, 572, 68.6026, 22.8276
344, 14, 572, 68.4327, 22.8947
345, 14, 571, 68.2005, 22.9619
346, 14, 571, 67.7156, 23.0293
347, 14, 571, 67.5626, 23.0973
348, 14, 571, 67.5329, 23.1641
349, 14, 571, 67.3799, 23.2335
350, 14, 571, 67.2868, 23.3012
351, 14, 571, 67.203, 23.3686
352, 14, 571, 67.1059, 23.4362
353, 14, 571, 67.0222, 23.5035
354, 14, 571, 66.9691, 23.5706
355, 14, 571, 66.9285, 23.6377
356, 14, 571, 66.9106, 23.7046
357, 14, 571, 67.0736, 23.7723
358, 14, 571, 67.0591, 23.8391
359, 14, 570, 67.2222, 23.9114
360, 14, 570, 67.1924, 23.979
361, 14, 570, 67.1697, 24.0462
362, 14, 570, 67.3336, 24.1133
363, 14, 570, 67.3216, 24.1804
364, 14, 570, 67.1407, 24.2494
365, 14, 570, 67.0569, 24.3166
366, 14, 570, 66.904, 24.3839
367, 14, 570, 66.8109, 24.452
368, 14, 569, 68.159, 24.5204
369, 14, 569, 67.744, 24.5882
370, 14, 568, 68.5072, 24.6556
