Seed is: 18
Number of samples is: 1000
Simulation name is: NoTvSim.sim
TimeStep, Distraction Rate, Missed States, Model Accuracy, Time (ms)
0, 0, 256, 0, 9e-05
1, 0, 255, 1, 0.087025
2, 0, 255, 0.584963, 0.12626
3, 0, 255, 0.415037, 0.147961
4, 0, 254, 1.17823, 0.1629
5, 0, 253, 1.94143, 0.219317
6, 0, 252, 2.94143, 0.282187
7, 0, 252, 2.5679, 0.297085
8, 0, 252, 2.19436, 0.32046
9, 0, 252, 2.04143, 0.354916
10, 0, 252, 1.8885, 0.415922
11, 0, 252, 1.8047, 0.44113
12, 0, 252, 1.7209, 0.492027
13, 0, 252, 1.30587, 0.532514
14, 0, 252, 1.13594, 0.580906
15, 0, 251, 1.89914, 0.595404
16, 0, 250, 2.89914, 0.626222
17, 0, 250, 2.4841, 0.683451
18, 0, 250, 2.31417, 0.722215
19, 0, 249, 3.07737, 0.784293
20, 0, 248, 2.84518, 0.815593
21, 0, 247, 4.19334, 0.849127
22, 0, 247, 3.81981, 0.889624
23, 0, 247, 3.33484, 0.947985
24, 0, 247, 3.18191, 0.980337
25, 0, 247, 2.97737, 1.02634
26, 0, 246, 3.74057, 1.08405
27, 0, 245, 4.74057, 1.13637
28, 0, 245, 4.32553, 1.15303
29, 0, 245, 4.15561, 1.16805
30, 0, 244, 4.9188, 1.21661
31, 0, 243, 5.682, 1.25991
32, 0, 242, 6.03477, 1.27513
33, 0, 242, 6.34981, 1.30953
34, 0, 242, 5.77174, 1.32895
35, 0, 242, 5.3982, 1.34385
36, 0, 242, 5.13477, 1.35864
37, 0, 242, 4.98184, 1.38129
38, 0, 241, 5.74504, 1.43613
39, 0, 240, 6.74504, 1.46852
40, 0, 239, 7.50823, 1.48341
41, 0, 238, 8.27143, 1.50651
42, 0, 238, 7.85639, 1.56356
43, 0, 238, 7.48286, 1.61737
44, 0, 238, 7.10932, 1.6681
45, 0, 238, 6.95639, 1.74818
46, 0, 238, 6.80346, 1.80397
47, 0, 238, 6.63353, 1.86979
48, 0, 237, 7.39673, 1.92407
49, 0, 236, 8.15993, 1.95792
50, 0, 235, 8.92313, 2.0031
51, 0, 235, 8.54959, 2.02019
52, 0, 235, 8.17606, 2.09392
53, 0, 234, 8.4174, 2.15147
54, 0, 234, 8.21286, 2.1728
55, 0, 233, 8.97606, 2.21257
56, 0, 232, 9.73926, 2.23216
57, 0, 231, 10.5025, 2.24908
58, 0, 230, 11.2657, 2.29361
59, 0, 230, 10.8921, 2.32449
60, 0, 230, 10.5186, 2.355
61, 0, 230, 10.145, 2.40243
62, 0, 230, 9.77152, 2.44512
63, 0, 230, 9.61858, 2.47149
64, 0, 230, 9.46565, 2.5554
65, 0, 230, 9.31272, 2.57896
66, 0, 229, 9.08053, 2.63909
67, 0, 228, 10.4287, 2.67957
68, 0, 227, 11.4287, 2.72819
69, 0, 227, 11.0136, 2.74415
70, 0, 227, 10.8437, 2.78464
71, 0, 226, 11.6069, 2.80525
72, 0, 226, 11.122, 2.83886
73, 0, 226, 10.7484, 2.87949
74, 0, 226, 10.5439, 2.9124
75, 0, 226, 10.391, 2.9372
76, 0, 225, 11.1542, 2.96336
77, 0, 224, 11.9173, 3.03501
78, 0, 223, 12.6805, 3.06572
79, 0, 222, 13.4437, 3.09574
80, 0, 221, 14.2069, 3.18233
81, 0, 220, 14.9701, 3.21313
82, 0, 220, 14.5966, 3.26802
83, 0, 220, 14.2231, 3.31512
84, 0, 220, 13.8495, 3.36765
85, 0, 220, 13.476, 3.38928
86, 0, 220, 13.1025, 3.41932
87, 0, 220, 12.7289, 3.44268
88, 0, 220, 12.576, 3.49099
89, 0, 220, 12.4231, 3.53273
90, 0, 220, 12.2701, 3.56807
91, 0, 220, 12.1172, 3.5853
92, 0, 219, 12.3585, 3.62393
93, 0, 219, 12.154, 3.66282
94, 0, 218, 13.154, 3.73777
95, 0, 218, 12.739, 3.77275
96, 0, 218, 12.569, 3.80038
97, 0, 218, 12.4759, 3.85888
98, 0, 218, 12.323, 3.90089
99, 0, 217, 13.323, 3.91855
100, 0, 217, 12.908, 3.96936
101, 0, 217, 12.738, 3.99494
102, 0, 217, 12.5851, 4.01945
103, 0, 217, 12.5262, 4.05346
104, 0, 217, 12.4424, 4.11553
105, 0, 216, 12.2102, 4.13183
106, 0, 215, 13.5584, 4.14818
107, 0, 215, 13.4746, 4.16402
108, 0, 215, 12.9896, 4.22199
109, 0, 215, 12.9366, 4.25846
110, 0, 215, 12.7321, 4.29324
111, 0, 214, 13.4953, 4.37244
112, 0, 213, 14.2585, 4.39515
113, 0, 212, 15.0217, 4.41251
114, 0, 211, 16.0217, 4.49808
115, 0, 211, 15.6066, 4.53576
116, 0, 210, 16.6066, 4.59236
117, 0, 210, 16.1916, 4.62307
118, 0, 210, 16.0217, 4.6615
119, 0, 210, 15.8517, 4.70592
120, 0, 209, 16.8517, 4.72338
121, 0, 209, 16.4367, 4.76578
122, 0, 208, 17.1999, 4.82108
123, 0, 207, 17.9631, 4.8837
124, 0, 206, 18.9631, 4.92548
125, 0, 206, 18.5481, 4.95918
126, 0, 205, 19.3113, 5.03475
127, 0, 205, 18.9377, 5.05976
128, 0, 205, 18.5642, 5.11277
129, 0, 205, 18.4113, 5.14494
130, 0, 205, 18.2583, 5.19891
131, 0, 204, 19.0215, 5.2916
132, 0, 203, 18.7893, 5.31597
133, 0, 202, 20.1375, 5.34835
134, 0, 202, 19.764, 5.38899
135, 0, 202, 19.279, 5.42864
136, 0, 202, 19.1261, 5.44558
137, 0, 201, 19.8893, 5.49861
138, 0, 200, 20.6525, 5.57203
139, 0, 199, 21.0052, 5.64722
140, 0, 199, 20.5203, 5.70959
141, 0, 199, 20.1467, 5.74966
142, 0, 199, 19.9422, 5.81639
143, 0, 198, 20.9422, 5.83298
144, 0, 198, 20.5272, 5.8498
145, 0, 197, 20.7685, 5.88328
146, 0, 197, 20.9904, 5.92081
147, 0, 197, 20.8205, 5.9369
148, 0, 196, 21.5837, 5.9532
149, 0, 195, 22.3469, 5.97662
150, 0, 195, 21.9734, 6.01157
151, 0, 195, 21.5998, 6.03373
152, 0, 195, 21.516, 6.06687
153, 0, 195, 21.3461, 6.09768
154, 0, 194, 22.1093, 6.11409
155, 0, 193, 22.8725, 6.13742
156, 0, 192, 23.6357, 6.15444
157, 0, 192, 23.2622, 6.17099
158, 0, 192, 22.8886, 6.18719
159, 0, 191, 23.6518, 6.20906
160, 0, 191, 23.5587, 6.22549
161, 0, 191, 23.4656, 6.27911
162, 0, 191, 23.2957, 6.31971
163, 0, 191, 23.2026, 6.33904
164, 0, 191, 23.1437, 6.35953
165, 0, 191, 23.0848, 6.39243
166, 0, 190, 23.3261, 6.40906
167, 0, 190, 23.1216, 6.44835
168, 0, 189, 23.8848, 6.46502
169, 0, 189, 23.7743, 6.52966
