Seed is: 13
Number of samples is: 1000
Simulation name is: Simulation_4TV.sim
TimeStep, Distraction Rate, Missed States, Model Accuracy, Time (ms)
0, 0, 112, 0, 6e-05
1, 0, 111, 0.763197, 0.008546
2, 0, 110, 1.7632, 0.016661
3, 0, 109, 2.52639, 0.022883
4, 0, 108, 2.2942, 0.028534
5, 0, 107, 3.0574, 0.035077
6, 0, 106, 3.8206, 0.040507
7, 0, 105, 4.58379, 0.046398
8, 0, 104, 5.34699, 0.051658
9, 1, 103, 6.34699, 0.056758
10, 1, 102, 7.11019, 0.062138
11, 1, 101, 7.87338, 0.067378
12, 1, 100, 8.63658, 0.072428
13, 1, 99, 9.39978, 0.077868
14, 1, 98, 10.7479, 0.083379
15, 1, 97, 11.5111, 0.088488
16, 1, 96, 12.5111, 0.095081
17, 1, 95, 13.2743, 0.102184
18, 1, 94, 14.0375, 0.107454
19, 1, 93, 14.8007, 0.112474
20, 2, 92, 15.8007, 0.117734
21, 2, 91, 16.5639, 0.122934
22, 2, 91, 16.079, 0.128504
23, 2, 91, 15.7054, 0.133604
24, 2, 90, 16.7054, 0.138403
25, 2, 89, 17.4686, 0.143223
26, 2, 88, 18.2318, 0.148072
27, 2, 88, 17.8168, 0.15264
28, 2, 87, 18.1696, 0.15781
29, 2, 87, 17.6846, 0.163241
30, 2, 87, 17.3111, 0.16825
31, 2, 86, 18.0743, 0.172929
32, 2, 85, 18.8375, 0.177678
33, 2, 84, 19.8375, 0.182988
34, 2, 83, 20.6007, 0.188238
35, 2, 82, 20.3685, 0.193278
36, 2, 81, 20.1363, 0.198418
37, 2, 80, 20.8995, 0.203638
38, 2, 79, 21.6627, 0.208968
39, 2, 78, 22.4259, 0.214158
40, 2, 77, 23.1891, 0.219117
41, 2, 76, 23.9523, 0.223966
42, 2, 75, 24.7154, 0.228806
43, 2, 74, 25.7154, 0.233795
44, 2, 73, 25.4833, 0.238795
45, 2, 72, 26.2465, 0.244004
46, 2, 71, 27.0097, 0.249124
47, 2, 71, 26.6361, 0.253933
48, 2, 71, 26.2626, 0.259825
49, 2, 70, 27.0258, 0.265155
50, 2, 69, 27.789, 0.270775
51, 2, 68, 28.789, 0.275945
52, 2, 68, 28.3739, 0.281295
53, 2, 68, 28.3324, 0.286485
54, 2, 68, 27.9589, 0.291866
55, 3, 68, 27.5439, 0.297296
56, 4, 68, 27.3739, 0.302877
57, 4, 68, 27.0004, 0.307576
58, 4, 68, 26.5854, 0.312665
59, 4, 68, 26.2118, 0.317825
60, 4, 68, 25.7968, 0.323225
61, 4, 68, 25.4233, 0.328576
62, 4, 68, 25.0497, 0.333665
63, 4, 68, 24.6762, 0.339526
64, 4, 68, 24.3027, 0.344175
65, 4, 68, 23.9291, 0.348994
66, 4, 67, 24.6923, 0.354034
67, 4, 66, 25.4555, 0.358933
68, 4, 65, 26.2187, 0.364193
69, 4, 64, 27.2187, 0.369503
70, 4, 63, 27.9819, 0.374613
71, 4, 62, 28.7451, 0.379673
72, 4, 61, 29.5083, 0.384763
73, 4, 61, 29.1348, 0.390143
74, 4, 61, 28.7612, 0.395774
75, 4, 60, 30.1094, 0.401344
76, 4, 59, 30.8726, 0.406233
77, 4, 59, 30.3876, 0.411934
78, 5, 58, 31.3876, 0.417024
79, 5, 57, 32.1508, 0.422504
80, 5, 56, 33.1508, 0.43597
81, 5, 55, 34.1508, 0.44131
82, 5, 54, 34.914, 0.446901
83, 5, 53, 35.6772, 0.452221
84, 5, 52, 36.6772, 0.457541
85, 5, 51, 37.4404, 0.463272
86, 6, 51, 37.0254, 0.468312
87, 7, 51, 36.8555, 0.474323
88, 7, 51, 36.4819, 0.480465
89, 7, 50, 37.8301, 0.486206
90, 7, 50, 37.4566, 0.491706
91, 8, 50, 37.0415, 0.497167
92, 9, 50, 36.8716, 0.502888
93, 9, 50, 36.4981, 0.508829
94, 9, 50, 36.2935, 0.514399
95, 10, 50, 36.2004, 0.520611
96, 11, 50, 36.1415, 0.527354
97, 12, 50, 36.1009, 0.534658
98, 13, 50, 36.0711, 0.543124
99, 14, 50, 36.0484, 0.552191
100, 15, 50, 36.0305, 0.56203
101, 15, 50, 35.8776, 0.572891
102, 15, 50, 35.673, 0.578532
103, 15, 50, 35.5201, 0.589082
104, 15, 50, 35.1466, 0.594712
105, 15, 50, 34.773, 0.600253
106, 15, 50, 34.358, 0.605503
107, 15, 50, 33.9844, 0.610813
108, 15, 50, 34.2995, 0.616835
109, 15, 50, 33.926, 0.622616
110, 15, 49, 34.6891, 0.627815
111, 15, 48, 35.4523, 0.633136
112, 15, 48, 35.0788, 0.637955
113, 15, 48, 34.8743, 0.643786
114, 15, 48, 34.5007, 0.649727
115, 15, 48, 34.0857, 0.655027
116, 15, 48, 33.6707, 0.660277
117, 15, 48, 33.2971, 0.665537
118, 15, 48, 32.9236, 0.671368
119, 15, 48, 32.5501, 0.676628
120, 15, 48, 32.1765, 0.681408
121, 15, 48, 31.803, 0.686627
122, 15, 48, 31.4295, 0.692479
123, 15, 48, 31.0144, 0.698029
124, 15, 48, 30.8445, 0.70349
125, 15, 48, 30.6746, 0.708219
126, 15, 47, 32.3793, 0.713428
127, 15, 46, 33.3793, 0.718558
128, 15, 45, 34.1425, 0.724179
129, 15, 45, 33.7689, 0.730401
130, 15, 45, 33.3954, 0.73531
131, 15, 45, 32.9804, 0.74063
132, 15, 45, 32.6068, 0.746011
133, 16, 45, 32.5137, 0.752092
134, 17, 45, 32.4548, 0.758534
135, 18, 45, 32.4142, 0.765658
136, 19, 45, 32.3844, 0.773844
137, 20, 45, 32.3617, 0.783061
138, 21, 45, 32.3438, 0.797949
139, 21, 45, 32.1909, 0.815783
140, 21, 45, 32.0379, 0.823648
141, 21, 45, 31.885, 0.839188
142, 21, 45, 31.7151, 0.849207
143, 21, 45, 31.5621, 0.857823
144, 21, 45, 31.4092, 0.867141
145, 21, 45, 30.8311, 0.879445
146, 21, 45, 30.6782, 0.888452
147, 21, 45, 30.5253, 0.904923
148, 21, 45, 30.3723, 0.91382
149, 21, 45, 29.9988, 0.921505
150, 21, 45, 29.6253, 0.930893
151, 21, 45, 29.0472, 0.94005
152, 21, 44, 29.4, 0.946943
153, 21, 44, 28.915, 0.952614
154, 22, 43, 29.915, 0.958215
155, 22, 43, 29.5415, 0.964086
156, 22, 43, 29.1679, 0.970147
